phase_type,duration,distance,energy_start,energy_end,energy_consumed,battery_start,battery_end,battery_delta,rho,tau,planning_time,start_time,end_time
traveling,9.79999999999998,14.142135623731,0,256.976235510279,256.976235510279,100,99.7619728292019,-0.238027170798148,10,,,1,99
planning,0.1,0,256.976235510279,259.457035493203,2.48079998292434,99.7619728292019,99.7596762526773,-0.0022965765245857,,,0.0576448065194428,99,100
dwelling,4.9,0,259.457035493203,365.766528316703,106.3094928235,99.7596762526773,99.6613920044652,-0.0982842482120816,,4.89999998733598,,100,149
planning,0.3,0,365.766528316703,372.960009910401,7.19348159369758,99.6613920044652,99.6547347515433,-0.00665725292185471,,,0.214305629245168,149,152
traveling,4.8,10.816653826392,372.960009910401,506.892908775599,133.932898865198,99.6547347515433,99.5305470519063,-0.124187699636991,4.78850317516864,,,152,200
planning,1,0,506.892908775599,529.554219294044,22.6613105184445,99.5305470519063,99.5095854826523,-0.0209615692539984,,,0.946061193074974,200,210
dwelling,4.3,0,529.554219294044,617.724327786978,88.1701084929347,99.5095854826523,99.4281026726931,-0.081482809959283,,4.27647056859508,,210,253
planning,0.7,0,617.724327786978,634.8272580171,17.1029302301218,99.4281026726931,99.4122693934551,-0.0158332792379241,,,0.63358373388208,253,260
traveling,5,10.816653826392,634.8272580171,790.744026469372,155.916768452272,99.4122693934551,99.2674660913529,-0.144803302102261,4.96532154732036,,,260,310
planning,0.2,0,790.744026469372,795.82361498004,5.07958851066803,99.2674660913529,99.2627611838579,-0.00470490749499675,,,0.19106772086687,310,312
dwelling,5,0,795.82361498004,918.570084415718,122.746469435678,99.2627611838579,99.1491045050876,-0.113656678770298,,4.93333332228827,,312,362
planning,0.6,0,918.570084415718,936.380299626537,17.8102152108187,99.1491045050876,99.1325756183267,-0.016528886760895,,,0.562070104161545,362,368
traveling,5.3,13.4536240470737,936.380299626537,1139.09676001516,202.716460388619,99.1325756183267,98.9436656081827,-0.188910010143985,5.20520626285246,,,368,421
planning,0.1,0,1139.09676001516,1141.94586203094,2.84910201578032,98.9436656081827,98.9410225791258,-0.00264302905691238,,,0.0138496741414239,421,422
dwelling,5.7,0,1141.94586203094,1282.19061216991,140.244750138978,98.9410225791258,98.8111387667152,-0.129883812410611,,5.67777775320001,,422,479
planning,0.1,0,1282.19061216991,1284.98882459486,2.79821242494927,98.8111387667152,98.808543331914,-0.00259543480115099,,,0.0444039940962199,479,480
traveling,5.6,13.4536240470737,1284.98882459486,1480.27228923304,195.283464638172,98.808543331914,98.6268096354739,-0.181733696440148,5.50488438790591,,,480,536
planning,0.3,0,1480.27228923304,1488.38778106101,8.11549182797808,98.6268096354739,98.6192845240959,-0.00752511137795864,,,0.253500832238633,536,539
dwelling,5.2,0,1488.38778106101,1617.43028047707,129.042499416057,98.6192845240959,98.499741884076,-0.119542640019873,,5.1999999781209,,539,591
planning,0.1,0,1617.43028047707,1620.30463198292,2.8743515058477,98.499741884076,98.4970744481392,-0.00266743593682861,,,0.077528405954421,591,592
traveling,4.7,10.816653826392,1620.30463198292,1785.37962611321,165.074994130286,98.4970744481392,98.3434172864355,-0.153657161703691,4.66564344953615,,,592,639
planning,0.3,0,1785.37962611321,1793.74056392025,8.36093780704277,98.3434172864355,98.335660491281,-0.00775679515450634,,,0.207862763974031,639,642
dwelling,6.29999999999999,0,1793.74056392025,1944.29140763576,150.550843715516,98.335660491281,98.1962259355693,-0.139434555711759,,6.2823528928674,,642,705
planning,0.7,0,1944.29140763576,1962.94926805719,18.6578604214269,98.1962259355693,98.1789239899341,-0.0173019456351824,,,0.620249262370359,705,712
