phase_type,duration,distance,energy_start,energy_end,energy_consumed,battery_start,battery_end,battery_delta,rho,tau,planning_time,start_time,end_time
traveling,4.6,9,12976.3388367876,13116.0555780324,139.716741244769,87.9246592415653,87.7939030436087,-0.130756197956586,4.55680036794948,,,4827,4873
planning,1,0,13116.0555780324,13140.2166844954,24.1611064630288,87.7939030436087,87.7713554220512,-0.0225476215574503,,,0.962416830742751,4873,4883
dwelling,5.7,0,13140.2166844954,13251.491681026,111.27499653059,87.7713554220512,87.6677201339674,-0.103635288083808,,5.61818181270846,,4883,4940
planning,0.1,0,13251.491681026,13253.7238449902,2.23216396425232,87.6677201339674,87.6656385523205,-0.00208158164694794,,,0.0569650961537513,4940,4941
traveling,6.49999999999999,19,13253.7238449902,13459.736394782,206.012549791767,87.6656385523205,87.4726441792259,-0.19299437309455,6.45707983637377,,,4941,5006
planning,0.5,0,13459.736394782,13472.6133196001,12.8769248181306,87.4726441792259,87.4606155083643,-0.0120286708616817,,,0.46694892170037,5006,5011
dwelling,13.4,0,13472.6133196001,13760.6354945364,288.022174936241,87.4606155083643,87.1920418573462,-0.268573651018087,,13.3705882093523,,5011,5145
planning,0.2,0,13760.6354945364,13765.5942001556,4.958705619174,87.1920418573462,87.1874107076177,-0.00463114972845347,,,0.166542176203777,5145,5147
traveling,6.59999999999999,19,13765.5942001556,13998.4677259752,232.873525819652,87.1874107076177,86.9688114562025,-0.218599251415228,6.61415968085143,,,5147,5213
planning,0.2,0,13998.4677259752,14003.9090795918,5.44135361663211,86.9688114562025,86.9637230823815,-0.00508837382101035,,,0.190216600339448,5213,5215
dwelling,9.59999999999998,0,14003.9090795918,14222.7286724811,218.819592889273,86.9637230823815,86.7594764034335,-0.20424667894801,,9.50909088600995,,5215,5311
planning,1,0,14222.7286724811,14248.2640073271,25.5353348459321,86.7594764034335,86.7356108171294,-0.0238655863040833,,,0.935728878505781,5311,5321
traveling,6.19999999999999,17.464249196573,14248.2640073271,14450.3373227611,202.073315434045,86.7356108171294,86.5461112887396,-0.18949952838976,6.10868930995668,,,5321,5383
planning,0.5,0,14450.3373227611,14463.0670450485,12.7297222874477,86.5461112887396,86.5342123226215,-0.0118989661181104,,,0.426012713879975,5383,5388
dwelling,8.79999999999999,0,14463.0670450485,14656.4040830733,193.337038024727,86.5342123226215,86.3537572269542,-0.180455095667341,,8.77777772450956,,5388,5476
planning,0.9,0,14656.4040830733,14677.1460282781,20.7419452048634,86.3537572269542,86.3343865444654,-0.0193706824888125,,,0.865850165633298,5476,5485
traveling,6.39999999999999,17.464249196573,14677.1460282781,14879.3077270474,202.161698769294,86.3343865444654,86.1447957382066,-0.189590806258806,6.30700952056279,,,5485,5549
planning,0.9,0,14879.3077270474,14901.712648781,22.4049217335869,86.1447957382066,86.1238509166926,-0.0209448215139929,,,0.818852470845965,5549,5558
dwelling,7.29999999999999,0,14901.712648781,15061.8165078597,160.103859078648,86.1238509166926,85.9743669703163,-0.149483946376307,,7.2454545320224,,5558,5631
planning,0.5,0,15061.8165078597,15075.3095112881,13.493003428428,85.9743669703163,85.961739632431,-0.0126273378852773,,,0.410542925937069,5631,5636
traveling,4.3,9,15075.3095112881,15217.3496078214,142.040096533286,85.961739632431,85.828416103967,-0.133323528463961,4.28388192432533,,,5636,5679
planning,0.5,0,15217.3496078214,15228.8679025733,11.5182947518806,85.828416103967,85.8176543958226,-0.0107617081444005,,,0.467377026857136,5679,5684
dwelling,8.89999999999999,0,15228.8679025733,15404.3120697994,175.444167226131,85.8176543958226,85.6539646333145,-0.163689762508113,,8.89999994973118,,5684,5773
planning,0.5,0,15404.3120697994,15416.180042019,11.8679722196466,85.6539646333145,85.6428711520875,-0.01109348122705,,,0.431301673858677,5773,5778
traveling,4.6,9,15416.180042019,15541.7880824146,125.608040395553,85.6428711520875,85.5252507821975,-0.117620369889963,4.5568003686498,,,5778,5824
planning,1,0,15541.7880824146,15563.6105444683,21.8224620537294,85.5252507821975,85.5048674551865,-0.0203833270110181,,,0.981421096629659,5824,5834
dwelling,5.8,0,15563.6105444683,15689.2001473564,125.589602888083,85.5048674551865,85.3875601325237,-0.117307322662725,,5.72727272478883,,5834,5892
planning,0.9,0,15689.2001473564,15712.6633893656,23.463242009173,85.3875601325237,85.3655998135485,-0.0219603189752888,,,0.879797778724023,5892,5901
traveling,6.49999999999999,19,15712.6633893656,15921.6066658912,208.943276525635,85.3655998135485,85.1694587055135,-0.196141108034979,6.45707983818757,,,5901,5966
planning,0.5,0,15921.6066658912,15933.880250859,12.2735849677483,85.1694587055135,85.1579769950599,-0.0114817104536229,,,0.417963751023208,5966,5971
dwelling,13.9,0,15933.880250859,16230.857189935,296.976939076059,85.1579769950599,84.8805185604067,-0.277458434653141,,13.8470587212698,,5971,6110
planning,0.3,0,16230.857189935,16237.6462469012,6.78905696614129,84.8805185604067,84.8741713685565,-0.00634719185021027,,,0.220036668828275,6110,6113
traveling,6.59999999999999,19,16237.6462469012,16456.7742393608,219.127992459673,84.8741713685565,84.6682421852732,-0.205929183283317,6.61415968079706,,,6113,6179
planning,0.4,0,16456.7742393608,16467.6853102904,10.9110709296074,84.6682421852732,84.6580179833797,-0.0102242018934504,,,0.30352625739806,6179,6183
dwelling,9.59999999999998,0,16467.6853102904,16692.6555127438,224.970202453358,84.6580179833797,84.4475487237845,-0.210469259595229,,9.52727272316856,,6183,6279
planning,1,0,16692.6555127438,16717.4646352558,24.8091225119861,84.4475487237845,84.4243223974133,-0.0232263263712298,,,0.949835585399499,6279,6289
traveling,6.19999999999999,17.464249196573,16717.4646352558,16923.5299406394,206.065305383585,84.4243223974133,84.2306209534509,-0.193701443962382,6.10868931578643,,,6289,6351
planning,0.8,0,16923.5299406394,16946.283221597,22.7532809575896,84.2306209534509,84.2092802537375,-0.02134069971342,,,0.798927767940111,6351,6359
dwelling,8.79999999999999,0,16946.283221597,17190.8901103574,244.606888760409,84.2092802537375,83.9798951474031,-0.229385106334348,,8.7555555400419,,6359,6447
planning,0.7,0,17190.8901103574,17213.0146532356,22.124542878264,83.9798951474031,83.959109650404,-0.0207854969990962,,,0.665259928260417,6447,6454
traveling,6.39999999999999,17.464249196573,17213.0146532356,17459.7402423392,246.725589103575,83.959109650404,83.7265042960141,-0.232605354389889,6.30700952052945,,,6454,6518
planning,0.5,0,17459.7402423392,17473.8706382648,14.1303959256293,83.7265042960141,83.7132461837001,-0.0132581123140341,,,0.424849658081139,6518,6523
dwelling,7.69999999999999,0,17473.8706382648,17656.270738459,182.400100194176,83.7132461837001,83.5424424534902,-0.170803730209869,,7.68181817022435,,6523,6600
planning,0.1,0,17656.270738459,17658.9342486642,2.66351020522052,83.5424424534902,83.5399447931335,-0.00249766035676657,,,0.0901740669159995,6600,6601
traveling,4.3,9,17658.9342486642,17797.1506552908,138.216406626525,83.5399447931335,83.4099912480884,-0.129953545045041,4.28388270094847,,,6601,6644
planning,0.3,0,17797.1506552908,17805.3787869378,8.22813164702893,83.4099912480884,83.4022717400571,-0.00771950803128618,,,0.258599969020411,6644,6647
dwelling,9.29999999999998,0,17805.3787869378,18024.2019270217,218.823140083921,83.4022717400571,83.1973085604464,-0.204963179610729,,9.25555552678019,,6647,6740
planning,0.2,0,18024.2019270217,18029.1613240474,4.95939702567193,83.1973085604464,83.1926603365879,-0.00464822385849573,,,0.124529366110819,6740,6742
traveling,4.6,9,18029.1613240474,18173.3169035022,144.155579454826,83.1926603365879,83.0571172067254,-0.13554312986254,4.5568003679284,,,6742,6788
planning,0.6,0,18173.3169035022,18189.0404480152,15.7235445129736,83.0571172067254,83.0423688622549,-0.0147483444705188,,,0.596415586266367,6788,6794
dwelling,6.1,0,18189.0404480152,18324.5169523843,135.476504369162,83.0423688622549,82.91551311878,-0.126855743474877,,6.09090909089992,,6794,6855
planning,0.7,0,18324.5169523843,18341.7230321307,17.2060797463237,82.91551311878,82.8993838877448,-0.0161292310351939,,,0.69748427703829,6855,6862
traveling,6.49999999999999,19,18341.7230321307,18567.5434598528,225.820427722145,82.8993838877448,82.6866122118708,-0.212771675873952,6.45707983785375,,,6862,6927
planning,0.9,0,18567.5434598528,18589.9877763987,22.4443165458761,82.6866122118708,82.6655646443778,-0.0210475674930422,,,0.819456674400516,6927,6936
dwelling,13.4,0,18589.9877763987,18893.4231665691,303.435390170464,82.6655646443778,82.3812642638124,-0.28430038056544,,13.3588235058248,,6936,7070
planning,0.7,0,18893.4231665691,18911.072510966,17.6493443968866,82.3812642638124,82.3647064439777,-0.0165578198346736,,,0.676839696822349,7070,7077
traveling,6.59999999999999,19,18911.072510966,19137.0400983732,225.967587407144,82.3647064439777,82.1517701670655,-0.212936276912131,6.61415968078613,,,7077,7143
planning,0.8,0,19137.0400983732,19158.0522905709,21.0121921976897,82.1517701670655,82.1320439105952,-0.0197262564703067,,,0.782736058856498,7143,7151
dwelling,9.29999999999998,0,19158.0522905709,19362.4356765836,204.383386012756,82.1320439105952,81.9405185421003,-0.191525368494894,,9.2363636339257,,7151,7244
