phase_type,duration,distance,energy_start,energy_end,energy_consumed,battery_start,battery_end,battery_delta,rho,tau,planning_time,start_time,end_time
dwelling,6.39999999999999,0,1450.77650567285,1594.95895152566,144.182445852807,98.653333245086,98.5199011749368,-0.133432070149226,,6.39999995048429,,497,561
planning,0.5,0,1594.95895152566,1607.47150044605,12.5125489203908,98.5199011749368,98.5083084904384,-0.0115926844984102,,,0.473617942098884,561,566
traveling,4.8,10,1607.47150044605,1758.5231388017,151.05163835565,98.5083084904384,98.3679250106407,-0.140383479797748,4.70775560975582,,,566,614
planning,0.6,0,1758.5231388017,1773.28790163283,14.7647628311258,98.3679250106407,98.3542469806522,-0.0136780299884691,,,0.585181638478593,614,620
dwelling,7.69999999999999,0,1773.28790163283,1955.37924434428,182.091342711457,98.3542469806522,98.1856161927282,-0.168630787924002,,7.60588232228065,,620,697
planning,0.8,0,1955.37924434428,1977.34301204093,21.9637676966468,98.1856161927282,98.1652412234191,-0.0203749693090458,,,0.772206732094026,697,705
traveling,5.5,14.142135623731,1977.34301204093,2180.13192532167,202.788913280742,98.1652412234191,97.9762708266941,-0.188970396725011,5.5640465832126,,,705,760
planning,0.9,0,2180.13192532167,2204.95649105174,24.8245657300658,97.9762708266941,97.9532378262792,-0.0230330004149693,,,0.864802580056935,760,769
dwelling,8.19999999999999,0,2204.95649105174,2400.52488038696,195.568389335217,97.9532378262792,97.7720683994251,-0.181169426854055,,8.19999998995415,,769,851
planning,1,0,2400.52488038696,2428.4350271193,27.9101467323394,97.7720683994251,97.7461655094549,-0.0259028899702543,,,0.999792564444752,851,861
traveling,4.8,10,2428.4350271193,2596.79278283104,168.357755711748,97.7461655094549,97.589373548394,-0.156791961060847,4.70775662452623,,,861,909
planning,0.7,0,2596.79278283104,2616.43126565314,19.6384828220916,97.589373548394,97.5711443406501,-0.0182292077439428,,,0.628973104075631,909,916
dwelling,11,0,2616.43126565314,2893.59849410948,277.167228456342,97.5711443406501,97.3141688001732,-0.25697554047683,,10.974999998864,,916,1026
planning,0.1,0,2893.59849410948,2896.45889478218,2.8604006726996,97.3141688001732,97.3115125881914,-0.00265621198185784,,,0.0738418767360661,1026,1027
traveling,5.5,14.142135623731,2896.45889478218,3089.90237217385,193.443477391673,97.3115125881914,97.1313122118442,-0.180200376347145,5.56404658831933,,,1027,1082
planning,0.2,0,3089.90237217385,3095.24885587755,5.34648370370314,97.1313122118442,97.1263509302396,-0.0049612816046789,,,0.132038817368816,1082,1084
dwelling,16.9,0,3095.24885587755,3478.51114700901,383.262291131457,97.1263509302396,96.7712877286479,-0.355063201591676,,16.8333332767625,,1084,1253
planning,0.9,0,3478.51114700901,3502.37963847374,23.868491464732,96.7712877286479,96.7491358883245,-0.0221518403234029,,,0.88990423168468,1253,1262
traveling,4.8,10,3502.37963847374,3654.69030602249,152.310667548749,96.7491358883245,96.6074295551421,-0.141706333182356,4.70775649094046,,,1262,1310
planning,0.6,0,3654.69030602249,3671.34823751793,16.6579314954361,96.6074295551421,96.5919596223166,-0.0154699328255674,,,0.546977086455275,1310,1316
dwelling,9.99999999999998,0,3671.34823751793,3934.9969242482,263.64868673027,96.5919596223166,96.3472438774543,-0.24471574486229,,9.98823525868353,,1316,1416
planning,0.1,0,3934.9969242482,3938.06785230458,3.07092805638513,96.3472438774543,96.344387773722,-0.00285610373229872,,,0.0666769445993232,1416,1417
traveling,4.7,10,3938.06785230458,4103.98430555003,165.916453245446,96.344387773722,96.189731707679,-0.154656066042961,4.6292158281651,,,1417,1464
planning,0.1,0,4103.98430555003,4106.72688404006,2.74257849003152,96.189731707679,96.1871844401754,-0.00254726750362977,,,0.0959450018211512,1464,1465
dwelling,10.7,0,4106.72688404006,4372.28433556818,265.557451528125,96.1871844401754,95.9408008126178,-0.246383627557591,,10.6999999412726,,1465,1572
planning,0.3,0,4372.28433556818,4381.08849487063,8.80415930244817,95.9408008126178,95.9326153380508,-0.00818547456702845,,,0.260998008345242,1572,1575
traveling,5.5,14.142135623731,4381.08849487063,4578.77606046618,197.687565595545,95.9326153380508,95.7482318408474,-0.184383497203356,5.56404790614661,,,1575,1630
planning,0.5,0,4578.77606046618,4592.62817101816,13.8521105519794,95.7482318408474,95.7353608957673,-0.0128709450801097,,,0.472229859496957,1630,1635
dwelling,11.6,0,4592.62817101816,4875.85669733304,283.22852631488,95.7353608957673,95.4725483884002,-0.262812507367116,,11.599999987882,,1635,1751
planning,0.3,0,4875.85669733304,4884.52525536699,8.66855803395629,95.4725483884002,95.4644881418681,-0.00806024653203963,,,0.22218792998221,1751,1754
traveling,4.8,10,4884.52525536699,5046.23626000339,161.711004636401,95.4644881418681,95.3137770704515,-0.150711071416595,4.70775640846084,,,1754,1802
planning,0.3,0,5046.23626000339,5054.6711380742,8.43487807080874,95.3137770704515,95.3059359953225,-0.00784107512900789,,,0.274479407885599,1802,1805
dwelling,10.1,0,5054.6711380742,5299.03092129029,244.359783216086,95.3059359953225,95.0791526272238,-0.226783368098751,,10.0999999992133,,1805,1906
planning,1,0,5299.03092129029,5325.59977018799,26.5688488976957,95.0791526272238,95.0544671084761,-0.0246855187477024,,,0.928010856738739,1906,1916
traveling,4.7,10,5325.59977018799,5483.22500641811,157.625236230129,95.0544671084761,94.9075236028024,-0.146943505673676,4.62921675811745,,,1916,1963
planning,1,0,5483.22500641811,5508.89305951568,25.6680530975636,94.9075236028024,94.8836817805347,-0.02384182226767,,,0.923556061690306,1963,1973
dwelling,8.59999999999999,0,5508.89305951568,5706.52116683586,197.62810732018,94.8836817805347,94.7003172768845,-0.183364503650239,,8.57499992925246,,1973,2059
planning,0.4,0,5706.52116683586,5716.68673197123,10.1655651353676,94.7003172768845,94.690874777021,-0.00944249986353896,,,0.331289642625589,2059,2063
traveling,4.7,10,5716.68673197123,5861.04611778123,144.359385810003,94.690874777021,94.556444081089,-0.134430695931982,4.62921671340331,,,2063,2110
planning,0.1,0,5861.04611778123,5863.53468964769,2.48857186645728,94.556444081089,94.5541328398668,-0.00231124122215931,,,0.0971832059869966,2110,2111
dwelling,12.1,0,5863.53468964769,6132.32645422151,268.791764573823,94.5541328398668,94.3047659175164,-0.249366922350362,,12.0411764644703,,2111,2232
planning,0.4,0,6132.32645422151,6142.67285474055,10.3464005190453,94.3047659175164,94.2951509359227,-0.00961498159377072,,,0.38521587987977,2232,2236
traveling,4.7,10,6142.67285474055,6302.71971989215,160.046865151594,94.2951509359227,94.1458391134318,-0.149311822490915,4.62921589548344,,,2236,2283
planning,0.1,0,6302.71971989215,6305.39981061813,2.6800907259767,94.1458391134318,94.1433471892986,-0.00249192413316734,,,0.0481811440107028,2283,2284
dwelling,17.4,0,6305.39981061813,6703.17040998569,397.770599367564,94.1433471892986,93.7740783733405,-0.369268815958094,,17.3666665556701,,2284,2458
planning,1,0,6703.17040998569,6730.10021017976,26.9298001940688,93.7740783733405,93.7490309960579,-0.0250473772826325,,,0.921336414781853,2458,2468
traveling,5.5,14.142135623731,6730.10021017976,6926.83764533592,196.737435156165,93.7490309960579,93.5652691586235,-0.183761837434332,5.56404680695428,,,2468,2523
planning,0.7,0,6926.83764533592,6946.05069237148,19.2130470355551,93.5652691586235,93.5473925446007,-0.0178766140228248,,,0.651776846130543,2523,2530
dwelling,10.7,0,6946.05069237148,7204.75816364088,258.7074712694,93.5473925446007,93.3070048922113,-0.240387652389444,,10.6749999142954,,2530,2637
planning,0.6,0,7204.75816364088,7221.6528762566,16.8947126157236,93.3070048922113,93.2912775508514,-0.0157273413598915,,,0.523682703745454,2637,2643
traveling,4.8,10,7221.6528762566,7389.04629130456,167.393415047963,93.2912775508514,93.1349484246258,-0.156329126225572,4.70775559654762,,,2643,2691
planning,0.2,0,7389.04629130456,7394.72056683527,5.6742755307032,93.1349484246258,93.1296651002898,-0.00528332433597711,,,0.152366366412905,2691,2693
dwelling,8.39999999999999,0,7394.72056683527,7611.00918203026,216.288615194996,93.1296651002898,92.9284969484701,-0.201168151819701,,8.35555553764049,,2693,2777
planning,0.1,0,7611.00918203026,7613.8684520259,2.85926999563617,92.9284969484701,92.9258340251884,-0.00266292328176121,,,0.0289020656650996,2777,2778
traveling,4.7,10,7613.8684520259,7774.78135866916,160.912906643262,92.9258340251884,92.7755662828399,-0.150267742348461,4.62921697182414,,,2778,2825
planning,0.8,0,7774.78135866916,7797.97225942048,23.1909007513168,92.7755662828399,92.7539614768242,-0.0216048060156737,,,0.778043849281618,2825,2833
dwelling,11,0,7797.97225942048,8065.11231991604,267.140060495557,92.7539614768242,92.5055848455628,-0.248376631261436,,10.9333332747774,,2833,2943
planning,0.2,0,8065.11231991604,8070.69306858185,5.58074866581319,92.5055848455628,92.5003873261818,-0.00519751938099944,,,0.168879971344252,2943,2945
traveling,4.7,10,8070.69306858185,8226.32191419426,155.628845612414,92.5003873261818,92.3550792285572,-0.14530809762455,4.62921673671758,,,2945,2992
planning,0.7,0,8226.32191419426,8244.29637653643,17.9744623421648,92.3550792285572,92.3383536793882,-0.0167255491690383,,,0.609054494316718,2992,2999
dwelling,12.6,0,8244.29637653643,8549.49801264972,305.201636113288,92.3383536793882,92.0545086894776,-0.283844989910605,,12.5529411434785,,2999,3125
planning,1,0,8549.49801264972,8577.38428481905,27.8862721693349,92.0545086894776,92.0285285854993,-0.0259801039782843,,,0.907798941071005,3125,3135
traveling,4.7,10,8577.38428481905,8735.010062975,157.625778155951,92.0285285854993,91.8812779165901,-0.147250668909237,4.62921584081936,,,3135,3182
planning,0.8,0,8735.010062975,8756.9796082557,21.9695452806991,91.8812779165901,91.8608115008752,-0.0204664157149068,,,0.757273162983819,3182,3190
dwelling,12.6,0,8756.9796082557,9044.47705668777,287.497448432068,91.8608115008752,91.59349981032,-0.267311690555147,,12.5499999250204,,3190,3316
planning,0.6,0,9044.47705668777,9058.67720651159,14.2001498238224,91.59349981032,91.5802907184566,-0.0132090918633878,,,0.513956104801505,3316,3322
traveling,5.5,14.142135623731,9058.67720651159,9236.56449583658,177.887289324992,91.5802907184566,91.4141179354217,-0.166172783034924,5.56404685137616,,,3322,3377
planning,0.5,0,9236.56449583658,9248.75265678008,12.1881609434986,91.4141179354217,91.4027752931848,-0.011342642236869,,,0.472332265248782,3377,3382
dwelling,13.8,0,9248.75265678008,9534.91779123681,286.165134456729,91.4027752931848,91.1368564512842,-0.265918841900628,,13.7333332931848,,3382,3520
planning,0.4,0,9534.91779123681,9544.84591264915,9.92812141233844,91.1368564512842,91.1276133236302,-0.00924312765405944,,,0.318613733518638,3520,3524
traveling,4.8,10,9544.84591264915,9687.60551858365,142.759605934505,91.1276133236302,90.99438783528,-0.133225488350149,4.70775559728054,,,3524,3572
planning,0.7,0,9687.60551858365,9704.35986793807,16.7543493544163,90.99438783528,90.9787938036378,-0.0155940316422232,,,0.602400257965727,3572,3579
dwelling,8.09999999999999,0,9704.35986793807,9876.31077880093,171.950910862857,90.9787938036378,90.8189303767075,-0.159863426930286,,8.06666666199217,,3579,3660
planning,1,0,9876.31077880093,9903.26953691797,26.9587581170399,90.8189303767075,90.7938014502992,-0.0251289264083141,,,0.996881006288545,3660,3670
traveling,4.7,10,9903.26953691797,10048.6108003315,145.341263413513,90.7938014502992,90.6580607427582,-0.135740707540961,4.62921582258443,,,3670,3717
planning,0.8,0,10048.6108003315,10067.0435316881,18.4327313565809,90.6580607427582,90.6409070233475,-0.0171537194107003,,,0.709900447291196,3717,3725
dwelling,8.99999999999999,0,10067.0435316881,10260.7676852716,193.724153583549,90.6409070233475,90.4607312091684,-0.180175814179123,,8.94999995794908,,3725,3815
planning,0.3,0,10260.7676852716,10267.6184525643,6.85076729273533,90.4607312091684,90.4543554461629,-0.00637576300547948,,,0.235056835045954,3815,3818
traveling,4.7,10,10267.6184525643,10397.5307925299,129.912339965538,90.4543554461629,90.3331639819371,-0.121191464225774,4.62921581553178,,,3818,3865
planning,0.3,0,10397.5307925299,10404.0969125119,6.5661199820388,90.3331639819371,90.3270550922391,-0.00610888969799817,,,0.25602233376832,3865,3868
dwelling,12.5,0,10404.0969125119,10654.9366261838,250.83971367188,90.3270550922391,90.0938395143395,-0.233215577899642,,12.4941176026704,,3868,3993
planning,0.2,0,10654.9366261838,10659.3704106772,4.43378449336888,90.0938395143395,90.0897131913039,-0.00412632303556393,,,0.142650346985794,3993,3995
traveling,4.7,10,10659.3704106772,10793.010105829,133.639695151869,90.0897131913039,89.9649767358201,-0.12473645548387,4.62921589372486,,,3995,4042
planning,0.5,0,10793.010105829,10805.3245382941,12.3144324651003,89.9649767358201,89.9535025485467,-0.0114741872733646,,,0.412073277714361,4042,4047
dwelling,16.6,0,10805.3245382941,11186.1497703803,380.825232086207,89.9535025485467,89.5988714465486,-0.354631101998066,,16.599999967081,,4047,4213
planning,0.5,0,11186.1497703803,11199.2570221065,13.107251726191,89.5988714465486,89.5866463397222,-0.0122251068264347,,,0.469092961868098,4213,4218
traveling,5.5,14.142135623731,11199.2570221065,11383.3820852503,184.125063143807,89.5866463397222,89.4143069103286,-0.172339429393617,5.5640477391612,,,4218,4273
planning,0.8,0,11383.3820852503,11405.4442699711,22.0621847207603,89.4143069103286,89.393713944828,-0.0205929655005832,,,0.747217085683957,4273,4281
dwelling,10.5,0,11405.4442699711,11647.5428272421,242.098557270967,89.393713944828,89.168165275667,-0.225548669160986,,10.4499999868188,,4281,4386
planning,0.5,0,11647.5428272421,11659.0632645185,11.5204372763965,89.168165275667,89.1574316950691,-0.0107335805979289,,,0.460742876227146,4386,4391
traveling,4.8,10,11659.0632645185,11789.4268659664,130.363601447893,89.1574316950691,89.0357308236673,-0.121700871401799,4.70775559631135,,,4391,4439
planning,0.4,0,11789.4268659664,11798.934462041,9.50759607459622,89.0357308236673,89.0268687871924,-0.00886203647493744,,,0.333547273199825,4439,4443
dwelling,8.09999999999999,0,11798.934462041,11982.0662034932,183.131741452278,89.0268687871924,88.8562431551823,-0.170625632010086,,8.08888886624225,,4443,4524
planning,0.7,0,11982.0662034932,12000.5839783233,18.5177748300466,88.8562431551823,88.8389594608216,-0.0172836943606995,,,0.625029679129942,4524,4531
traveling,4.7,10,12000.5839783233,12163.7781510512,163.194172727886,88.8389594608216,88.6860299372317,-0.152929523589847,4.6292158649939,,,4531,4578
planning,0.6,0,12163.7781510512,12181.3006169132,17.5224658620173,88.6860299372317,88.669652863339,-0.0163770738927127,,,0.576704962817838,4578,4584
dwelling,11.3,0,12181.3006169132,12470.3205955656,289.019978652448,88.669652863339,88.3999298968663,-0.269722966472756,,11.233333302127,,4584,4697
planning,1,0,12470.3205955656,12496.886015681,26.5654201153757,88.3999298968663,88.3751243709265,-0.0248055259397404,,,0.986210699083828,4697,4707
traveling,4.7,10,12496.886015681,12653.7587701656,156.872754484562,88.3751243709265,88.2281523002685,-0.146972070658009,4.62921673779813,,,4707,4754
planning,0.9,0,12653.7587701656,12676.8559830184,23.0972128528083,88.2281523002685,88.2065908852577,-0.0215614150107797,,,0.891582571758429,4754,4763
dwelling,12.5,0,12676.8559830184,12957.2726710036,280.416687985224,88.2065908852577,87.9451585080353,-0.261432377222462,,12.4058822749622,,4763,4888
planning,0.9,0,12957.2726710036,12979.3734006285,22.1007296248554,87.9451585080353,87.9245326004768,-0.0206259075584256,,,0.867667063085114,4888,4897
traveling,4.7,10,12979.3734006285,13119.0606203345,139.687219706064,87.9245326004768,87.7938442986521,-0.130688301824762,4.62921584244795,,,4897,4944
planning,0.8,0,13119.0606203345,13138.5696832632,19.5090629286697,87.7938442986521,87.7756363383379,-0.0182079603141574,,,0.795694331193399,4944,4952
dwelling,12.9,0,13138.5696832632,13417.0341629603,278.464479697119,87.7756363383379,87.5160353591285,-0.259600979209395,,12.8999999259215,,4952,5081
planning,0.6,0,13417.0341629603,13432.0067642901,14.9726013297677,87.5160353591285,87.5020545476264,-0.0139808115020941,,,0.571561840931681,5081,5087
traveling,5.5,14.142135623731,13432.0067642901,13609.4909616752,177.484197385133,87.5020545476264,87.3357364495474,-0.166318098079003,5.56404685185798,,,5087,5142
planning,0.3,0,13609.4909616752,13617.3987091796,7.90774750443416,87.3357364495474,87.3283467766792,-0.00738967286825698,,,0.251180701963122,5142,5145
dwelling,14.1,0,13617.3987091796,13918.0582811851,300.65957200543,87.3283467766792,87.0479726320829,-0.280374144596294,,14.0333332666031,,5145,5286
planning,0.4,0,13918.0582811851,13927.8061408606,9.7478596755027,87.0479726320829,87.0388692827501,-0.00910334933277568,,,0.398823330482776,5286,5290
traveling,4.8,10,13927.8061408606,14080.4052813645,152.599140503904,87.0388692827501,86.8958538020023,-0.143015480747849,4.70775559844247,,,5290,5338
planning,0.3,0,14080.4052813645,14088.1024392745,7.69715790998634,86.8958538020023,86.8886604980576,-0.00719330394460371,,,0.206758961862981,5338,5341
dwelling,8.69999999999999,0,14088.1024392745,14274.4061796072,186.303740332734,86.8886604980576,86.7148667666888,-0.17379373136886,,8.61111110237247,,5341,5428
planning,0.5,0,14274.4061796072,14286.81247013,12.4062905227602,86.7148667666888,86.7032751586023,-0.011591608086448,,,0.476879373687157,5428,5433
traveling,4.7,10,14286.81247013,14439.4083246845,152.59585455458,86.7032751586023,86.5601654979771,-0.143109660625271,4.62921582231476,,,5433,5480
planning,0.6,0,14439.4083246845,14456.065498294,16.6571736094174,86.5601654979771,86.5445794067722,-0.0155860912049093,,,0.589231590840864,5480,5486
dwelling,9.09999999999999,0,14456.065498294,14675.454978615,219.389480321061,86.5445794067722,86.3396119923542,-0.204967414417936,,9.0999999152807,,5486,5577
planning,0.6,0,14675.454978615,14691.6562292055,16.2012505904422,86.3396119923542,86.3244548212803,-0.0151571710738807,,,0.562793600207276,5577,5583
traveling,4.7,10,14691.6562292055,14848.2972880956,156.641058890098,86.3244548212803,86.177458069981,-0.146996751299369,4.62921581575149,,,5583,5630
planning,0.8,0,14848.2972880956,14870.1352059161,21.8379178205505,86.177458069981,86.1570218659158,-0.0204362040651631,,,0.792067001328556,5630,5638
dwelling,12.1,0,14870.1352059161,15159.6753614855,289.540155569372,86.1570218659158,85.8864404241031,-0.270581441812737,,12.0470587302097,,5638,5759
planning,0.8,0,15159.6753614855,15181.4624171248,21.7870556392663,85.8864404241031,85.8660472099698,-0.0203932141332928,,,0.737479419477784,5759,5767
traveling,4.7,10,15181.4624171248,15329.3173159195,147.854898794712,85.8660472099698,85.727361498418,-0.13868571155173,4.62921589479429,,,5767,5814
planning,0.2,0,15329.3173159195,15334.6004321711,5.28311625163587,85.727361498418,85.7224175470225,-0.00494395139557469,,,0.178100354657261,5814,5816
dwelling,17.1,0,15334.6004321711,15740.0625028233,405.462070652218,85.7224175470225,85.3433631899419,-0.379054357080591,,17.0999999340267,,5816,5987
planning,0.4,0,15740.0625028233,15751.4729620299,11.4104592066105,85.3433631899419,85.3326714527141,-0.0106917372277735,,,0.37362958037254,5987,5991
traveling,5.5,14.142135623731,15751.4729620299,15948.3527417243,196.879779694378,85.3326714527141,85.1475282864259,-0.185143166288171,5.56404680738681,,,5991,6046
planning,0.7,0,15948.3527417243,15967.4751927533,19.1224510289594,85.1475282864259,85.1296169197034,-0.0179113667225721,,,0.631342915218935,6046,6053
dwelling,10.8,0,15967.4751927533,16202.8364592063,235.361266453048,85.1296169197034,84.9096806701466,-0.21993624955681,,10.749999932988,,6053,6161
planning,0.3,0,16202.8364592063,16209.7052479155,6.86878870917099,84.9096806701466,84.9032583293824,-0.00642234076420323,,,0.270905649220341,6161,6164
traveling,4.8,10,16209.7052479155,16342.5072072191,132.801959303568,84.9032583293824,84.778794870076,-0.124463459306313,4.70775559670242,,,6164,6212
planning,0.6,0,16342.5072072191,16356.6640788985,14.1568716794554,84.778794870076,84.7655524031856,-0.0132424668904463,,,0.544670640165517,6212,6218
dwelling,7.99999999999999,0,16356.6640788985,16513.0378469569,156.373768058407,84.7655524031856,84.6195320304622,-0.146020372723441,,7.99999996950681,,6218,6298
planning,0.7,0,16513.0378469569,16528.7147168775,15.6768699205459,84.6195320304622,84.6048734552558,-0.0146585752063118,,,0.609596865551495,6298,6305
traveling,4.7,10,16528.7147168775,16658.777975375,130.063258497583,84.6048734552558,84.4829481522401,-0.121925303015786,4.62921586522197,,,6305,6352
planning,0.6,0,16658.777975375,16672.4720489877,13.6940736126635,84.4829481522401,84.4701396090795,-0.0128085431605314,,,0.557297634365454,6352,6358
dwelling,11.3,0,16672.4720489877,16915.6980070687,243.225958080959,84.4701396090795,84.24274564676,-0.227393962319525,,11.2666666406689,,6358,6471
planning,0.7,0,16915.6980070687,16932.4099755289,16.7119684602185,84.24274564676,84.2271036032118,-0.0156420435481692,,,0.681708279346507,6471,6478
traveling,4.7,10,16932.4099755289,17072.308661043,139.898685514097,84.2271036032118,84.0957875202457,-0.131316082966151,4.62921673743825,,,6478,6525
planning,0.3,0,17072.308661043,17079.6908257718,7.38216472876957,84.0957875202457,84.0888747788439,-0.00691274140181974,,,0.286904020014333,6525,6528
dwelling,13,0,17079.6908257718,17345.4886577155,265.797831943746,84.0888747788439,83.8404027200876,-0.248472058756278,,12.9882352436682,,6528,6658
planning,1,0,17345.4886577155,17368.2693288846,22.7806711690937,83.8404027200876,83.8190830281187,-0.0213196919688556,,,0.951847854754233,6658,6668
traveling,4.7,10,17368.2693288846,17500.3237225345,132.054393649891,83.8190830281187,83.6951725800208,-0.123910448097902,4.6292158422052,,,6668,6715
planning,0.7,0,17500.3237225345,17516.2017096297,15.8779870951694,83.6951725800208,83.6803116667428,-0.0148609132779995,,,0.695289398523166,6715,6722
dwelling,13,0,17516.2017096297,17800.8394469018,284.637737272129,83.6803116667428,83.4139622149229,-0.266349451819877,,12.9499999736703,,6722,6852
planning,0.8,0,17800.8394469018,17821.4014435939,20.5619966921295,83.4139622149229,83.3946861933265,-0.019276021596454,,,0.718534241606903,6852,6860
traveling,5.5,14.142135623731,17821.4014435939,18014.4152667417,193.013823147761,83.3946861933265,83.2128923559766,-0.181793837349929,5.56404685220678,,,6860,6915
planning,0.2,0,18014.4152667417,18019.5633019361,5.14803519439374,83.2128923559766,83.208065344607,-0.00482701136959918,,,0.133031538749759,6915,6917
dwelling,14.2,0,18019.5633019361,18336.6328652523,317.069563316258,83.208065344607,82.9111777465879,-0.296887598019069,,14.1999998996613,,6917,7059
planning,0.7,0,18336.6328652523,18355.0619665644,18.4291013120492,82.9111777465879,82.8938883518578,-0.0172893947301418,,,0.607344676728676,7059,7066
traveling,4.8,10,18355.0619665644,18505.6577787349,150.59581217053,82.8938883518578,82.7522558380577,-0.141632513800076,4.70775559854773,,,7066,7114
planning,0.4,0,18505.6577787349,18516.0673513302,10.4095725952757,82.7522558380577,82.7424899478442,-0.00976589021348673,,,0.378457412222976,7114,7118
dwelling,8.59999999999999,0,18516.0673513302,18724.8330682501,208.765716919923,82.7424899478442,82.546767572319,-0.195722375525222,,8.53333332368203,,7118,7204
planning,0.5,0,18724.8330682501,18739.227126954,14.3940587038815,82.546767572319,82.5332440586479,-0.0135235136710889,,,0.417379689589011,7204,7209
traveling,4.7,10,18739.227126954,18903.2856723438,164.058545389787,82.5332440586479,82.3786467710681,-0.154597287579762,4.62921582271266,,,7209,7256
planning,0.8,0,18903.2856723438,18926.6807467172,23.3950743734204,82.3786467710681,82.3566584854323,-0.0219882856358282,,,0.775186480064704,7256,7264
dwelling,8.99999999999999,0,18926.6807467172,19153.4177363548,226.736989637648,82.3566584854323,82.1439214295762,-0.212737055856124,,8.97499992871109,,7264,7354
planning,0.4,0,19153.4177363548,19164.7090139048,11.2912775500008,82.1439214295762,82.1333116949457,-0.0106097346304779,,,0.312333771010346,7354,7358
traveling,4.7,10,19164.7090139048,19309.4603691263,144.751355221462,82.1333116949457,81.9971092637672,-0.136202431178461,4.62921581603206,,,7358,7405
planning,1,0,19309.4603691263,19333.2628194366,23.8024503102824,81.9971092637672,81.9747849423904,-0.0223243213768143,,,0.944380682488048,7405,7415
dwelling,12,0,19333.2628194366,19633.4173009526,300.15448151602,81.9747849423904,81.6930576049614,-0.281727337429061,,11.917646959536,,7415,7535
planning,0.2,0,19633.4173009526,19639.259734478,5.8424335254058,81.6930576049614,81.687563040525,-0.00549456443631868,,,0.147205047718601,7535,7537
traveling,4.7,10,19639.259734478,19818.148805954,178.889071476031,81.687563040525,81.5185921634908,-0.168970877034283,4.62921589372484,,,7537,7584
planning,0.2,0,19818.148805954,19824.4805045789,6.33169862487921,81.5185921634908,81.5126298342322,-0.00596232925853712,,,0.110083465534542,7584,7586
dwelling,16.9,0,19824.4805045789,20225.1470023558,400.666497776874,81.5126298342322,81.1366164425855,-0.376013391646737,,16.8999998886919,,7586,7755
planning,0.9,0,20225.1470023558,20247.659215183,22.5122128272051,81.1366164425855,81.1154734058381,-0.0211430367473326,,,0.875972868527746,7755,7764
traveling,5.5,14.142135623731,20247.659215183,20416.6291134932,168.969898310203,81.1154734058381,80.9563168144061,-0.159156591432051,5.56404680710332,,,7764,7819
planning,0.1,0,20416.6291134932,20418.9052668217,2.2761533284538,80.9563168144061,80.9541809242506,-0.002135890155472,,,0.0558452550345419,7819,7820
dwelling,11.3,0,20418.9052668217,20676.3723331649,257.467066343288,80.9541809242506,80.7125421265854,-0.241638797665189,,11.2999999645317,,7820,7933
planning,1,0,20676.3723331649,20700.4873294421,24.1149962771233,80.7125421265854,80.6898936800609,-0.0226484465245136,,,0.907354808475253,7933,7943
traveling,4.8,10,20700.4873294421,20842.5168185752,142.029489133129,80.6898936800609,80.5561464026278,-0.133747277433073,4.70775559681691,,,7943,7991
planning,1,0,20842.5168185752,20869.1839159991,26.6670974239496,80.5561464026278,80.5310682968111,-0.0250781058167036,,,0.97567093914987,7991,8001
