phase_type,duration,distance,energy_start,energy_end,energy_consumed,battery_start,battery_end,battery_delta,rho,tau,planning_time,start_time,end_time
planning,0.3,0,3527.42610527952,3536.34310977882,8.91700449929294,96.7263630403023,96.7180754161116,-0.00828762419077123,,,0.293983589720258,1260,1263
dwelling,6.29999999999999,0,3536.34310977882,3710.34297535642,173.999865577606,96.7180754161116,96.5564965793445,-0.16157883676712,,6.20909090540201,,1263,1326
planning,0.9,0,3710.34297535642,3739.30996985144,28.9669944950192,96.5564965793445,96.5295416173149,-0.0269549620295777,,,0.867876096920514,1326,1335
traveling,9.09999999999998,25.0798724079689,3739.30996985144,4071.38090388623,332.070934034784,96.5295416173149,96.2198867994189,-0.309654817895961,9.21724541531001,,,1335,1426
planning,0.8,0,4071.38090388623,4094.14648531627,22.7655814300419,96.2198867994189,96.1987330657963,-0.0211537336226399,,,0.711450697071262,1426,1434
dwelling,13.1,0,4094.14648531627,4435.93860594212,341.79212062585,96.1987330657963,95.8814317188166,-0.317301346979662,,13.0111110193683,,1434,1565
planning,0.5,0,4435.93860594212,4449.50849173817,13.5698857960497,95.8814317188166,95.8688272291013,-0.0126044897153577,,,0.483061728633376,1565,1570
traveling,9.19999999999998,25.0798724079689,4449.50849173817,4750.01098551513,300.502493776966,95.8688272291013,95.5889477676104,-0.279879461490808,9.39616051715193,,,1570,1662
planning,0.2,0,4750.01098551513,4755.35826711675,5.34728160161376,95.5889477676104,95.5839808691798,-0.00496689843066633,,,0.183677079422325,1662,1664
dwelling,11.6,0,4755.35826711675,5017.64341060719,262.285143490441,95.5839808691798,95.3407675434699,-0.243213325709917,,11.5090908913308,,1664,1780
planning,0.9,0,5017.64341060719,5039.27063762759,21.6272270203999,95.3407675434699,95.3206992656503,-0.0200682778195613,,,0.809429834423721,1780,1789
traveling,8.79999999999998,23.6008474424119,5039.27063762759,5314.7919372537,275.521299626112,95.3206992656503,95.0641552079767,-0.256544057673565,8.9554118980054,,,1789,1877
planning,1,0,5314.7919372537,5341.70800497561,26.9160677219106,95.0641552079767,95.0391429050758,-0.0250123029009472,,,0.910769503356334,1877,1887
dwelling,16.8,0,5341.70800497561,5747.24781955316,405.539814577553,95.0391429050758,94.6626822504493,-0.376460654626499,,16.7705882037611,,1887,2055
planning,0.1,0,5747.24781955316,5749.62778814554,2.37996859237774,94.6626822504493,94.6604730926915,-0.00220915775783226,,,0.0229407629579514,2055,2056
traveling,8.89999999999998,23.6008474424119,5749.62778814554,5991.40168091605,241.773892770512,94.6604730926915,94.4356804543566,-0.224792638334876,9.04119492010756,,,2056,2145
planning,0.1,0,5991.40168091605,5993.5595794979,2.15789858184962,94.4356804543566,94.4336790810105,-0.00200137334611838,,,0.02890370969145,2145,2146
dwelling,12.7,0,5993.5595794979,6228.47880565596,234.919226158055,94.4336790810105,94.2160753991328,-0.21760368187762,,12.66363635343,,2146,2273
planning,0.7,0,6228.47880565596,6243.28024393686,14.8014382808988,94.2160753991328,94.2023480833115,-0.0137273158212992,,,0.676821920570327,2273,2280
traveling,5.1,9,6243.28024393686,6382.10814005967,138.827896122819,94.2023480833115,94.0732302248509,-0.129117858460603,5.20346137269456,,,2280,2331
planning,0.3,0,6382.10814005967,6389.82039372509,7.71225366541876,94.0732302248509,94.0660625428943,-0.00716768195665907,,,0.216710987139635,2331,2334
dwelling,12.2,0,6389.82039372509,6666.24541732523,276.425023600133,94.0660625428943,93.8094731264416,-0.256589416452641,,12.1222222084691,,2334,2456
planning,0.1,0,6666.24541732523,6668.78088766764,2.53547034241183,93.8094731264416,93.8071166305247,-0.00235649591689935,,,0.0909660521737129,2456,2457
traveling,5.4,9,6668.78088766764,6830.01135478499,161.230467117347,93.8071166305247,93.656951387084,-0.150165243440753,5.46816035891054,,,2457,2511
planning,0.2,0,6830.01135478499,6835.27233129368,5.26097650868996,93.656951387084,93.6520591877459,-0.00489219933804463,,,0.150840086074607,2511,2513
dwelling,8.09999999999999,0,6835.27233129368,7028.32071965778,193.048388364107,93.6520591877459,93.4727254782692,-0.179333709476722,,8.05454543960885,,2513,2594
planning,0.6,0,7028.32071965778,7045.45322609642,17.1325064386401,93.4727254782692,93.4567758456714,-0.0159496325978665,,,0.553299929263345,2594,2600
traveling,9.09999999999998,25.0798724079689,7045.45322609642,7360.02106077796,314.567834681538,93.4567758456714,93.1630722976647,-0.293703548006633,9.21724539533405,,,2600,2691
planning,0.2,0,7360.02106077796,7365.34962672702,5.32856594906389,93.1630722976647,93.1581147749255,-0.00495752273921823,,,0.150194913506457,2691,2693
dwelling,12.2,0,7365.34962672702,7648.01858170871,282.668954981681,93.1581147749255,92.8955032987401,-0.262611476185398,,12.1888888719949,,2693,2815
planning,0.7,0,7648.01858170871,7665.26387299945,17.2452912907429,92.8955032987401,92.8794699797711,-0.016033318969022,,,0.630637691314677,2815,2822
traveling,9.19999999999998,25.0798724079689,7665.26387299945,7957.20040279724,291.936529797796,92.8794699797711,92.6071355557231,-0.272334424047997,9.39616091233412,,,2822,2914
planning,0.7,0,7957.20040279724,7975.58144874431,18.3810459470678,92.6071355557231,92.5900303685419,-0.0171051871812296,,,0.607309701595247,2914,2921
dwelling,10.6,0,7975.58144874431,8215.24120508022,239.659756335913,92.5900303685419,92.3673425965343,-0.222687772007518,,10.5363636125961,,2921,3027
planning,0.9,0,8215.24120508022,8239.30615129194,24.0649462117181,92.3673425965343,92.3449393782197,-0.0224032183146221,,,0.891749481809898,3027,3036
traveling,8.79999999999998,23.6008474424119,8239.30615129194,8527.12523634261,287.819085050671,92.3449393782197,92.0762269951963,-0.268712383023399,8.95541190088817,,,3036,3124
planning,0.9,0,8527.12523634261,8551.34395211354,24.2187157709213,92.0762269951963,92.0536740683832,-0.0225529268131197,,,0.814827462929237,3124,3133
dwelling,17.9,0,8551.34395211354,8952.11176881851,400.767816704976,92.0536740683832,91.6811481778788,-0.372525890504434,,17.841176365878,,3133,3312
planning,0.6,0,8952.11176881851,8966.53805049636,14.4262816778464,91.6811481778788,91.6677273632748,-0.0134208146039754,,,0.521114824082142,3312,3318
traveling,8.89999999999998,23.6008474424119,8966.53805049636,9220.80071481922,254.262664322863,91.6677273632748,91.4306747849589,-0.237052578315854,9.04119492025549,,,3318,3407
planning,0.7,0,9220.80071481922,9235.92517577953,15.1244609603091,91.4306747849589,91.416616991473,-0.0140577934859323,,,0.645874307874793,3407,3414
dwelling,12.7,0,9235.92517577953,9490.67230324571,254.74712746618,91.416616991473,91.1799745755326,-0.236642415940452,,12.6090909094201,,3414,3541
planning,0.2,0,9490.67230324571,9495.35784617987,4.68554293415946,91.1799745755326,91.1756151648638,-0.00435941066871237,,,0.144090869441617,3541,3543
traveling,5.1,9,9495.35784617987,9637.69325559628,142.335409416408,91.1756151648638,91.0429081369848,-0.132707027879036,5.20346137328991,,,3543,3594
planning,0.3,0,9637.69325559628,9644.93179300064,7.23853740436425,91.0429081369848,91.0361706333488,-0.00673750363604597,,,0.274575403745835,3594,3597
dwelling,12.3,0,9644.93179300064,9929.39389047742,284.462097476775,91.0361706333488,90.7714818576735,-0.264688775675239,,12.266666641554,,3597,3720
planning,0.9,0,9929.39389047742,9952.75602635446,23.3621358770433,90.7714818576735,90.74971419123,-0.0217676664434947,,,0.842634108505962,3720,3729
traveling,5.3,9,9952.75602635446,10100.9716627393,148.215636384884,90.74971419123,90.6114796283576,-0.138234562872455,5.46816035882924,,,3729,3782
planning,0.5,0,10100.9716627393,10113.3420185986,12.3703558592279,90.6114796283576,90.5999585545902,-0.011521073767355,,,0.468843789362063,3782,3787
dwelling,8.09999999999999,0,10113.3420185986,10284.1327983717,170.790779773155,90.5999585545902,90.4411349576086,-0.158823596981591,,8.04545452724262,,3787,3868
planning,0.3,0,10284.1327983717,10290.372900946,6.24010257428563,90.4411349576086,90.4353326682236,-0.0058022893850449,,,0.252222195141114,3868,3871
traveling,9.09999999999998,25.0798724079689,10290.372900946,10544.0396766297,253.666775683643,90.4353326682236,90.198661135375,-0.236671532848561,9.21724539831197,,,3871,3962
planning,0.7,0,10544.0396766297,10561.4602888696,17.4206122399937,90.198661135375,90.182430250408,-0.016230884966987,,,0.676917430952256,3962,3969
dwelling,11.9,0,10561.4602888696,10830.4153443101,268.95505544043,90.182430250408,89.9320684423735,-0.250361808034484,,11.899999944079,,3969,4088
planning,0.5,0,10830.4153443101,10841.9846121526,11.5692678425239,89.9320684423735,89.9212954378448,-0.0107730045287298,,,0.483914321168531,4088,4093
traveling,9.19999999999998,25.0798724079689,10841.9846121526,11124.5842244322,282.599612279593,89.9212954378448,89.6571808919667,-0.26411454587813,9.39616091232859,,,4093,4185
planning,0.8,0,11124.5842244322,11142.7147157356,18.1304913033564,89.6571808919667,89.6402981045612,-0.0168827874054642,,,0.79329824985829,4185,4193
dwelling,10.5,0,11142.7147157356,11370.6817286056,227.967012870036,89.6402981045612,89.4280883415239,-0.212209763037336,,10.4363636359498,,4193,4298
planning,0.3,0,11370.6817286056,11377.7808110102,7.09908240460572,89.4280883415239,89.4214736953685,-0.00661464615539842,,,0.218100303337088,4298,4301
traveling,8.79999999999998,23.6008474424119,11377.7808110102,11663.5908064425,285.809995432317,89.4214736953685,89.154050749457,-0.267422945911477,8.95541190100103,,,4301,4389
planning,0.4,0,11663.5908064425,11673.8701394129,10.2793329704182,89.154050749457,89.1444620698756,-0.00958867958141241,,,0.36387144729954,4389,4393
dwelling,18.4,0,11673.8701394129,12124.0893278604,450.219188447518,89.1444620698756,88.7246361432956,-0.419825926579989,,18.3941175771078,,4393,4577
planning,1,0,12124.0893278604,12153.9755290117,29.8862011512447,88.7246361432956,88.6966955580625,-0.0279405852330825,,,0.938321671941242,4577,4587
traveling,8.89999999999998,23.6008474424119,12153.9755290117,12445.5251712443,291.549642232656,88.6966955580625,88.4237148896163,-0.272980668446237,9.04119492020822,,,4587,4676
planning,0.8,0,12445.5251712443,12464.8545697458,19.3293985014934,88.4237148896163,88.4056858133439,-0.0180290762724269,,,0.764581010541018,4676,4684
dwelling,12.7,0,12464.8545697458,12741.1691137261,276.314543980276,88.4056858133439,88.1481960774272,-0.257489735916678,,12.6545454547358,,4684,4811
planning,0.4,0,12741.1691137261,12750.0819065105,8.91279278438014,88.1481960774272,88.1398879689009,-0.0083081085263359,,,0.322251181105896,4811,4815
traveling,5.1,9,12750.0819065105,12894.8253836298,144.743477119291,88.1398879689009,88.0045768371178,-0.135311131783013,5.20346137328611,,,4815,4866
planning,0.4,0,12894.8253836298,12904.1047555706,9.2793719408437,88.0045768371178,87.9959224687516,-0.00865436836626543,,,0.399121650803314,4866,4870
dwelling,12.2,0,12904.1047555706,13159.9045853927,255.799829822075,87.9959224687516,87.7575618828139,-0.23836058593767,,12.1666666040058,,4870,4992
planning,0.2,0,13159.9045853927,13164.7145679473,4.80998255462509,87.7575618828139,87.7530732519369,-0.0044886308769776,,,0.126412466714019,4992,4994
traveling,5.3,9,13164.7145679473,13302.77631505,138.061747102658,87.7530732519369,87.6241066102927,-0.128966641644197,5.46816035892201,,,4994,5047
planning,0.3,0,13302.77631505,13309.1325179592,6.35620290920633,87.6241066102927,87.6181819637608,-0.00592464653189495,,,0.24983129503501,5047,5050
dwelling,7.99999999999999,0,13309.1325179592,13480.7071603015,171.574642342295,87.6181819637608,87.4582225384548,-0.159959425305985,,7.99090909053461,,5050,5130
planning,0.6,0,13480.7071603015,13496.4070250366,15.699864735112,87.4582225384548,87.4435539752607,-0.0146685631941921,,,0.585757787343002,5130,5136
traveling,9.09999999999998,25.0798724079689,13496.4070250366,13782.3014236332,285.894398596638,87.4435539752607,87.1757631363172,-0.267790838943469,9.21724539737213,,,5136,5227
planning,0.4,0,13782.3014236332,13792.5283626639,10.2269390306192,87.1757631363172,87.1662082762195,-0.00955486009763717,,,0.305201445860469,5227,5231
dwelling,12.2,0,13792.5283626639,14072.2663258271,279.737963163216,87.1662082762195,86.905130211793,-0.261078064426542,,12.1333332445572,,5231,5353
planning,1,0,14072.2663258271,14097.4127492688,25.1464234417563,86.905130211793,86.8816352456894,-0.0234949661036552,,,0.995213467601338,5353,5363
traveling,9.19999999999998,25.0798724079689,14097.4127492688,14382.031494283,284.618745014204,86.8816352456894,86.6149348267411,-0.266700418948204,9.39616091217822,,,5363,5455
planning,0.9,0,14382.031494283,14404.800924637,22.7694303540047,86.6149348267411,86.5936539597007,-0.0212808670404883,,,0.891116243384158,5455,5464
dwelling,10.6,0,14404.800924637,14625.8973966806,221.096472043595,86.5936539597007,86.3873935909343,-0.20626036876638,,10.5181818172653,,5464,5570
planning,0.1,0,14625.8973966806,14628.0014353437,2.1040386631048,86.3873935909343,86.3854304839263,-0.0019631070080095,,,0.0929612013309223,5570,5571
traveling,8.79999999999998,23.6008474424119,14628.0014353437,14862.9042843993,234.902849055585,86.3854304839263,86.1656422866701,-0.219788197256207,8.95541190103817,,,5571,5659
planning,0.7,0,14862.9042843993,14880.54501966,17.6407352606911,86.1656422866701,86.1491492473368,-0.0164930393332412,,,0.628840741569012,5659,5666
dwelling,18.2,0,14880.54501966,15329.3376555658,448.7926359058,86.1491492473368,85.7295602549964,-0.419588992340394,,18.1117646463035,,5666,5848
planning,0.5,0,15329.3376555658,15342.1165068487,12.7788512828465,85.7295602549964,85.7176063722736,-0.011953882722807,,,0.495689684456054,5848,5853
traveling,8.89999999999998,23.6008474424119,15342.1165068487,15605.6965250307,263.580018181985,85.7176063722736,85.4705416512977,-0.247064720975956,9.04119492026913,,,5853,5942
planning,0.1,0,15605.6965250307,15608.0608180358,2.36429300513373,85.4705416512977,85.4683313949029,-0.00221025639474703,,,0.0621884018132304,5942,5943
dwelling,13.3,0,15608.0608180358,15924.4158756245,316.355057588728,85.4683313949029,85.1725208945544,-0.295810500348551,,13.2090908928928,,5943,6076
planning,0.9,0,15924.4158756245,15949.9149848816,25.4991092570417,85.1725208945544,85.1486262616465,-0.0238946329079113,,,0.857724833913443,6076,6085
traveling,5.1,9,15949.9149848816,16114.448674341,164.533689459437,85.1486262616465,84.9941548937555,-0.154471367890906,5.20346216777398,,,6085,6136
planning,0.3,0,16114.448674341,16122.9105526613,8.46187832030591,84.9941548937555,84.9862246959415,-0.00793019781401938,,,0.209848641552599,6136,6139
dwelling,12.4,0,16122.9105526613,16415.0139488021,292.10339614079,84.9862246959415,84.71300734388,-0.273217352061508,,12.3222221835275,,6139,6263
planning,0.6,0,16415.0139488021,16430.609023475,15.5950746728777,84.71300734388,84.6984030157261,-0.0146043281539647,,,0.586735792853533,6263,6269
traveling,5.3,9,16430.609023475,16574.5471001158,143.938076640788,84.6984030157261,84.5635252481679,-0.134877767558194,5.46816035883482,,,6269,6322
planning,0.4,0,16574.5471001158,16583.4186019566,8.8715018408293,84.5635252481679,84.5552304578491,-0.00829479031878577,,,0.38426340564152,6322,6326
dwelling,8.09999999999999,0,16583.4186019566,16747.5234323988,164.104830442222,84.5552304578491,84.4019111696723,-0.153319288176746,,8.07272726947378,,6326,6407
planning,0.3,0,16747.5234323988,16754.6738319014,7.15039950263235,84.4019111696723,84.3952196571269,-0.00669151254541589,,,0.270885551278108,6407,6410
traveling,9.09999999999998,25.0798724079689,16754.6738319014,17015.029628202,260.355796300562,84.3952196571269,84.1510125394026,-0.244207117724358,9.21724539799879,,,6410,6501
planning,0.5,0,17015.029628202,17028.3290488622,13.2994206601797,84.1510125394026,84.1385482744456,-0.0124642649569324,,,0.493399059040846,6501,6506
dwelling,12.1,0,17028.3290488622,17329.7739165207,301.444867658502,84.1385482744456,83.8562085971412,-0.282339677304392,,12.0777777187634,,6506,6627
planning,0.1,0,17329.7739165207,17332.6636091817,2.88969266098502,83.8562085971412,83.8534968487905,-0.00271174835074817,,,0.000668960294542109,6627,6628
traveling,9.19999999999998,25.0798724079689,17332.6636091817,17663.1252011686,330.461591986968,83.8534968487905,83.5423006132933,-0.311196235497135,9.39616051715157,,,6628,6720
planning,0.5,0,17663.1252011686,17678.5547788212,15.4295776525869,83.5423006132933,83.5278040315727,-0.0144965817206213,,,0.457440600187188,6720,6725
dwelling,10.6,0,17678.5547788212,17947.1925570318,268.637778210588,83.5278040315727,83.2760052620972,-0.251798769475542,,10.59090907908,,6725,6831
planning,1,0,17947.1925570318,17976.9168006497,29.7242436179076,83.2760052620972,83.2480856197683,-0.027919642328925,,,0.902337376758823,6831,6841
traveling,8.79999999999998,23.6008474424119,17976.9168006497,18296.9394216632,320.022621013515,83.2480856197683,82.9465032092755,-0.301582410492713,8.95541190122809,,,6841,6929
planning,0.9,0,18296.9394216632,18321.2466559283,24.3072342650412,82.9465032092755,82.9236927944075,-0.0228104148680615,,,0.881945987453484,6929,6938
dwelling,18,0,18321.2466559283,18733.43818211,412.191526181698,82.9236927944075,82.537505803025,-0.386186991382488,,17.9823529067751,,6938,7118
planning,1,0,18733.43818211,18761.1620546108,27.7238725007992,82.537505803025,82.5114707412951,-0.026035061729857,,,0.980348582510936,7118,7128
traveling,8.89999999999998,23.6008474424119,18761.1620546108,19042.9974008162,281.835346205466,82.5114707412951,82.2462584625682,-0.265212278726992,9.04119492026101,,,7128,7217
planning,0.6,0,19042.9974008162,19058.156080765,15.1586799488141,82.2462584625682,82.2320352157991,-0.0142232467690491,,,0.563044826176487,7217,7223
dwelling,12.9,0,19058.156080765,19368.7985481603,310.642467395232,82.2320352157991,81.9406680347267,-0.291367181072417,,12.8909090590431,,7223,7352
planning,0.7,0,19368.7985481603,19388.0160995335,19.2175513731963,81.9406680347267,81.9226131610017,-0.0180548737249495,,,0.600354740782295,7352,7359
traveling,5.1,9,19388.0160995335,19555.9515240289,167.935424495401,81.9226131610017,81.7644165055486,-0.158196655453139,5.20346137349692,,,7359,7410
planning,0.4,0,19555.9515240289,19566.8710492844,10.9195252554928,81.7644165055486,81.7541567309478,-0.0102597746008115,,,0.360237618084273,7410,7414
dwelling,12.3,0,19566.8710492844,19851.9942112195,285.123161935084,81.7541567309478,81.4867198894148,-0.267436841532955,,12.211111012306,,7414,7537
planning,0.8,0,19851.9942112195,19872.5932080371,20.5989968176073,81.4867198894148,81.4673738259029,-0.0193460635119607,,,0.741233122442538,7537,7545
traveling,5.3,9,19872.5932080371,20026.4783816757,153.885173638668,81.4673738259029,81.3226175098093,-0.14475631609352,5.46816035914601,,,7545,7598
planning,0.2,0,20026.4783816757,20031.8772222937,5.39884061793055,81.3226175098093,81.3175434334966,-0.00507407631276635,,,0.128693663638993,7598,7600
dwelling,8.39999999999999,0,20031.8772222937,20229.0477368422,197.170514548539,81.3175434334966,81.1325104281454,-0.185033005351201,,8.34545452846509,,7600,7684
planning,0.4,0,20229.0477368422,20239.1988147852,10.1510779429555,81.1325104281454,81.1229752076478,-0.00953522049762512,,,0.343928191819832,7684,7688
traveling,9.09999999999998,25.0798724079689,20239.1988147852,20508.5577062896,269.358891504435,81.1229752076478,80.8694269759414,-0.25354823170639,9.21724540003468,,,7688,7779
planning,0.8,0,20508.5577062896,20527.873546635,19.3158403453745,80.8694269759414,80.851288437078,-0.0181385388633259,,,0.748697780502601,7779,7787
dwelling,12,0,20527.873546635,20796.0994799013,268.225933266349,80.851288437078,80.5995792991306,-0.251709137947429,,11.9222221561765,,7787,7907
planning,0.9,0,20796.0994799013,20819.5974058079,23.4979259065876,80.5995792991306,80.5774880839008,-0.0220912152298354,,,0.854161580823004,7907,7916
traveling,9.19999999999998,25.0798724079689,20819.5974058079,21122.1364035219,302.538997713997,80.5774880839008,80.2921078207458,-0.285380263154948,9.39616091214026,,,7916,8008
planning,0.7,0,21122.1364035219,21140.6990301272,18.5626266053368,80.2921078207458,80.2746480645563,-0.0174597561894814,,,0.664817792781194,8008,8015
dwelling,10.8,0,21140.6990301272,21372.0201842539,231.321154126716,80.2746480645563,80.0575405491918,-0.217107515364589,,10.7545454535846,,8015,8123
planning,1,0,21372.0201842539,21394.8621273111,22.8419430571266,80.0575405491918,80.0360863805072,-0.0214541686845422,,,0.999768058154958,8123,8133
traveling,8.79999999999998,23.6008474424119,21394.8621273111,21640.040892514,245.178765202909,80.0360863805072,79.8052347839906,-0.230851596516601,8.95541190201124,,,8133,8221
planning,0.8,0,21640.040892514,21658.3744977523,18.3336052382983,79.8052347839906,79.7880103257423,-0.0172244582482648,,,0.730215642618396,8221,8229
dwelling,18.4,0,21658.3744977523,22041.3741560866,382.999658334287,79.7880103257423,79.4284481402512,-0.359562185491157,,18.3823528939537,,8229,8413
planning,0.2,0,22041.3741560866,22046.6346198981,5.26046381156993,79.4284481402512,79.4234965254857,-0.00495161476546002,,,0.155275523844146,8413,8415
traveling,8.89999999999998,23.6008474424119,22046.6346198981,22325.9190305127,279.284410614597,79.4234965254857,79.1599381749704,-0.263558350515339,9.04119492022876,,,8415,8504
planning,0.7,0,22325.9190305127,22344.6243847725,18.7053542597787,79.1599381749704,79.1423228908288,-0.01761528414157,,,0.621474937522372,8504,8511
dwelling,12.7,0,22344.6243847725,22618.4409572208,273.816572448268,79.1423228908288,78.8850199644611,-0.2573029263677,,12.6090908814916,,8511,8638
planning,0.7,0,22618.4409572208,22634.6749486582,16.2339914373806,78.8850199644611,78.8697523401248,-0.0152676243363317,,,0.6547142590782,8638,8645
traveling,5.1,9,22634.6749486582,22771.4256399359,136.750691277713,78.8697523401248,78.7409177425485,-0.128834597576258,5.20346216992787,,,8645,8696
planning,0.7,0,22771.4256399359,22788.450087338,17.0244474021092,78.7409177425485,78.7248961804636,-0.0160215620848874,,,0.622924266976446,8696,8703
dwelling,12.1,0,22788.450087338,23048.0716539251,259.621566587106,78.7248961804636,78.4808493880143,-0.244046792449296,,12.0222221753585,,8703,8824
planning,0.5,0,23048.0716539251,23059.7023355664,11.6306816413489,78.4808493880143,78.4699063083378,-0.0109430796765366,,,0.454542828942213,8824,8829
traveling,5.3,9,23059.7023355664,23220.9531304493,161.250794882861,78.4699063083378,78.3176593735745,-0.152246934763284,5.46816035886469,,,8829,8882
planning,0.6,0,23220.9531304493,23237.5989792259,16.6458487766176,78.3176593735745,78.3019630430229,-0.0156963305516626,,,0.583535353865881,8882,8888
dwelling,7.89999999999999,0,23237.5989792259,23418.4561003585,180.857121132554,78.3019630430229,78.1317806430683,-0.170182399954527,,7.87272727214397,,8888,8967
planning,0.4,0,23418.4561003585,23429.2031795963,10.747079237779,78.1317806430683,78.1216487768749,-0.0101318661934755,,,0.379206606542248,8967,8971
traveling,9.09999999999998,25.0798724079689,23429.2031795963,23744.6449817598,315.441802163554,78.1216487768749,77.8230889627227,-0.298559814152128,9.21724539925171,,,8971,9062
planning,0.1,0,23744.6449817598,23747.2648479008,2.61986614104171,77.8230889627227,77.8206190629286,-0.00246989979409307,,,0.0979453981303251,9062,9063
dwelling,12.6,0,23747.2648479008,24039.7107295679,292.445881667001,77.8206190629286,77.545246327671,-0.275372735257633,,12.5666666532954,,9063,9189
planning,0.4,0,24039.7107295679,24049.2785169845,9.56778741659946,77.545246327671,77.5362330001549,-0.00901332751614348,,,0.353774050827205,9189,9193
traveling,9.19999999999998,25.0798724079689,24049.2785169845,24355.7731617933,306.494644808878,77.5362330001549,77.2461559684646,-0.290077031690217,9.39616091233356,,,9193,9285
planning,0.3,0,24355.7731617933,24364.0060952505,8.23293345714774,77.2461559684646,77.2383853000654,-0.00777066839926022,,,0.289446937483585,9285,9288
dwelling,11,0,24364.0060952505,24631.762086832,267.755991581544,77.2383853000654,76.9859858845697,-0.252399415495731,,10.9363636170795,,9288,9398
