phase_type,duration,distance,energy_start,energy_end,energy_consumed,battery_start,battery_end,battery_delta,rho,tau,planning_time,start_time,end_time
traveling,9.89999999999998,24.2074368738204,0,306.361175382142,306.361175382142,100,99.7156118592495,-0.284388140750465,10,,,1,100
planning,0.8,0,306.361175382142,329.562425679914,23.2012502977719,99.7156118592495,99.6940931232385,-0.021518736011032,,,0.758553007728478,100,108
dwelling,5.9,0,329.562425679914,470.437846886525,140.875421206611,99.6940931232385,99.5637188414565,-0.130374281782039,,5.85555554762875,,108,167
planning,0.2,0,470.437846886525,475.232231823822,4.79438493729663,99.5637188414565,99.5592816243212,-0.00443721713521938,,,0.105235627982303,167,169
traveling,13.7,29.1547594742265,475.232231823822,895.815383125704,420.583151301883,99.5592816243212,99.1687693235536,-0.390512300767668,13.8117190853194,,,169,306
planning,0.4,0,895.815383125704,906.566693935055,10.7513108093501,99.1687693235536,99.1588039865125,-0.00996533704106639,,,0.309304167410257,306,310
dwelling,11.9,0,906.566693935055,1175.97568276287,269.408988827819,99.1588039865125,98.9095307878835,-0.249273198628984,,11.8727272728004,,310,429
planning,1,0,1175.97568276287,1203.23304553428,27.2573627714019,98.9095307878835,98.8842579757201,-0.0252728121634647,,,0.950825877089658,429,439
traveling,7.49999999999999,10,1203.23304553428,1397.30079008691,194.067744552637,98.8842579757201,98.7044145945485,-0.179843381171551,7.59617242256797,,,439,514
planning,0.7,0,1397.30079008691,1413.30603461809,16.0052445311742,98.7044145945485,98.6896015045646,-0.0148130899839174,,,0.682257388599979,514,521
dwelling,10.2,0,1413.30603461809,1644.48595637942,231.179921761334,98.6896015045646,98.4756413743724,-0.213960130192163,,10.1176469860378,,521,623
planning,0.6,0,1644.48595637942,1660.72052740383,16.2345710244103,98.4756413743724,98.4605864111167,-0.0150549632557357,,,0.518709116918816,623,629
traveling,7.49999999999999,10,1660.72052740383,1879.83994138075,219.119413976921,98.4605864111167,98.2571741133579,-0.203412297758803,7.65807276796146,,,629,704
planning,0.2,0,1879.83994138075,1885.10973178711,5.26979040635888,98.2571741133579,98.2522881402965,-0.0048859730614339,,,0.124529528964839,704,706
dwelling,9.29999999999998,0,1885.10973178711,2109.39939495268,224.289663165567,98.2522881402965,98.044521477397,-0.207766662899459,,9.21818179074789,,706,799
planning,0.7,0,2109.39939495268,2131.21820289491,21.818807942228,98.044521477397,98.0242457113786,-0.0202757660183579,,,0.687633186763048,799,806
traveling,6.99999999999999,9.21954445729289,2131.21820289491,2360.24220825378,229.024005358872,98.0242457113786,97.8112438174246,-0.213001893954086,6.93849496524831,,,806,876
planning,0.7,0,2360.24220825378,2379.15517676352,18.9129685097409,97.8112438174246,97.7936984516571,-0.0175453657674467,,,0.682556922676938,876,883
dwelling,10.4,0,2379.15517676352,2616.42812603858,237.272949275065,97.7936984516571,97.573968824928,-0.219729626729077,,10.3555554924375,,883,987
planning,0.7,0,2616.42812603858,2634.57380910514,18.1456830665588,97.573968824928,97.5571410024504,-0.0168278224776799,,,0.679884713816853,987,994
traveling,7.19999999999999,9.21954445729289,2634.57380910514,2846.24141866462,211.667609559482,97.5571410024504,97.3605193426397,-0.196621659810617,7.37317688114646,,,994,1066
planning,0.5,0,2846.24141866462,2858.98669557492,12.7452769102979,97.3605193426397,97.3487004444383,-0.0118188982014118,,,0.407776180449028,1066,1071
dwelling,8.89999999999999,0,2858.98669557492,3074.9621695508,215.975473975883,97.3487004444383,97.148513391268,-0.200187053170367,,8.84545454024595,,1071,1160
planning,0.8,0,3074.9621695508,3094.78166579379,19.8194962429825,97.148513391268,97.1301378246738,-0.0183755665941163,,,0.784611074215696,1160,1168
traveling,7.29999999999999,10,3094.78166579379,3292.91218203185,198.13051623806,97.1301378246738,96.9462323028543,-0.183905521819554,7.22339086030645,,,1168,1241
planning,0.7,0,3292.91218203185,3309.80414630847,16.8919642766227,96.9462323028543,96.9305734605761,-0.0156588422782278,,,0.62639782374827,1241,1248
dwelling,9.99999999999998,0,3309.80414630847,3529.64040499699,219.836258688518,96.9305734605761,96.726958790895,-0.203614669681102,,9.99411763873174,,1248,1348
planning,0.4,0,3529.64040499699,3540.40706802901,10.7666630320255,96.726958790895,96.7169644968188,-0.00999429407619346,,,0.330208911432642,1348,1352
traveling,7.49999999999999,10,3540.40706802901,3739.02542294545,198.61835491644,96.7169644968188,96.5326172872808,-0.184347209537947,7.65807276796431,,,1352,1427
planning,0.8,0,3739.02542294545,3758.72708025436,19.701657308904,96.5326172872808,96.5143451558219,-0.0182721314589429,,,0.732886389054941,1427,1435
dwelling,8.59999999999999,0,3758.72708025436,3943.00799331881,184.280913064448,96.5143451558219,96.3436637056256,-0.170681450196298,,8.50909088596105,,1435,1521
planning,0.3,0,3943.00799331881,3950.54043234552,7.53243902671511,96.3436637056256,96.3366755218193,-0.00698818380624289,,,0.28279721298516,1521,1524
traveling,6.99999999999999,9.21954445729289,3950.54043234552,4157.8719141254,207.331481779876,96.3366755218193,96.143918132737,-0.192757389082345,6.93849559574862,,,1524,1594
planning,0.3,0,4157.8719141254,4166.55899800282,8.68708387742026,96.143918132737,96.1358439663596,-0.00807416637741198,,,0.249921565585461,1594,1597
dwelling,6.29999999999999,0,4166.55899800282,4318.44988716118,151.89088915836,96.1358439663596,95.9949529185674,-0.140891047792152,,6.29999993146413,,1597,1660
planning,0.7,0,4318.44988716118,4335.6878392529,17.237952091722,95.9949529185674,95.9789602696368,-0.0159926489306628,,,0.631119962809565,1660,1667
traveling,7.19999999999999,9.21954445729289,4335.6878392529,4554.32459166907,218.636752416169,95.9789602696368,95.7755722852085,-0.203387984428218,7.37317688150933,,,1667,1739
planning,0.4,0,4554.32459166907,4566.13737037695,11.8127787078847,95.7755722852085,95.7645874983436,-0.0109847868649666,,,0.333551557974689,1739,1743
dwelling,7.39999999999999,0,4566.13737037695,4744.47438762088,178.337017243925,95.7645874983436,95.5991360837241,-0.165451414619511,,7.30909090699872,,1743,1817
planning,0.1,0,4744.47438762088,4747.42823742601,2.95384980513154,95.5991360837241,95.5963889676453,-0.00274711607873712,,,0.0503414639533409,1817,1818
traveling,13.3,29.1547594742265,4747.42823742601,5188.84894404119,441.420706615179,95.5963889676453,95.1850936407941,-0.411295326851217,13.4593971683828,,,1818,1951
planning,0.8,0,5188.84894404119,5210.76496016382,21.9160161226328,95.1850936407941,95.1647251151789,-0.0203685256151687,,,0.71687202827665,1951,1959
