phase_type,duration,distance,energy_start,energy_end,energy_consumed,battery_start,battery_end,battery_delta,rho,tau,planning_time,start_time,end_time
traveling,9.59999999999998,5,0,249.322301136258,249.322301136258,100,99.7690855645736,-0.230914435426399,10,,,1,97
planning,1,0,249.322301136258,272.734104786356,23.4118036500985,99.7690855645736,99.7474255219166,-0.0216600426570324,,,0.969527099446241,97,107
dwelling,4,0,272.734104786356,352.457950201001,79.7238454146449,99.7474255219166,99.6737766150447,-0.0736489068718669,,3.93333333078801,,107,147
planning,0.5,0,352.457950201001,364.276642278366,11.8186920773649,99.6737766150447,99.6628406178178,-0.0109359972268521,,,0.451862521740751,147,152
traveling,2.7,3.16227766016838,364.276642278366,438.783365742169,74.5067234638028,99.6628406178178,99.5937736993265,-0.0690669184913304,2.70412273837951,,,152,179
planning,0.6,0,438.783365742169,452.577156732542,13.7937909903735,99.5937736993265,99.5810131742474,-0.0127605250790879,,,0.59237049958856,179,185
dwelling,4.4,0,452.577156732542,542.366714287529,89.7895575549871,99.5810131742474,99.4980410412676,-0.082972132979819,,4.30588233255472,,185,229
planning,0.5,0,542.366714287529,554.123807996452,11.7570937089223,99.4980410412676,99.4871615421403,-0.0108794991272845,,,0.462163656898783,229,234
traveling,2.8,3.16227766016838,554.123807996452,631.436674811406,77.312866814954,99.4871615421403,99.415484226901,-0.0716773152393415,2.8290264442891,,,234,262
planning,0.3,0,631.436674811406,638.519507855017,7.08283304361191,99.415484226901,99.4089295386113,-0.00655468828972516,,,0.269565780928843,262,265
dwelling,3.2,0,638.519507855017,708.908395103959,70.3888872489418,99.4089295386113,99.3438330747231,-0.0650964638881248,,3.19999998559721,,265,297
planning,0.9,0,708.908395103959,732.229073700088,23.320678596129,99.3438330747231,99.3222284758309,-0.0216045988922247,,,0.866872347898311,297,306
traveling,4.1,7.81024967590665,732.229073700088,856.685624692464,124.456550992376,99.3222284758309,99.2066921988819,-0.115536276949015,4.00770951967605,,,306,347
planning,0.8,0,856.685624692464,877.47351049624,20.7878858037758,99.2066921988819,99.1874319567653,-0.0192602421166299,,,0.711082223837789,347,355
dwelling,4.2,0,877.47351049624,975.187667485845,97.7141569896048,99.1874319567653,99.0970036736675,-0.090428283097765,,4.15555552281519,,355,397
planning,0.9,0,975.187667485845,999.253243307945,24.0655758220998,99.0970036736675,99.074697754058,-0.0223059196095363,,,0.872777381108029,397,406
traveling,4.3,7.81024967590665,999.253243307945,1145.12716745963,145.873924151684,99.074697754058,98.9390249673325,-0.135672786725451,4.26643732288804,,,406,449
planning,0.1,0,1145.12716745963,1148.0168536797,2.88968622007269,98.9390249673325,98.9363438015198,-0.00268116581271727,,,0.0954245759086384,449,450
dwelling,4.6,0,1148.0168536797,1259.82172495463,111.804871274925,98.9363438015198,98.8328118536549,-0.103531947864909,,4.5333333058272,,450,496
planning,0.5,0,1259.82172495463,1273.38967866863,13.5679537140022,98.8328118536549,98.8202319328726,-0.0125799207822723,,,0.47891046217376,496,501
traveling,2.6,3.16227766016838,1273.38967866863,1352.27594449884,78.8862658302153,98.8202319328726,98.7469811843117,-0.0732507485609233,2.57029881044796,,,501,527
planning,0.9,0,1352.27594449884,1375.48124437724,23.2052998783995,98.7469811843117,98.7254773842916,-0.0215038000201417,,,0.893385980389102,527,536
dwelling,4.2,0,1375.48124437724,1474.30755222874,98.8263078514974,98.7254773842916,98.6339850551017,-0.0914923291898759,,4.16470585570666,,536,578
planning,0.3,0,1474.30755222874,1481.96021635369,7.65266412494748,98.6339850551017,98.6268939514226,-0.00709110367907329,,,0.257177751494355,578,581
traveling,5.1,12.6491106406735,1481.96021635369,1654.69414709899,172.733930745304,98.6268939514226,98.4661930331486,-0.160700918274046,5.09417329519201,,,581,632
planning,0.3,0,1654.69414709899,1662.21681774196,7.52267064296211,98.4661930331486,98.4592230323659,-0.0069700007826583,,,0.247828940801121,632,635
dwelling,8.09999999999999,0,1662.21681774196,1852.20608858234,189.989270840385,98.4592230323659,98.2833015095039,-0.175921522861969,,8.0444444407163,,635,716
planning,1,0,1852.20608858234,1875.69398650428,23.4878979219411,98.2833015095039,98.2615519329318,-0.0217495765721196,,,0.991422186890902,716,726
traveling,5.9,15.2970585407784,1875.69398650428,2057.18225108751,181.488264583233,98.2615519329318,98.092910928001,-0.168641004930777,5.86113549049512,,,726,785
planning,0.7,0,2057.18225108751,2075.43784296867,18.2555918811604,98.092910928001,98.0759852422146,-0.016925685786461,,,0.695728628287784,785,792
dwelling,8.69999999999999,0,2075.43784296867,2287.46122560028,212.023382631605,98.0759852422146,97.8795389198374,-0.196446322377156,,8.63333333275916,,792,879
planning,1,0,2287.46122560028,2313.22294210061,25.7617165003326,97.8795389198374,97.8556542227896,-0.0238846970478193,,,0.910888998361683,879,889
traveling,2.8,3.16227766016838,2313.22294210061,2393.16844210517,79.9455000045537,97.8556542227896,97.7814372003298,-0.0742170224597629,2.77711152540751,,,889,917
planning,0.1,0,2393.16844210517,2395.77587870853,2.60743660336766,97.7814372003298,97.7790192857441,-0.00241791458570617,,,0.0366882924681551,917,918
dwelling,5.8,0,2395.77587870853,2524.20340844589,128.42752973736,97.7790192857441,97.6601266877577,-0.118892597986431,,5.75882349995135,,918,976
planning,0.6,0,2524.20340844589,2538.80347624093,14.600067795031,97.6601266877577,97.6465971460299,-0.0135295417278201,,,0.540912385093955,976,982
traveling,4.9,10.6301458127346,2538.80347624093,2685.53154393567,146.728067694741,97.6465971460299,97.5102603598113,-0.136336786218564,4.88533990564845,,,982,1031
planning,0.7,0,2685.53154393567,2702.3221121277,16.7905681920329,97.5102603598113,97.4947018517803,-0.0155585080309919,,,0.655858316800552,1031,1038
dwelling,6.19999999999999,0,2702.3221121277,2832.30944188173,129.987329754035,97.4947018517803,97.3744040206124,-0.120297831167903,,6.1777777757006,,1038,1100
planning,0.3,0,2832.30944188173,2839.13607976403,6.82663788229547,97.3744040206124,97.3680812386975,-0.00632278191493185,,,0.225701760265541,1100,1103
traveling,4.3,7.81024967590665,2839.13607976403,2959.03473660812,119.898656844093,97.3680812386975,97.2567619162351,-0.111319322462421,4.25071421939408,,,1103,1146
planning,0.4,0,2959.03473660812,2968.18760963031,9.1528730221853,97.2567619162351,97.2482835206486,-0.00847839558646513,,,0.303259065468134,1146,1150
dwelling,7.99999999999999,0,2968.18760963031,3143.3771246415,175.189515011195,97.2482835206486,97.0860625274664,-0.162220993182217,,7.96666665658122,,1150,1230
planning,0.6,0,3143.3771246415,3158.60732784153,15.2302032000312,97.0860625274664,97.0719375654904,-0.0141249619760231,,,0.505348326902445,1230,1236
traveling,2.6,3.16227766016838,3158.60732784153,3230.51371346856,71.9063856270272,97.0719375654904,97.0051770838167,-0.06676048167364,2.57029880363185,,,1236,1262
planning,0.9,0,3230.51371346856,3252.65832910308,22.1446156345196,97.0051770838167,96.9846454675463,-0.0205316162704179,,,0.804040298289809,1262,1271
dwelling,4,0,3252.65832910308,3342.12995481442,89.4716257113414,96.9846454675463,96.9017696162108,-0.0828758513355012,,3.93529409623138,,1271,1311
planning,0.4,0,3342.12995481442,3352.50293359604,10.3729787816155,96.9017696162108,96.8921459958436,-0.00962362036717934,,,0.321500723526253,1311,1315
traveling,5.1,12.6491106406735,3352.50293359604,3528.34022947303,175.837295876993,96.8921459958436,96.7283509727226,-0.163795023120983,5.09417244637449,,,1315,1366
planning,0.2,0,3528.34022947303,3533.80958569847,5.46935622543515,96.7283509727226,96.7232730198748,-0.00507795284782731,,,0.141444133407327,1366,1368
dwelling,6.89999999999999,0,3533.80958569847,3699.33864126368,165.529055565214,96.7232730198748,96.5698072912043,-0.153465728670554,,6.84444444466783,,1368,1437
planning,0.5,0,3699.33864126368,3712.56218518409,13.2235439204105,96.5698072912043,96.5575336867818,-0.0122736044224467,,,0.473100273982631,1437,1442
traveling,5.9,15.2970585407784,3712.56218518409,3905.15966259648,192.597477412386,96.5575336867818,96.3782414322302,-0.179292254551655,5.86113579972006,,,1442,1501
planning,0.3,0,3905.15966259648,3913.5247424233,8.36507982682133,96.3782414322302,96.3704713918215,-0.00777004040867268,,,0.205535168651175,1501,1504
dwelling,8.39999999999999,0,3913.5247424233,4136.25043771304,222.725695289747,96.3704713918215,96.1636988546032,-0.206772537218299,,8.39999999583972,,1504,1588
planning,0.9,0,4136.25043771304,4165.11591499091,28.8654772778636,96.1636988546032,96.1368329487151,-0.0268659058881155,,,0.852711489156866,1588,1597
traveling,2.8,3.16227766016838,4165.11591499091,4266.33642567478,101.220510683868,96.1368329487151,96.0424405320589,-0.0943924166561345,2.77711271804195,,,1597,1625
planning,0.9,0,4266.33642567478,4293.57232583273,27.235900157958,96.0424405320589,96.0171097508109,-0.0253307812480301,,,0.872412612957616,1625,1634
dwelling,4.5,0,4293.57232583273,4410.07830875214,116.505982919403,96.0171097508109,95.9089561628343,-0.108153587976616,,4.49999998548959,,1634,1679
planning,0.6,0,4410.07830875214,4426.34681826231,16.2685095101779,95.9089561628343,95.8938454656361,-0.0151106971981676,,,0.590854080751078,1679,1685
traveling,4.9,10.6301458127346,4426.34681826231,4585.74098082821,159.394162565895,95.8938454656361,95.7454151543986,-0.148430311237519,4.88533990588758,,,1685,1734
planning,0.9,0,4585.74098082821,4609.2468876325,23.5059068042929,95.7454151543986,95.7235894373128,-0.0218257170858038,,,0.843065182439971,1734,1743
dwelling,6.1,0,4609.2468876325,4745.43292529993,136.186037667425,95.7235894373128,95.5973422678979,-0.12624716941491,,6.04444442093913,,1743,1804
planning,0.9,0,4745.43292529993,4769.39909095707,23.9661656571443,95.5973422678979,95.575081853562,-0.022260414335932,,,0.848414687465673,1804,1813
traveling,4.3,7.81024967590665,4769.39909095707,4909.74023109754,140.341140140472,95.575081853562,95.4443549373727,-0.130726916189218,4.25071421941237,,,1813,1856
planning,1,0,4909.74023109754,4936.83283602688,27.0926049293312,95.4443549373727,95.4191830099756,-0.0251719273971815,,,0.951631723787808,1856,1866
dwelling,7.49999999999999,0,4936.83283602688,5107.69115465907,170.858318632198,95.4191830099756,95.2607284086285,-0.158454601347046,,7.43333332337959,,1866,1941
planning,0.3,0,5107.69115465907,5115.35885436599,7.66769970691985,95.2607284086285,95.2536083215457,-0.00712008708283918,,,0.252144264253786,1941,1944
traveling,2.6,3.16227766016838,5115.35885436599,5190.79753947176,75.4386851057679,95.2536083215457,95.1834452779272,-0.0701630436184359,2.57029880629615,,,1944,1970
planning,0.5,0,5190.79753947176,5202.76141220436,11.9638727326001,95.1834452779272,95.172343242975,-0.011102034952188,,,0.469619084517197,1970,1975
dwelling,4.5,0,5202.76141220436,5297.45185476531,94.6904425609491,95.172343242975,95.0845822308499,-0.0877610121251138,,4.42352937660696,,1975,2020
