phase_type,duration,distance,energy_start,energy_end,energy_consumed,battery_start,battery_end,battery_delta,rho,tau,planning_time,start_time,end_time
traveling,3.9,7.07106781186548,2765.01529373818,2886.40757885001,121.392285111832,97.4373497816863,97.3244964792024,-0.112853302483956,3.83914292507275,,,1092,1131
planning,0.5,0,2886.40757885001,2898.95763787454,12.5500590245283,97.3244964792024,97.3128602508295,-0.0116362283729075,,,0.452791388146769,1131,1136
dwelling,14.9,0,2898.95763787454,3211.60613105692,312.648493182377,97.3128602508295,97.0234672756994,-0.28939297513007,,14.8666666317505,,1136,1285
planning,0.1,0,3211.60613105692,3213.55305252911,1.9469214721903,97.0234672756994,97.0216662670076,-0.00180100869177124,,,0.09495983250048,1285,1286
traveling,5,11.1803398874989,3213.55305252911,3350.1078273638,136.554774834695,97.0216662670076,96.8948795631678,-0.12678670383977,5.01069248493102,,,1286,1336
planning,0.5,0,3350.1078273638,3361.8551950892,11.7473677253984,96.8948795631678,96.8839924569996,-0.0108871061682123,,,0.407731564502619,1336,1341
dwelling,9.09999999999999,0,3361.8551950892,3565.72482271491,203.869627625706,96.8839924569996,96.695130192691,-0.188862264308611,,9.09999995383245,,1341,1432
planning,0.2,0,3565.72482271491,3571.03864496644,5.31382225152947,96.695130192691,96.690198235628,-0.00493195706297911,,,0.105481890164597,1432,1434
traveling,3.5,5,3571.03864496644,3680.04804169133,109.009396724893,96.690198235628,96.5887998364253,-0.101398399202765,3.43007237440668,,,1434,1469
planning,0.4,0,3680.04804169133,3690.9126889346,10.8646472432688,96.5887998364253,96.5787126114597,-0.0100872249655737,,,0.395724539780045,1469,1473
dwelling,6.19999999999999,0,3690.9126889346,3825.86457367973,134.951884745136,96.5787126114597,96.4537078540125,-0.125004757447201,,6.18235292877812,,1473,1535
planning,1,0,3825.86457367973,3851.48327821437,25.6187045346328,96.4537078540125,96.4299363515669,-0.0237715024456548,,,0.999679605034444,1535,1545
traveling,3.9,7.07106781186548,3851.48327821437,3974.98589971347,123.502621499102,96.4299363515669,96.3150135511167,-0.114922800450188,3.83914429363648,,,1545,1584
planning,0.3,0,3974.98589971347,3982.62520986513,7.6393101516619,96.3150135511167,96.3079249672232,-0.00708858389349132,,,0.232405912865778,1584,1587
dwelling,9.49999999999998,0,3982.62520986513,4193.7681663657,211.14295650057,96.3079249672232,96.1122683566029,-0.195656610620318,,9.43333326892716,,1587,1682
planning,1,0,4193.7681663657,4217.93926456325,24.1710981975475,96.1122683566029,96.0898495476484,-0.022418808954427,,,0.914853114128022,1682,1692
traveling,4.9,11.1803398874989,4217.93926456325,4374.32725218066,156.387987617408,96.0898495476484,95.9442559031705,-0.145593644477941,4.91796293186158,,,1692,1741
planning,0.6,0,4374.32725218066,4390.33760218954,16.010350008889,95.9442559031705,95.9293881848008,-0.0148677183697146,,,0.50904663497313,1741,1747
dwelling,9.79999999999998,0,4390.33760218954,4615.66441139054,225.326809200998,95.9293881848008,95.7204665717112,-0.208921613089544,,9.722222147137,,1747,1845
planning,0.4,0,4615.66441139054,4626.03718471345,10.3727733229098,95.7204665717112,95.7108358920821,-0.00963067962908326,,,0.397702997457427,1845,1849
traveling,4.7,10,4626.03718471345,4787.55331809712,161.516133383664,95.7108358920821,95.560268949335,-0.150566942747119,4.67558156458594,,,1849,1896
planning,0.6,0,4787.55331809712,4803.76164701269,16.2083289155753,95.560268949335,95.5452114028952,-0.0150575464398486,,,0.50206285419843,1896,1902
dwelling,10.8,0,4803.76164701269,5079.27553233012,275.513885317427,95.5452114028952,95.2893990234062,-0.255812379488987,,10.7999999511565,,1902,2010
planning,0.2,0,5079.27553233012,5085.1232667708,5.8477344406765,95.2893990234062,95.2839601681118,-0.00543885529434363,,,0.115267047062966,2010,2012
traveling,4.9,11.1803398874989,5085.1232667708,5252.91267532346,167.789408552668,95.2839601681118,95.1275253313388,-0.156434836773059,4.93215381331995,,,2012,2061
planning,0.9,0,5252.91267532346,5275.65221744369,22.7395421202227,95.1275253313388,95.1064101895755,-0.0211151417632607,,,0.855347974324525,2061,2070
dwelling,11.3,0,5275.65221744369,5526.81903393564,251.166816491955,95.1064101895755,94.8734759974842,-0.232934192091307,,11.2333333093192,,2070,2183
planning,0.4,0,5526.81903393564,5535.80082496687,8.98179103123402,94.8734759974842,94.8651449161421,-0.00833108134209226,,,0.353055592104405,2183,2187
traveling,4.1,7.07106781186548,5535.80082496687,5649.49517857659,113.694353609716,94.8651449161421,94.7594283520345,-0.10571656410761,4.04258753468697,,,2187,2228
planning,0.5,0,5649.49517857659,5661.8003199439,12.3051413673084,94.7594283520345,94.7480029508937,-0.0114254011408406,,,0.469482070353522,2228,2233
dwelling,11.5,0,5661.8003199439,5906.07859794425,244.278278000351,94.7480029508937,94.521503955416,-0.226498995477684,,11.4823528850844,,2233,2348
planning,0.4,0,5906.07859794425,5915.25597449008,9.17737654582925,94.521503955416,94.5129876256901,-0.00851632972592142,,,0.336547847044249,2348,2352
traveling,3.3,5,5915.25597449008,6009.09854780809,93.8425733180075,94.5129876256901,94.4256813701021,-0.0873062555879329,3.24081772871577,,,2352,2385
planning,0.1,0,6009.09854780809,6011.47658370288,2.37803589479427,94.4256813701021,94.4234736705612,-0.00220769954094635,,,0.0842759334491959,2385,2386
dwelling,9.09999999999999,0,6011.47658370288,6195.58704296844,184.110459265556,94.4234736705612,94.2528008987256,-0.170672771835612,,9.09999993970023,,2386,2477
planning,0.6,0,6195.58704296844,6210.08858081355,14.5015378451144,94.2528008987256,94.2393341308628,-0.0134667678628233,,,0.558747747137624,2477,2483
traveling,5,11.1803398874989,6210.08858081355,6363.58536794487,153.496787131316,94.2393341308628,94.0963470776013,-0.142987053261479,4.99650281865963,,,2483,2533
planning,0.7,0,6363.58536794487,6381.77829471245,18.192926767585,94.0963470776013,94.0794368594629,-0.0169102181383494,,,0.66411547953289,2533,2540
dwelling,10.7,0,6381.77829471245,6622.93470160244,241.15640688999,94.0794368594629,93.8556051550545,-0.22383170440844,,10.6333332938176,,2540,2647
planning,0.1,0,6622.93470160244,6625.60140064695,2.66669904450646,93.8556051550545,93.8531253312372,-0.00247982381729628,,,0.0192262330880509,2647,2648
traveling,4.9,11.1803398874989,6625.60140064695,6784.12747412789,158.526073480945,93.8531253312372,93.7053127191773,-0.147812612059923,4.95013876111745,,,2648,2697
planning,0.8,0,6784.12747412789,6804.75960624068,20.6321321127898,93.7053127191773,93.6861317203252,-0.0191809988521214,,,0.798949517756697,2697,2705
dwelling,8.59999999999999,0,6804.75960624068,6998.16440537985,193.404799139164,93.6861317203252,93.5065784381869,-0.179553282138201,,8.56666665955133,,2705,2791
planning,1,0,6998.16440537985,7023.10076688847,24.9363615086259,93.5065784381869,93.483401476828,-0.0231769613589137,,,0.970753393435314,2791,2801
traveling,4.7,10,7023.10076688847,7170.20642745851,147.105660570033,93.483401476828,93.3462508203034,-0.137150656524639,4.6755815003167,,,2801,2848
planning,0.7,0,7170.20642745851,7186.64675029579,16.4403228372812,93.3462508203034,93.3309784793747,-0.0152723409286466,,,0.626086518863243,2848,2855
dwelling,8.29999999999999,0,7186.64675029579,7367.39262655574,180.745876259956,93.3309784793747,93.1631886656663,-0.167789813708453,,8.27499997817205,,2855,2938
planning,0.6,0,7367.39262655574,7381.50720171301,14.1145751572703,93.1631886656663,93.150074984222,-0.013113681444338,,,0.537470616290864,2938,2944
traveling,3.4,5,7381.50720171301,7466.47595261166,84.9687508986453,93.150074984222,93.0710751767004,-0.0789998075215266,3.31935848178441,,,2944,2978
planning,0.2,0,7466.47595261166,7470.44883813343,3.97288552177451,93.0710751767004,93.0673897512132,-0.00368542548726225,,,0.187994940428175,2978,2980
dwelling,10.8,0,7470.44883813343,7687.53184755846,217.08300942503,93.0673897512132,92.8659610176,-0.20142873361317,,10.7764704970889,,2980,3088
planning,0.4,0,7687.53184755846,7697.39765268367,9.86580512520322,92.8659610176,92.8567882604264,-0.00917275717358734,,,0.378386782418616,3088,3092
traveling,3.9,7.07106781186548,7697.39765268367,7825.18786179472,127.790209111055,92.8567882604264,92.737521109026,-0.119267151400379,3.83914292523034,,,3092,3131
planning,0.9,0,7825.18786179472,7851.80586452135,26.6180027266246,92.737521109026,92.712716450935,-0.0248046580910426,,,0.83199860347864,3131,3140
dwelling,15.1,0,7851.80586452135,8219.86226164452,368.056397123174,92.712716450935,92.3704601716868,-0.342256279248147,,15.033333331893,,3140,3291
planning,0.1,0,8219.86226164452,8222.26093595789,2.39867431337188,92.3704601716868,92.3682298790833,-0.00223029260349961,,,0.0908966788772859,3291,3292
traveling,5,11.1803398874989,8222.26093595789,8375.13578976862,152.874853810732,92.3682298790833,92.2256318826141,-0.142597996469291,5.01069248623697,,,3292,3342
planning,0.3,0,8375.13578976862,8382.11791722977,6.98212746114223,92.2256318826141,92.21914121011,-0.006490672504043,,,0.244497364182372,3342,3345
dwelling,9.59999999999998,0,8382.11791722977,8603.13688509719,221.018967867427,92.21914121011,92.013681463256,-0.205459746854018,,9.52499996369203,,3345,3441
planning,0.5,0,8603.13688509719,8617.00603374773,13.8691486505377,92.013681463256,92.000760938575,-0.0129205246809647,,,0.406122452779768,3441,3446
traveling,3.5,5,8617.00603374773,8733.0242361561,116.01820240837,92.000760938575,91.8924000757438,-0.108360862831205,3.43007237589025,,,3446,3481
planning,0.9,0,8733.0242361561,8758.38894126706,25.3647051109601,91.8924000757438,91.8687633801939,-0.0236366955499534,,,0.869727558250012,3481,3490
dwelling,5.9,0,8758.38894126706,8903.73349501213,145.34455374507,91.8687633801939,91.7335256944971,-0.135237685696808,,5.89411763962943,,3490,3549
planning,0.1,0,8903.73349501213,8906.55572342074,2.82222840860595,91.7335256944971,91.7308953993645,-0.00263029513253343,,,0.0499356430028951,3549,3550
traveling,3.9,7.07106781186548,8906.55572342074,9035.16760480191,128.61188138117,91.7308953993645,91.610758225401,-0.120137173963542,3.83914429242841,,,3550,3589
planning,0.3,0,9035.16760480191,9043.27384409319,8.10623929128633,91.610758225401,91.603206605042,-0.00755162035902401,,,0.251528753833458,3589,3592
dwelling,9.39999999999998,0,9043.27384409319,9258.38528635074,215.111442257548,91.603206605042,91.4031617200626,-0.200044884979349,,9.39999992891585,,3592,3686
planning,0.4,0,9258.38528635074,9267.84438821187,9.45910186112815,91.4031617200626,91.3943616159063,-0.0088001041563075,,,0.357293381482408,3686,3690
traveling,4.9,11.1803398874989,9267.84438821187,9410.17356423325,142.329176021376,91.3943616159063,91.261604944596,-0.132756671310318,4.91796293203433,,,3690,3739
planning,0.6,0,9410.17356423325,9423.96129260087,13.787728367628,91.261604944596,91.2487801744082,-0.012824770187791,,,0.535099272435226,3739,3745
dwelling,9.79999999999998,0,9423.96129260087,9627.21572783787,203.254435236995,91.2487801744082,91.0598910873229,-0.188889087085329,,9.76666666633653,,3745,3843
planning,0.6,0,9627.21572783787,9641.00052528513,13.7847974472606,91.0598910873229,91.0470671198766,-0.0128239674462947,,,0.548385152794154,3843,3849
traveling,4.7,10,9641.00052528513,9770.16111535531,129.160590070185,91.0470671198766,90.9266513460389,-0.120415773837649,4.67558059011005,,,3849,3896
planning,1,0,9770.16111535531,9796.03986582127,25.878750465954,90.9266513460389,90.9025427412266,-0.0241086048123549,,,0.960569028787925,3896,3906
dwelling,10.1,0,9796.03986582127,10043.179872926,247.140007104694,90.9025427412266,90.6724289235905,-0.230113817636067,,10.0999999416003,,3906,4007
planning,0.7,0,10043.179872926,10062.9962500619,19.8163771359305,90.6724289235905,90.6539444622088,-0.0184844613817319,,,0.614367368743334,4007,4014
traveling,4.9,11.1803398874989,10062.9962500619,10237.286808192,174.290558130077,90.6539444622088,90.490802628638,-0.163141833570762,4.93215271420514,,,4014,4063
planning,0.3,0,10237.286808192,10246.1841860616,8.89737786967089,90.490802628638,90.4824971396508,-0.00830548898721872,,,0.21840045514438,4063,4066
dwelling,12,0,10246.1841860616,10560.5702522651,314.386066203419,90.4824971396508,90.1894392090762,-0.293057930574605,,11.9666666451572,,4066,4186
planning,0.3,0,10560.5702522651,10569.1657658609,8.59551359587385,90.1894392090762,90.1814172235794,-0.00802198549675381,,,0.237430965617149,4186,4189
traveling,4.1,7.07106781186548,10569.1657658609,10710.4656923611,141.299926500202,90.1814172235794,90.0491722811916,-0.132244942387857,4.04258753443978,,,4189,4230
planning,0.8,0,10710.4656923611,10734.7831452524,24.3174528912878,90.0491722811916,90.0264569914589,-0.0227152897327016,,,0.778334672013219,4230,4238
dwelling,11.2,0,10734.7831452524,11026.9413743535,292.158229101067,90.0264569914589,89.7540338411568,-0.272423150302075,,11.1294117566015,,4238,4350
planning,0.6,0,11026.9413743535,11043.4061670664,16.4647927129481,89.7540338411568,89.7386706315532,-0.0153632096035636,,,0.537164982383627,4350,4356
traveling,3.3,5,11043.4061670664,11153.1704737472,109.764306680767,89.7386706315532,89.6359674430434,-0.102703188509835,3.24081772908278,,,4356,4389
planning,0.3,0,11153.1704737472,11161.5020622348,8.33158848763924,89.6359674430434,89.6281914434112,-0.00777599963224418,,,0.25392534058852,4389,4392
dwelling,8.99999999999999,0,11161.5020622348,11365.0530740197,203.551011784813,89.6281914434112,89.4386224719964,-0.189568971414715,,8.94999994966023,,4392,4482
planning,0.4,0,11365.0530740197,11374.2253697233,9.17229570365089,89.4386224719964,89.4300789368139,-0.00854353518253959,,,0.351170305303941,4482,4486
traveling,5,11.1803398874989,11374.2253697233,11540.5402222007,166.314852477342,89.4300789368139,89.2743846502506,-0.155694286563275,4.99650281886437,,,4486,4536
planning,0.9,0,11540.5402222007,11564.3123381509,23.7721159502707,89.2743846502506,89.2522046755817,-0.02217997466893,,,0.818814685464199,4536,4545
dwelling,10.5,0,11564.3123381509,11803.6194090912,239.307070940313,89.2522046755817,89.0292598306909,-0.222944844890748,,10.4666666526584,,4545,4650
planning,0.6,0,11803.6194090912,11819.838995986,16.2195868948056,89.0292598306909,89.0141194389658,-0.01514039172514,,,0.564523895994873,4650,4656
traveling,4.9,11.1803398874989,11819.838995986,11984.3418557418,164.502859755712,89.0141194389658,88.8600767724918,-0.154042666473984,4.95013876300259,,,4656,4705
planning,0.1,0,11984.3418557418,11987.2346634171,2.89280767538912,88.8600767724918,88.8573737938966,-0.00270297859525215,,,0.0435325300537448,4705,4706
dwelling,9.39999999999998,0,11987.2346634171,12226.4535387425,239.218875325379,88.8573737938966,88.6341771962612,-0.223196597635365,,9.35555553016119,,4706,4800
planning,0.6,0,12226.4535387425,12243.2507257387,16.7971869961348,88.6341771962612,88.6184857722167,-0.0156914240445047,,,0.544391365832671,4800,4806
traveling,4.7,10,12243.2507257387,12398.0343623217,154.783636582995,88.6184857722167,88.4735405758124,-0.144945196404265,4.67558150169742,,,4806,4853
planning,0.2,0,12398.0343623217,12403.2525854127,5.218223091033,88.4735405758124,88.4686694240339,-0.0048711517785307,,,0.161494680000634,4853,4855
dwelling,8.89999999999999,0,12403.2525854127,12607.5746179763,204.322032563652,88.4686694240339,88.2781863611927,-0.190483062841253,,8.82499994181695,,4855,4944
planning,0.9,0,12607.5746179763,12630.6933936674,23.1187756910658,88.2781863611927,88.2566055151943,-0.0215808459983862,,,0.828603359374599,4944,4953
traveling,3.4,5,12630.6933936674,12730.807407037,100.114013369584,88.2566055151943,88.1629818820024,-0.0936236331918252,3.31935848406282,,,4953,4987
planning,0.7,0,12730.807407037,12749.2189362811,18.4115292440856,88.1629818820024,88.1457887765332,-0.0171931054692465,,,0.636351157549269,4987,4994
dwelling,10.4,0,12749.2189362811,12988.2945476016,239.075611320532,88.1457887765332,87.9228403499688,-0.222948426564443,,10.3647058496709,,4994,5098
planning,0.4,0,12988.2945476016,12998.4293433385,10.134795736898,87.9228403499688,87.9133785007936,-0.00946184917516746,,,0.325057069796136,5098,5102
traveling,3.9,7.07106781186548,12998.4293433385,13110.8553958372,112.426052498682,87.9133785007936,87.8082396490789,-0.105138851714713,3.83914292525128,,,5102,5141
planning,0.4,0,13110.8553958372,13119.7526843695,8.89728853234374,87.8082396490789,87.7999437907932,-0.00829585828572021,,,0.379567493783324,5141,5145
dwelling,15.6,0,13119.7526843695,13465.6428653485,345.890180978962,87.7999437907932,87.4773966442179,-0.322547146575261,,15.5999999956629,,5145,5301
planning,0.9,0,13465.6428653485,13489.1744977788,23.5316324302876,87.4773966442179,87.4554112026518,-0.0219854415660734,,,0.854161580823004,5301,5310
traveling,5,11.1803398874989,13489.1744977788,13656.3468330612,167.172335282461,87.4554112026518,87.2986663783968,-0.156744824255057,5.01069248749801,,,5310,5360
planning,0.1,0,13656.3468330612,13659.0678363746,2.72100331337424,87.2986663783968,87.2961225973608,-0.00254378103596764,,,0.0482064610650542,5360,5361
dwelling,9.99999999999998,0,13659.0678363746,13892.0567698301,232.988933455495,87.2961225973608,87.0786637272924,-0.217458870068427,,9.94999997829171,,5361,5461
planning,0.3,0,13892.0567698301,13899.0624299462,7.00566011609226,87.0786637272924,87.0721244203649,-0.00653930692747906,,,0.237223937293929,5461,5464
traveling,3.5,5,13899.0624299462,13996.3610655218,97.2986355755966,87.0721244203649,86.9811102687417,-0.0910141516231988,3.43007237690499,,,5464,5499
planning,0.3,0,13996.3610655218,14003.7873857545,7.42632023266378,86.9811102687417,86.974173382769,-0.00693688597273479,,,0.236309099031193,5499,5502
dwelling,6.69999999999999,0,14003.7873857545,14142.3513697669,138.563984012391,86.974173382769,86.8449680976463,-0.129205285122623,,6.63529410187068,,5502,5569
planning,0.6,0,14142.3513697669,14156.1647242803,13.8133545134078,86.8449680976463,86.8320735659983,-0.0128945316480724,,,0.502711893158557,5569,5575
traveling,3.9,7.07106781186548,14156.1647242803,14265.2125301024,109.047805822123,86.8320735659983,86.7300381949685,-0.102035371029785,3.83914430085826,,,5575,5614
planning,0.6,0,14265.2125301024,14279.2425294744,14.0299993719927,86.7300381949685,86.7169380195534,-0.0131001754150901,,,0.546595784234048,5614,5620
dwelling,9.39999999999998,0,14279.2425294744,14472.2832584231,193.040728948716,86.7169380195534,86.5369001741871,-0.180037845366314,,9.33333330909463,,5620,5714
planning,0.3,0,14472.2832584231,14479.9678931676,7.68463474452619,86.5369001741871,86.5297164947094,-0.00718367947767717,,,0.259141779516274,5714,5717
traveling,4.9,11.1803398874989,14479.9678931676,14629.4315028278,149.463609660217,86.5297164947094,86.3896590749108,-0.14005741979858,4.91796293293011,,,5717,5766
planning,0.8,0,14629.4315028278,14648.0938189503,18.6623161224215,86.3896590749108,86.3722288239708,-0.0174302509400235,,,0.700722270358129,5766,5774
dwelling,9.89999999999998,0,14648.0938189503,14870.9068682131,222.813049262868,86.3722288239708,86.1641798016336,-0.208049022337164,,9.81111105265982,,5774,5873
planning,0.7,0,14870.9068682131,14889.3128790494,18.4060108362719,86.1641798016336,86.1469626295531,-0.0172171720804926,,,0.635600204897762,5873,5880
traveling,4.7,10,14889.3128790494,15041.434836499,152.121957449614,86.1469626295531,86.004233907266,-0.14272872228716,4.67558156521936,,,5880,5927
planning,0.2,0,15041.434836499,15046.7099979285,5.27516142945751,86.004233907266,85.9992986826704,-0.00493522459557028,,,0.101118481486426,5927,5929
dwelling,11.3,0,15046.7099979285,15286.7252823513,240.015284422858,85.9992986826704,85.7752399380174,-0.224058744652993,,11.2249999921136,,5929,6042
planning,0.5,0,15286.7252823513,15298.6753130794,11.9500307280559,85.7752399380174,85.7640701042712,-0.0111698337462229,,,0.495106869072819,6042,6047
traveling,4.9,11.1803398874989,15298.6753130794,15442.4995298608,143.82421678145,85.7640701042712,85.6292833758553,-0.134786728415918,4.93215271530119,,,6047,6096
planning,0.6,0,15442.4995298608,15457.6371605879,15.1376307270493,85.6292833758553,85.6151237733872,-0.014159602468041,,,0.522758580059234,6096,6102
dwelling,11.9,0,15457.6371605879,15713.5840514215,255.946890833646,85.6151237733872,85.3760804435336,-0.239043329853601,,11.8666666403355,,6102,6221
planning,0.7,0,15713.5840514215,15730.6594815776,17.0754301560646,85.3760804435336,85.3601106644614,-0.0159697790721935,,,0.646910405406138,6221,6228
traveling,4.1,7.07106781186548,15730.6594815776,15862.7881238416,132.128642264017,85.3601106644614,85.236068272087,-0.124042392374392,4.04258753520921,,,6228,6269
planning,0.7,0,15862.7881238416,15882.1473359574,19.3592121157635,85.236068272087,85.2179337769359,-0.0181344951511022,,,0.652373295254667,6269,6276
dwelling,11.5,0,15882.1473359574,16148.2254255996,266.078089642275,85.2179337769359,84.9691611950725,-0.248772581863392,,11.4764705339301,,6276,6391
planning,0.8,0,16148.2254255996,16170.7166927432,22.4912671435486,84.9691611950725,84.9480834141433,-0.021077780929275,,,0.716531759955465,6391,6399
traveling,3.3,5,16170.7166927432,16284.3444195227,113.627726779492,84.9480834141433,84.8412671593689,-0.106816254774358,3.24081874787073,,,6399,6432
planning,0.3,0,16284.3444195227,16292.3941666472,8.04974712448347,84.8412671593689,84.833726851808,-0.00754030756090174,,,0.293756567007539,6432,6435
dwelling,9.19999999999999,0,16292.3941666472,16505.777465891,213.383299243862,84.833726851808,84.6341544804819,-0.19957237132607,,9.19999995403066,,6435,6527
planning,0.5,0,16505.777465891,16518.8281748395,13.0507089484199,84.6341544804819,84.6219314126244,-0.0122230678575619,,,0.439033048757379,6527,6532
traveling,5,11.1803398874989,16518.8281748395,16674.2293311683,155.401156328895,84.6219314126244,84.4760225646262,-0.145908847998172,4.99650282020539,,,6532,6582
planning,0.4,0,16674.2293311683,16683.990555238,9.76122406962531,84.4760225646262,84.466886051382,-0.00913651324422915,,,0.344108334443649,6582,6586
dwelling,11.2,0,16683.990555238,16953.3559554798,269.365400241844,84.466886051382,84.2147677756895,-0.252118275692453,,11.19999996492,,6586,6698
planning,0.4,0,16953.3559554798,16964.036907893,10.6809524131459,84.2147677756895,84.2047577067968,-0.0100100688927114,,,0.344218260248226,6698,6702
traveling,4.9,11.1803398874989,16964.036907893,17133.1288689917,169.091961098773,84.2047577067968,84.0456864600104,-0.159071246786425,4.95013798403861,,,6702,6751
planning,0.7,0,17133.1288689917,17151.9502491396,18.8213801478923,84.0456864600104,84.0280430075816,-0.0176434524287998,,,0.691024617543676,6751,6758
dwelling,8.99999999999999,0,17151.9502491396,17379.1576727381,227.207423598429,84.0280430075816,83.8151892994904,-0.212853708091217,,8.9222221529839,,6758,6848
planning,1,0,17379.1576727381,17407.0243534898,27.8666807517402,83.8151892994904,83.78904950492,-0.026139794570355,,,0.993667303762389,6848,6858
traveling,4.7,10,17407.0243534898,17568.8734018568,161.849048367021,83.78904950492,83.636736451689,-0.152313053231055,4.67558150582729,,,6858,6905
planning,0.5,0,17568.8734018568,17583.0382365563,14.1648346994589,83.636736451689,83.6234445333877,-0.0132919183012206,,,0.415094193649125,6905,6910
dwelling,8.69999999999999,0,17583.0382365563,17774.4186146863,191.380378130038,83.6234445333877,83.444346427704,-0.179098105683778,,8.6749999536715,,6910,6997
planning,0.2,0,17774.4186146863,17778.8333509103,4.41473622394551,83.444346427704,83.4402146903509,-0.00413173735303474,,,0.108834844386096,6997,6999
