optimal,current_idx,goal_idx_1,goal_idx_2,goal_idx_3,J_opt_1,J_opt_2,J_opt_3,opt_values_1,opt_values_2,opt_values_3,J_uncertainty_1,J_uncertainty_2,J_uncertainty_3,E_bar_1,E_bar_2,E_bar_3
dwell,2,1,3,4,133.931105641369,122.588315147451,135.056719506493,6.5823529269361,6.58235293012654,6.58235294135709,106.414560611298,96.4382090483551,108.618809747413,27.5165450300713,26.1501060990956,26.4379097590792
travel,2,1,3,4,137.229699205816,123.164014621495,136.510674667814,7.39284961951924,5.93341927614632,5.93825915757645,109.577211580153,96.9840414571623,109.339521121505,27.6524876256636,26.1799731643323,27.1711535463092
dwell,3,1,2,4,129.247998684233,133.316281278381,129.819173293003,7.19999999536116,7.19999998115612,7.20000000007213,102.213117576761,107.225830949619,102.997897780245,27.0348811074722,26.090450328762,26.8212755127577
travel,3,1,2,4,130.136374430459,132.517144612505,130.074090579163,7.35930959221642,6.09440361764715,7.3572744396988,102.9683947676,105.620989594896,103.007229104619,27.1679796628593,26.8961550176092,27.0668614745442
dwell,4,1,2,3,133.510752467278,137.026885155955,150.740953632476,5.63333333328764,5.63333332214565,5.63333333350765,107.908649384324,110.902533423144,122.463849044906,25.6021030829537,26.1243517328108,28.2771045875707
travel,4,1,2,3,130.677089962282,134.758071316889,152.519091852126,4.74708243374343,5.85932718397032,7.4315178373982,105.082969286177,108.62205642632,124.26479589134,25.5941206761056,26.1360148905694,28.2542959607864
dwell,1,2,3,4,123.592139213152,138.888821106656,139.534885086316,6.98888885788712,6.98888888872213,6.98888888694788,97.2700231936198,111.423494114868,113.918136597244,26.322116019532,27.4653269917881,25.6167484890719
travel,1,2,3,4,121.223859658702,138.966545496202,136.758325551564,7.37156722305456,7.34673777526291,4.88369022878258,95.0071142232263,111.216812845511,110.015522071609,26.2167454354757,27.7497326506916,26.742803479955
dwell,2,1,3,4,139.728223141826,130.061980588988,130.548651140719,8.98235292436411,8.98235294102867,8.9823529400155,112.863300983907,104.363308704796,105.059288253475,26.8649221579194,25.6986718841919,25.4893628872441
travel,2,1,3,4,138.337933265841,124.912938116165,125.048143878093,7.43151783672723,5.97208782646994,5.89959060442734,110.244370511681,98.3900496993247,98.6524419309206,28.0935627541603,26.5228884168405,26.395701947172
dwell,3,1,2,4,134.936643478973,136.048778828796,124.255962559214,5.77777777703322,5.7777777778147,5.77777777629732,107.104715358733,109.431569301142,97.2484877032186,27.8319281202401,26.617209527654,27.0074748559957
travel,3,1,2,4,135.60454839665,134.800729708768,123.613316842828,7.35930961684825,6.09440364103689,7.35727443821525,107.981154582822,107.733515113492,97.0710019767169,27.6233938138279,27.0672145952758,26.5423148661112
dwell,4,1,2,3,129.875358791594,129.553241640287,141.760571621409,7.66551723405143,7.66551722410951,7.66551724107242,104.623233393,103.958893420957,114.406346231582,25.2521253985942,25.5943482193297,27.3542253898278
travel,4,1,2,3,124.600759812114,125.09243373713,141.871663285899,4.74708243444289,5.85932718409101,7.43151783710141,98.7290792120799,98.9263945598566,113.686656579672,25.8716806000341,26.1660391772729,28.1850067062277
dwell,1,2,3,4,117.067989496558,131.413291217246,132.68451073044,5.74444444390933,5.74444443699084,5.74444443893067,90.3150514064729,103.48374925952,106.244377618297,26.7529380900856,27.929541957726,26.4401331121429
travel,1,2,3,4,115.546349539024,131.910554268295,130.441141172966,7.37156722815057,7.34673777687564,4.88369022975091,89.2363262486904,104.13587001501,103.582095337216,26.3100232903335,27.7746842532847,26.8590458357497
dwell,2,1,3,4,134.140062954075,124.471084285545,125.659617924243,8.48823529413734,8.48823528964164,8.48823528415608,107.098056789036,98.6482977034337,100.030485413942,27.0420061650385,25.8227865821115,25.629132510301
travel,2,1,3,4,135.676354169648,122.358815965978,123.207593386488,7.43151783680318,5.97208782652613,5.89959060471645,107.563783188685,95.814197710658,96.7323577363794,28.1125709809628,26.5446182553197,26.4752356501087
dwell,3,1,2,4,131.403202856051,132.189478187249,121.554648398683,5.66666664866452,5.66666665507633,5.66666666257745,103.501650920881,105.533700204748,94.4570310545128,27.9015519351697,26.6557779825011,27.0976173441703
travel,3,1,2,4,133.157305153878,131.931843657436,121.998165972636,7.35930961832598,6.0944036381425,7.35727614951448,105.510153492318,104.884295945364,95.3842369949115,27.6471516615609,27.0475477120723,26.6139289777244
dwell,4,1,2,3,128.231840012907,127.685646257844,139.971869543552,7.33678160911457,7.33678160212901,7.33678160794988,102.898631080218,102.012060590067,112.485003219925,25.3332089326892,25.673585667777,27.4868663236265
travel,4,1,2,3,123.186482882006,123.383777335283,140.160962995226,4.74708243453061,5.85932718412643,7.43151783716342,97.2832083876295,97.2090636497521,111.961247322898,25.9032744943763,26.1747136855311,28.1997156723275
dwell,1,2,3,4,118.493788409015,132.995878025937,134.016753856072,5.69999999595827,5.69999997808856,5.69999998373142,91.7357890782227,105.05391609422,107.978474448531,26.7579993307926,27.9419619317178,26.0382794075413
travel,1,2,3,4,116.857161150289,133.343518930064,131.720199673471,7.37156722736839,7.34673777604441,4.88369022946411,90.5612683915992,105.581340132575,104.894077941651,26.2958927586894,27.7621787974892,26.8261217318197
dwell,2,1,3,4,135.020030178173,125.265131594732,126.333273396575,8.54117647026575,8.54117646924139,8.54117646990028,107.994705851988,99.4575530258323,100.722606118842,27.0253243261847,25.8075785688995,25.6106672777329
travel,2,1,3,4,135.745615833653,122.310818243691,123.042714474084,7.43151783684221,5.97208782651781,5.89959060467152,107.623491895973,95.7693192370314,96.5802598924804,28.1221239376797,26.5414990066594,26.4624545816034
dwell,3,1,2,4,132.605946353033,133.363062281424,122.499949240609,5.71111111026925,5.71111111148906,5.71111110983709,104.728219296891,106.728583445812,95.4331144818262,27.8777270561425,26.6344788356122,27.0668347587825
travel,3,1,2,4,134.930898158588,133.633140829247,123.482204044315,7.35930961757441,6.0944036354008,7.35727443832748,107.295652859605,106.605090421196,96.8958673093883,27.635245298983,27.028050408051,26.5863367349268
dwell,4,1,2,3,128.778806110306,128.179108792428,140.550165414655,7.42643677572095,7.42643676932707,7.42643678044521,103.467220559722,102.530199660668,113.098581557442,25.3115855505842,25.6489091317593,27.4515838572136
travel,4,1,2,3,126.264075554485,126.278662454855,143.30244373774,4.74708243446647,5.85932718398925,7.43151783703977,100.383840288053,100.138390106859,115.132071687464,25.8802352664322,26.1402723479958,28.1703720502763
dwell,1,2,3,4,118.781500867998,133.39937009697,134.419311577577,5.72222220965663,5.72222222003907,5.72222222213391,92.0359806333344,105.468290763072,108.389262140086,26.7455202346635,27.9310793338984,26.0300494374911
travel,1,2,3,4,119.459103185988,136.189633500196,134.475804054223,7.37156722583039,7.34673777446192,4.8836902291404,93.1911419690544,108.452288672127,107.688541214101,26.2679612169331,27.7373448280682,26.7872628401224
dwell,2,1,3,4,138.105024408423,128.341865843174,129.289498061542,8.71764705906277,8.71764705589137,8.71764703787436,111.153139568061,102.585239283954,103.731537125903,26.9518848403623,25.7566265592195,25.5579609356394
travel,2,1,3,4,138.589206486636,125.131118255993,125.7270759037,7.43151783667211,5.97208782643817,5.8995906045156,110.509817234436,98.6205377288864,99.30661791058,28.0793892521999,26.510580527107,26.4204579931204
dwell,3,1,2,4,136.995023072917,137.937961507084,126.658177991624,5.87777777782206,5.87777777344906,5.87777775274575,109.227999398401,111.385692347242,99.6876528148045,27.7670236745162,26.5522691598419,26.9705251768193
travel,3,1,2,4,140.59496572307,139.40542257835,128.868930289859,7.35930961318722,6.09440362658103,7.3572744381615,113.033858694069,112.441162619422,102.349910598909,27.5611070290011,26.964259958928,26.5190196909501
dwell,4,1,2,3,134.922529140924,134.217462339107,147.088354999199,7.78505746730328,7.78505746305294,7.78505746787259,109.712054544248,108.6803846725,119.798968726694,25.210474596676,25.5370776666069,27.2893862725053
travel,4,1,2,3,130.206499932575,130.241334629166,147.794911886082,4.74708243429241,5.85932718376399,7.43151783688111,104.390692938431,104.159727712769,119.663203109504,25.8158069941441,26.0816069163972,28.1317087765784
dwell,1,2,3,4,123.932086808169,139.208917900212,140.572776956478,6.04444444372044,6.04444444241641,6.04444444443279,97.3424671671051,111.463460302559,114.666445983442,26.5896196410636,27.7454575976527,25.9063309730356
travel,1,2,3,4,125.278241433887,142.781756638439,141.360664712716,7.37156722110957,7.34673776937395,4.88369065893198,99.098126364006,115.125517085274,114.630394572489,26.180115069881,27.656239553165,26.7302701402268
dwell,2,1,3,4,140.471974390878,130.223520671187,131.4652800762,9.0352941177599,9.0352940986828,9.03529411734638,113.618310207654,104.552994310934,105.979163806704,26.8536641832239,25.6705263602531,25.4861162694962
travel,2,1,3,4,139.167126708477,125.056131429288,126.055564034808,7.43151783676558,5.97208812570966,5.89959060450052,111.064075746247,98.5820094736853,99.6392549912837,28.1030509622299,26.4741219556023,26.4163090435244
dwell,3,1,2,4,136.186413572935,137.11972751372,125.664167138502,5.98888888647641,5.98888888336481,5.98888888550658,108.455220909582,110.595205366567,98.7332995185809,27.7311926633525,26.5245221471528,26.9308676199206
travel,3,1,2,4,137.862018891356,136.787439484965,125.951403193326,7.35930961546818,6.09440363356718,7.35727443819142,110.262163472798,109.772293913032,99.4191065840272,27.5998554185583,27.0151455719327,26.5322966092993
dwell,4,1,2,3,130.823040270199,130.333409046728,142.810568566594,7.66551724005774,7.66551721326207,7.66551723638071,105.573539378107,104.747706383596,115.456303714293,25.2495008920916,25.5857026631322,27.3542648523004
travel,4,1,2,3,126.864268457139,127.097491137354,144.24244373774,4.74708243439728,5.85932755263883,7.43151783704009,101.009559082995,100.965723520501,116.072071471511,25.8547093741437,26.1317676168535,28.1703722662294
dwell,1,2,3,4,121.797731499277,136.684698881189,137.724441784681,5.89999999573415,5.8999999944394,5.89999999869822,95.1352333740211,108.855612751457,111.772109982372,26.6624981252557,27.8290861297322,25.9523318023093
travel,1,2,3,4,123.203143170292,140.281474400745,138.510664712731,7.37156722341856,7.34673777160767,4.88369065894892,96.9796543391692,112.589052325035,111.780394538329,26.2234888311232,27.6924220757107,26.7302701744021
dwell,2,1,3,4,140.45186812362,130.460710880055,131.376208795928,8.89411764730763,8.89411764508902,8.89411764104054,113.561160839015,104.753764880159,105.866153090037,26.8907072846046,25.7069459998961,25.510055705891
travel,2,1,3,4,138.697933265841,124.931455164408,125.562568230578,7.43151783672791,5.97208812684045,5.89959060447104,110.60437050219,98.4361504102825,99.1545297789702,28.0935627636509,26.4953047541255,26.4080384516076
dwell,3,1,2,4,135.264429423116,136.382769417836,124.73118530303,5.8888888810434,5.8888888851942,5.88888888861435,107.486983477335,109.809766550632,97.7620221854645,27.7774459457807,26.5730028672043,26.9691631175653
travel,3,1,2,4,135.30577778826,134.540729708741,123.454620918494,7.35930961662344,6.09440364100332,7.35727443823163,107.686322207976,107.473515053836,96.9055982177911,27.6194555802839,27.0672146549049,26.549022700703
dwell,4,1,2,3,130.085066795422,129.782903918294,142.044142843259,7.65057471239626,7.65057471162258,7.65057470124011,104.831247336288,104.186751174755,114.684031254784,25.2538194591344,25.5961527435384,27.3601115884754
travel,4,1,2,3,123.548526502357,124.123777335283,140.900962995226,4.74708243445137,5.8593271841258,7.43151783716318,97.6739993876241,97.9490636744362,112.70124766324,25.874527114733,26.1747136608468,28.1997153319864
dwell,1,2,3,4,117.264569522899,131.666779765314,132.805588666633,5.76666666121235,5.76666666267618,5.76666666650218,90.5215882827304,103.747778487953,106.776098737613,26.7429812401686,27.9190012773607,26.0294899290203
travel,1,2,3,4,118.998325559124,135.588597367704,133.997903053278,7.37156722640534,7.34673777472824,4.88369022929858,92.7199409830135,107.847129772584,107.191298547689,26.278384576111,27.7414675951199,26.8066045055892
dwell,2,1,3,4,136.091197176289,126.435806358654,127.549880301683,8.59411764742626,8.5941176357506,8.59411762759353,109.096152226408,100.644380214596,101.953457036259,26.9950449498805,25.7914261440579,25.5964232654241
travel,2,1,3,4,136.097525746311,122.784838022157,123.59271447408,7.43151783674689,5.97208782650262,5.89959060466907,107.999223063852,96.2495628765929,97.1302604878961,28.0983026824592,26.5352751455642,26.4624539861834
dwell,3,1,2,4,132.486470309009,133.489035522984,122.572864900129,5.72222220875599,5.72222222056243,5.7222222027285,104.623297225288,106.852652342557,95.5081786777732,27.8631730837212,26.6363831804266,27.0646862223554
travel,3,1,2,4,134.304548396663,133.311843657427,123.07365848844,7.35930961685984,6.09440363813208,7.35727443834446,106.681154511268,106.264295814536,96.4804598112691,27.6233938853952,27.0475478428908,26.5931986771713
dwell,4,1,2,3,128.282370085841,127.959138405593,140.20007728871,7.39655169628834,7.39655171946633,7.3965517166703,102.967041573937,102.297441235071,112.734095370012,25.315328511904,25.6616971705221,27.4659819186979
travel,4,1,2,3,125.588526502356,125.921133614095,142.78191456218,4.74708243445057,5.85932718405627,7.43151783708073,99.7139994941356,99.763725799075,114.601793758504,25.8745270082203,26.1574078150204,28.1801208036759
dwell,1,2,3,4,120.939876169451,135.550604324645,136.436431394677,5.82222220334241,5.82222219953352,5.82222222213474,94.2368353980906,107.679703514234,110.461240041535,26.7030407713605,27.870900810411,25.9751913531417
travel,1,2,3,4,122.300833666841,139.078165042158,137.136865227854,7.3715672246959,7.34673777238646,4.88369065802613,96.0535370852017,111.373568043152,110.412834259331,26.2472965816396,27.7045969990058,26.7240309685231
dwell,2,1,3,4,140.051579623134,130.10330877219,130.884078077063,8.78823529423261,8.78823529401023,8.78823528286768,113.123833146989,104.369800032602,105.353442367061,26.9277464761456,25.7335087395876,25.5306357100016
travel,2,1,3,4,137.586736175257,123.891118255995,124.384061487815,7.431517836785,5.97208782643871,5.89959060448583,109.478928700128,97.380537373936,97.9718920645016,28.1078074751299,26.5105808820592,26.4121694233136
dwell,3,1,2,4,132.79080390161,134.006810531787,122.247230521271,5.78888888885648,5.7888888889212,5.78888888497701,104.950429666632,107.374617014113,95.2301599471464,27.8403742349782,26.6321935176741,27.0170705741249
travel,3,1,2,4,133.42730515386,132.769061435876,121.557981085946,7.3593096183101,6.09440318313359,7.35727443827651,105.780153251107,105.661995553755,94.9920862594288,27.6471519027536,27.1070658821214,26.5658948265176
dwell,4,1,2,3,127.688148236829,127.550058582566,139.412083699218,7.54597699599355,7.54597701146774,7.54597701123754,102.402436421769,101.914173892962,112.014366894384,25.2857118150602,25.6358846896039,27.3977168048342
travel,4,1,2,3,124.471857945688,125.055165127229,141.512174720874,4.7470824344743,5.85932755694137,7.43151783706035,98.5887609995611,98.8717338976007,113.336932015512,25.8830969461265,26.1834312296281,28.1752427053617
dwell,1,2,3,4,120.577850734362,134.82649622075,135.783442228807,5.79999999986145,5.79999998994274,5.80000000024844,93.8558273896784,106.94942712062,109.800246262214,26.7220233446839,27.8770691001298,25.9831959665931
travel,1,2,3,4,119.207607048855,135.46278248019,133.703899804489,7.37156722697585,7.34673777366746,4.88369022898441,92.9187381014202,107.737766505495,106.935805240893,26.2888689474347,27.7250159746946,26.7680945635957
dwell,2,1,3,4,136.936319768376,126.916855882388,127.896577556637,8.55882352960506,8.55882352920268,8.55882352882232,109.917515278866,101.122560641002,102.307445233807,27.0188044895097,25.7942952413863,25.5891323228295
travel,2,1,3,4,134.943607905113,121.194838022155,121.899510349018,7.4315178369598,5.97208782650007,5.89959060463791,106.792633217579,94.6595629117473,95.4455300067237,28.1509746875339,26.5352751104072,26.4539803422939
dwell,3,1,2,4,133.269241831278,134.045553644875,122.802562926949,5.77777775390795,5.77777776157439,5.77777777071866,105.418949731543,107.431504003155,95.774741939464,27.8502920997349,26.61404964172,27.0278209874846
travel,3,1,2,4,136.612108566244,135.290280164773,124.745947784548,7.35930961733324,6.09440363444678,7.35727443825129,108.980819896269,108.26869113251,98.1901934803502,27.6312886699746,27.021589032263,26.5557543041976
dwell,4,1,2,3,131.493350904619,130.721720985793,143.693340487535,7.62068964372689,7.62068965509416,7.62068965361856,106.230139095882,105.130101974332,115.474030286668,25.2632118087372,25.5916190114613,28.2193102008676
travel,4,1,2,3,128.207490909908,128.085273881035,145.154911886082,4.74708243441933,5.85932755142503,7.43151783688081,102.344319187177,101.970390140015,117.023203325349,25.8631717227305,26.1148837410198,28.1317085607331
dwell,2,1,3,4,126.518647243503,136.081921591989,139.243830666726,6.42352941117109,6.42352941028625,6.42352941192315,99.5213755069552,109.464917658701,112.738593685908,26.9972717365482,26.6170039332879,26.5052369808184
travel,2,1,3,4,129.000633767419,137.42215905855,140.677853409964,7.39284928319646,5.93341961037928,5.93825915776297,102.370621678904,110.37375328262,113.476792525874,26.6300120885159,27.0484057759298,27.2010608840895
dwell,1,2,3,4,143.129542839328,136.457474230776,136.145456370138,7.62222222125825,7.62222222227438,7.62222221594943,115.282548876058,109.623195974833,110.968243662954,27.8469939632694,26.8342782559438,25.1772127071835
travel,1,2,3,4,140.33687938968,135.147890666989,131.08853591648,7.43151826342417,7.40668869454931,4.82373926649254,113.005565773193,108.109398709085,105.192179323092,27.3313136164867,27.0384919579035,25.8963565933873
dwell,4,1,2,3,142.339187161241,130.918083812344,128.013775744455,5.3045976933277,5.30459770010471,5.30459767622609,115.829256908216,104.637848621921,100.560888750106,26.5099302530253,26.2802351904234,27.4528869943489
travel,4,1,2,3,142.917069973599,129.983522163561,130.012596988195,4.88369064795994,5.72271977515521,7.29491004578848,115.659280849366,103.722202829525,103.285568695899,27.2577891242328,26.2613193340359,26.727028292296
dwell,2,1,3,4,142.748757741774,124.934780721433,142.942921476522,6.05294117648594,6.05294114933288,6.05294117636758,114.915924383195,98.8391698281997,116.290008011334,27.8328333585789,26.0956108932335,26.6529134651887
travel,2,1,3,4,143.011980249953,122.457727272115,141.384510457915,7.39284928631429,5.93341927557282,5.93825958663936,115.159057556069,96.5685220139496,114.103868678822,27.8529226938838,25.8892052581655,27.280641779093
dwell,3,1,2,4,128.803835610474,131.278738801732,128.309653223771,8.56666665476191,8.56666666695441,8.56666663904306,102.141860994714,105.553263353799,101.883107923827,26.6619746157597,25.725475447933,26.4265452999444
travel,3,1,2,4,128.805703095229,129.552657968907,127.638933262085,7.35930928505074,6.09440361304319,7.3572744397408,101.527505274095,102.692770086997,100.55909773691,27.2781978211347,26.8598878819104,27.0798355251749
dwell,4,1,2,3,131.527394940892,133.571913728558,147.527814706864,5.5586206882632,5.55862068439285,5.55862068785727,105.854969146464,107.430786400785,119.211082815493,25.6724257944282,26.1411273277736,28.3167318913708
travel,4,1,2,3,128.329242990955,130.90692111626,148.868870990104,4.74708243395622,5.85932755205159,7.43151783744258,102.644845078767,104.779389860978,120.604541459775,25.6843979121884,26.127531255282,28.2643295303294
dwell,1,2,3,4,122.229653308889,137.765824589722,138.387750799829,6.59999999064263,6.59999999905503,6.59999998904271,95.7974506397799,110.20794918029,112.654504805589,26.4322026691089,27.5578754094322,25.7332459942401
travel,1,2,3,4,120.854227247999,138.773518930078,136.556070438207,7.37156722286913,7.34673777605669,4.88369022888304,94.6408437832522,111.011340093386,109.800659266182,26.2133834647473,27.7621788366921,26.755411172025
dwell,2,1,3,4,138.562420900554,129.027971304969,129.52788526188,8.96470587626529,8.96470586961122,8.96470585588761,111.689321816721,103.319963259257,104.029194630446,26.8730990838334,25.7080080457115,25.4986906314333
travel,2,1,3,4,139.459647705372,126.192938116166,126.276687461291,7.43151783665261,5.97208782647007,5.89959060440924,111.384966753787,99.6700496607515,99.8850798786179,28.0746809515849,26.5228884554142,26.3916075826733
dwell,3,1,2,4,137.265740219094,138.188390789155,126.638251650305,5.81111109791633,5.81111111071792,5.811111105054,109.463455335708,111.568872423703,99.6531702568166,27.8022848833858,26.6195183654527,26.9850813934879
travel,3,1,2,4,139.859713314885,138.703532657583,127.877727266018,7.35930961407239,6.09440362913706,7.35727443814609,112.283178206246,111.72032675353,101.365311671744,27.576535108639,26.9832059040527,26.5124155942739
dwell,4,1,2,3,132.889139371549,132.2752031712,145.57635554328,7.77011492994474,7.77011493922768,7.77011494276428,107.668839356392,106.72479288592,117.411898358265,25.2203000151574,25.5504102852807,28.1644571850147
travel,4,1,2,3,130.039510663955,130.082258175841,147.594242513833,4.74708243431404,5.85932718379442,7.43151783692032,104.215448920294,103.992392425076,119.452917057629,25.824061743661,26.0898657507653,28.1413254562039
dwell,1,2,3,4,123.90997400728,139.139054114015,140.264016569066,6.01111109536421,6.01111110038315,6.01111110968705,97.3050343355621,111.324587423114,114.355977750403,26.6049396717179,27.8144666909007,25.9080388186632
travel,1,2,3,4,125.837812608084,143.320588171576,141.591872475177,7.37156722130058,7.34673776961951,4.88369065422689,99.6543992838685,115.660353193788,114.892611719971,26.1834133242156,27.6602349777881,26.699260755206
dwell,2,1,3,4,143.645576497706,133.468400143648,134.360641518485,9.14117647068037,9.14117646704899,9.14117646438616,116.841196022611,107.827016002406,108.913397197656,26.8043804750957,25.6413841412416,25.4472443208291
travel,2,1,3,4,143.422469969313,129.407505200369,129.962620391271,7.43151783654372,5.9720881243688,5.89959060427102,115.375876619133,102.963240984699,103.611468787883,28.0465933501805,26.4442642156704,26.3511516033881
dwell,3,1,2,4,140.418945903305,141.565092102117,129.52620504284,6.11111110954857,6.11111111112796,6.11111110773762,112.771616565156,115.099437123056,102.674838503703,27.6473293381494,26.4656549790612,26.8513665391373
travel,3,1,2,4,143.034390574506,142.115422578402,130.719401804163,7.35930961165863,6.09440362664192,7.35727443802554,115.50005534123,115.151163171622,104.255800342587,27.5343352332762,26.9642594067798,26.4636014615758
dwell,4,1,2,3,134.859889361609,134.401062672463,147.255348249141,7.97931034294931,7.97931034480657,7.97931033637609,109.692411823131,108.903083388671,119.962717706698,25.1674775384782,25.4979792837923,27.2926305424424
travel,4,1,2,3,128.491184086458,128.903719668743,146.432721588625,4.74708243427778,5.85932718383855,7.4315178370199,102.680856722286,102.801390710712,118.267210955928,25.8103273641719,26.1023289580308,28.1655106326966
dwell,1,2,3,4,119.869702637068,134.935872695321,136.247067120621,5.98888887452241,5.98888888882558,5.98888888882914,93.2357180990973,107.132377156289,110.295958297218,26.6339845379705,27.8034955390315,25.9511088234027
travel,1,2,3,4,117.810529158258,134.956545496189,133.666907644263,7.37156722489609,7.34673777525179,4.88369022969152,91.5598051435861,107.20681351053,106.81448672583,26.2507240146717,27.749731985659,26.8524209184333
dwell,2,1,3,4,133.916646898813,124.105752903226,125.475574249009,8.68235294134386,8.68235294123955,8.68235293582413,106.930673173524,98.3297458917473,99.8845895044971,26.9859737252887,25.7760070114791,25.5909847445122
travel,2,1,3,4,132.162721588625,118.598881584637,119.77449789491,7.43151783702008,5.9720881302556,5.89959060487969,103.997211132995,92.0385921533192,93.2560316047256,28.16551045563,26.560289431318,26.5184662901843
dwell,3,1,2,4,128.876118726907,129.618943207698,119.102065655816,5.63333333331584,5.63333331969253,5.63333332007063,100.937504001466,102.933041130825,91.9732383603532,27.9386147254406,26.6859020768732,27.1288272954625
