optimal,current_idx,goal_idx_1,goal_idx_2,goal_idx_3,J_opt_1,J_opt_2,J_opt_3,opt_values_1,opt_values_2,opt_values_3,J_uncertainty_1,J_uncertainty_2,J_uncertainty_3,E_bar_1,E_bar_2,E_bar_3
travel,1,2,3,4,1259.87200684432,1260.02577641336,1156.89892253907,7.37156686407649,7.34673742315648,4.88369060723617,979.451760462009,979.392169803801,973.480856281391,280.420246382313,280.633606609557,183.418066257683
dwell,4,1,2,3,1066.21749769824,1083.06688606116,1107.3521744833,4.153051389055e-07,4.15322104475717e-07,4.15113323052291e-07,988.639998138444,988.639998138378,988.639998138881,77.577499559799,94.42688792278,118.712176344419
travel,4,1,2,3,1185.17892253964,1222.88312101611,1286.24663192422,4.88369060722477,5.72271938145153,7.29491003452728,1001.76085628126,1003.77452650371,1007.54778407109,183.418066258379,219.1085945124,278.698847853126
dwell,1,2,3,4,1133.7121744805,1134.48310228954,1092.57749769264,4.15142049183349e-07,4.15146434610686e-07,4.15142049183349e-07,1014.99999813841,1014.9999981384,1014.99999813841,118.712176342089,119.483104151136,77.5774995542339
travel,1,2,3,4,1317.39200684432,1317.54577641336,1214.41892254048,7.37156686407637,7.34673742315648,4.88369060722854,1036.971760462,1036.91216980379,1031.00085628118,280.420246382321,280.633606609567,183.418066259301
dwell,4,1,2,3,1122.77749769545,1139.62688605558,1163.91217448473,4.15113260716389e-07,4.15133748985735e-07,4.15442163320458e-07,1045.19999813888,1045.19999813844,1045.19999813772,77.5774995565712,94.4268879171357,118.712176347006
travel,4,1,2,3,1243.65892254137,1281.3631210161,1344.72663192422,4.88369060723244,5.7227193814516,7.29491003452722,1060.24085628109,1062.2545265037,1066.02778407108,183.418066260281,219.108594512402,278.698847853135
dwell,1,2,3,4,1194.59217448334,1195.36310229232,1153.45749769549,4.15365356825406e-07,4.15131747131357e-07,4.15365356825406e-07,1075.87999813785,1075.8799981388,1075.87999813785,118.71217634549,119.483104153525,77.5774995576347
travel,1,2,3,4,1376.3520068443,1376.50577641333,1273.37892253967,7.37156686407637,7.34673742315642,4.88369060722865,1095.931760462,1095.87216980379,1089.96085628127,280.4202463823,280.633606609535,183.418066258404
dwell,4,1,2,3,1181.25749769824,1198.10688605558,1222.39217448607,4.15446627749184e-07,4.15133803124469e-07,4.15322432714711e-07,1103.67999813786,1103.67999813844,1103.67999813837,77.5774995603785,94.4268879171385,118.712176347695
travel,4,1,2,3,1301.65892253973,1339.3631210161,1402.72663192424,4.88369060722857,5.72271938145145,7.29491003452894,1118.24085628126,1120.2545265037,1124.02778407108,183.418066258465,219.108594512399,278.698847853158
dwell,1,2,3,4,1253.0721744833,1253.84310228954,1211.93749769544,4.15113211289214e-07,4.15145396848017e-07,4.15113211289214e-07,1134.35999813887,1134.35999813839,1134.35999813887,118.712176344429,119.483104151148,77.5774995565738
travel,1,2,3,4,1436.7520068443,1436.90577641333,1333.77892253812,7.37156686407637,7.34673742315648,4.8836906072286,1156.33176046199,1156.27216980379,1150.36085628145,280.42024638231,280.633606609546,183.418066256677
dwell,4,1,2,3,1244.53749769265,1261.38688605554,1285.67217448334,4.15138377770929e-07,4.15135889976824e-07,4.15377524194694e-07,1166.9599981384,1166.95999813847,1166.9599981378,77.5774995542487,94.4268879170755,118.712176345541
travel,4,1,2,3,1364.93892253967,1402.64312101609,1466.00663192424,4.88369060722865,5.72271938145145,7.29491003452894,1181.52085628126,1183.53452650369,1187.30778407108,183.418066258404,219.108594512399,278.698847853159
dwell,1,2,3,4,1312.99217448329,1313.76310228955,1271.85749769544,4.15143992197702e-07,4.1513356556184e-07,4.15144153525731e-07,1194.27999813875,1194.27999813843,1194.27999813875,118.71217634454,119.483104151113,77.5774995566882
travel,1,2,3,4,1494.27200684429,1494.42577641334,1391.29892253897,7.37156686407631,7.34673742315654,4.88369060722842,1213.85176046199,1213.79216980379,1207.88085628134,280.420246382299,280.633606609558,183.418066257625
dwell,4,1,2,3,1299.17749769686,1316.02688605556,1340.31217448471,4.15400568868806e-07,4.15133487247571e-07,4.15400568868806e-07,1221.59999813788,1221.59999813843,1221.59999813788,77.5774995589822,94.4268879171286,118.712176346838
travel,4,1,2,3,1418.13892253897,1455.84312101609,1519.20663192422,4.8836906072326,5.72271938145153,7.29491003452722,1234.72085628137,1236.73452650369,1240.50778407107,183.418066257603,219.1085945124,278.698847853145
dwell,1,2,3,4,1368.11217448614,1368.8831022952,1326.97749769264,4.15292703810172e-07,4.15380097691048e-07,4.1514499258189e-07,1249.39999813846,1249.3999981381,1249.39999813839,118.712176347678,119.483104157101,77.5774995542455
travel,1,2,3,4,1550.83200684431,1550.98577641334,1447.85892253986,7.37156686407643,7.34673742315642,4.8836906072363,1270.41176046199,1270.35216980379,1264.44085628128,280.420246382322,280.633606609555,183.418066258576
dwell,4,1,2,3,1357.65749769265,1374.50688606116,1398.7921744805,4.15133768779145e-07,4.15221842753578e-07,4.15138572287592e-07,1280.07999813843,1280.07999813877,1280.07999813846,77.5774995542188,94.4268879223888,118.712176342037
travel,4,1,2,3,1479.49892254065,1517.2031210161,1580.56663192424,4.88369060723617,5.72271938145153,7.29491003452895,1296.08085628119,1298.09452650369,1301.86778407108,183.418066259465,219.108594512411,278.698847853159
dwell,1,2,3,4,1429.47217448332,1430.2431022924,1388.33749769826,4.15386966598413e-07,4.15351219297904e-07,4.15489527915561e-07,1310.75999813778,1310.7599981379,1310.75999813769,118.712176345539,119.483104154506,77.5774995605769
travel,1,2,3,4,1608.8320068443,1608.98577641334,1505.85892254131,7.37156686407631,7.34673742315642,4.88369060723248,1328.411760462,1328.35216980379,1322.44085628109,280.420246382299,280.633606609555,183.41806626022
dwell,4,1,2,3,1413.25749769824,1430.10688605834,1454.3921744861,4.15463265662576e-07,4.15129986861866e-07,4.15463265662576e-07,1335.6799981378,1335.67999813881,1335.6799981378,77.5774995604431,94.4268879195282,118.712176348298
travel,4,1,2,3,1534.13892254141,1571.84312101609,1635.20663192421,4.88369060723633,5.72271938145145,7.29491003452722,1350.7208562811,1352.7345265037,1356.50778407108,183.418066260307,219.108594512388,278.698847853135
dwell,1,2,3,4,1484.11217448051,1484.88310229236,1442.97749769265,4.15134051058874e-07,4.15364284686539e-07,4.15134051058874e-07,1365.39999813844,1365.39999813786,1365.39999813844,118.712176342069,119.483104154501,77.5774995542133
travel,1,2,3,4,1666.35200684431,1666.50577641335,1563.37892254052,7.37156686407637,7.34673742315642,4.88369060723265,1385.931760462,1385.87216980379,1379.96085628119,280.42024638231,280.633606609555,183.418066259332
dwell,4,1,2,3,1469.81749769688,1486.66688605557,1510.95217448545,4.15451643326387e-07,4.15133621223544e-07,4.15505329552249e-07,1392.23999813767,1392.23999813844,1392.23999813753,77.5774995592169,94.4268879171288,118.712176347916
travel,4,1,2,3,1591.65892253893,1629.3631210161,1692.72663192419,4.88369060723286,5.72271938145145,7.29491003452711,1408.24085628138,1410.2545265037,1414.02778407108,183.418066257546,219.108594512399,278.698847853111
dwell,1,2,3,4,1542.5921744805,1543.36310228955,1501.45749769264,4.15130330612749e-07,4.15143623225797e-07,4.15130330612749e-07,1423.87999813849,1423.8799981384,1423.87999813849,118.71217634201,119.483104151152,77.5774995541546
