optimal,current_idx,goal_idx_1,goal_idx_2,goal_idx_3,J_opt_1,J_opt_2,J_opt_3,opt_values_1,opt_values_2,opt_values_3,J_uncertainty_1,J_uncertainty_2,J_uncertainty_3,E_bar_1,E_bar_2,E_bar_3
dwell,1,2,3,4,203.052881966382,220.630468554593,216.788265123402,6.86666664147953,6.86666665789674,6.86666666663703,100.717978859568,115.72608146876,116.733315409655,25.5837257767036,26.2260967714585,25.0137374284367
travel,1,2,3,4,202.018552574175,223.408568659691,217.963844764288,7.37156689996775,7.34674009240397,5.57768697661808,98.4553457773209,115.511731819611,114.63332970387,25.8908016992134,26.9742092100199,25.8326287651044
dwell,2,1,3,4,218.903888632169,206.199914180952,206.022738192972,8.91176470573915,8.91176470358021,8.91176470293687,114.979092832568,105.257404497739,105.846633047874,25.9811989499003,25.2356274208031,25.0440262862745
travel,2,1,3,4,220.19276453235,202.476481820425,202.179552876232,7.70147023402884,5.97208867965098,5.89959065490957,111.625507699141,98.1372729963982,98.3655525999468,27.1418142083022,26.0848022060068,25.9535000690713
dwell,4,1,2,3,209.050861588805,213.315903602746,204.361406092244,5.55862068974964,5.5586206897979,5.55862068939975,107.932635663236,111.294343216806,99.4996603275086,25.2795564813923,25.5053900964851,26.2154364411838
travel,4,1,2,3,211.046431504462,216.550724399942,206.815320641108,4.66815056726659,6.81368924593127,7.35258587899029,107.348276883652,112.215060027643,101.622244006945,25.9245386552026,26.0839160930749,26.2982691585407
dwell,3,1,2,4,212.309277782825,207.378739442862,219.673289088768,7.28888888918784,7.28888887979498,7.28888888921843,108.192471231927,106.689944358306,115.770377824698,26.0292016377245,25.172198771139,25.9757278160176
travel,3,1,2,4,213.655181561806,206.630116289755,222.744019729698,7.43355354687985,6.02016135051975,7.71726001533064,107.413204571414,103.212562981584,115.408320881763,26.5604942475981,25.8543883270427,26.8339247119839
dwell,2,1,3,4,207.586484919648,221.71291507884,210.516630413308,6.10588234113725,6.10588235292776,6.10588235198951,103.117016954922,118.126721801155,108.766902281056,26.1173669911814,25.8965483194213,25.437432033063
travel,2,1,3,4,209.703505351722,226.656413445613,211.99342795633,7.30920250190614,6.90249051393466,5.77727693906087,104.521687647277,120.23480954559,107.911866606107,26.2954544261113,26.6054009750059,26.0203903375557
dwell,1,2,3,4,222.159712678275,223.635286139101,205.327986196755,7.42222221350992,7.42222220968437,7.42222222194361,119.126080235262,119.132108164489,106.539361656398,25.7584081107533,26.125794493653,24.6971561350893
travel,1,2,3,4,224.396024521154,226.52469680938,202.347618300579,7.59487908917425,7.40668847992627,4.82373988964646,117.929571968482,118.837557036865,101.699267533079,26.616613138168,26.9217849431288,25.1620876918751
dwell,4,1,2,3,214.2954699428,202.397608513996,209.574813082777,7.66551723433405,7.6655172400879,7.66551724070893,113.959535505351,102.230927320257,105.72793159746,25.0839836093623,25.0416702984348,25.9617203713293
travel,4,1,2,3,215.863678387564,200.387638678488,210.279479215452,5.63599426639873,5.72272072752821,7.29491098459581,111.611461361015,97.3940081479108,103.888558508389,26.0630542566373,25.7484076326442,26.5977301767657
dwell,2,1,3,4,213.160757195437,198.81067488067,211.750763019788,6.54705882349682,6.54705881897039,6.54705882325362,108.115641974754,96.8032018478013,109.669382645289,26.261278805171,25.5018682582171,25.5203450936247
travel,2,1,3,4,217.485966646952,199.614448995368,215.440595216857,7.39284938967768,5.93341989299451,6.62998920678165,109.716401803553,96.222592806281,110.340088898014,26.9423912108498,25.8479640472717,26.2751265797106
dwell,3,1,2,4,205.122527048612,206.708268763557,205.295180522541,7.08888888472546,7.0888888887967,7.08888887997948,100.780032201634,105.362955392342,101.75444877457,26.0856237117446,25.3363283428039,25.8851829369925
travel,3,1,2,4,206.422633911983,207.955359822306,206.377948586425,7.35931029418932,6.7081708860122,7.35727451428829,99.8098591270091,103.370909433672,100.138970769345,26.6531936962435,26.1461125971583,26.5597444542701
dwell,4,1,2,3,203.960245663283,208.8756009856,226.767397929786,5.31954021085428,5.3195402288776,5.31954021980823,103.345859112787,107.348585231832,120.433730136553,25.1535966376239,25.3817539384418,26.5834169483081
travel,4,1,2,3,202.294595493539,208.178899491089,230.486341525604,4.74708244881406,5.85932879656021,8.06092984631133,100.809575314105,104.940353779238,121.936988302924,25.3712550448586,25.8096364279629,27.1373383056701
dwell,1,2,3,4,198.338757552583,215.417508944518,211.248967138509,6.76666666191197,6.76666665851512,6.76666665225468,95.881691767148,110.388490785373,111.107200376045,25.6142664463587,26.2572545397864,25.0354416906158
travel,1,2,3,4,195.903308872308,216.719637447986,210.981322658199,7.37156690313428,7.34674125039544,5.73736349477927,92.096303025115,108.600622141887,107.660963759539,25.9517514617983,27.0297538265247,25.8300897246651
dwell,2,1,3,4,213.351451066804,201.13398573196,200.803331608257,8.48823529294357,8.48823529417048,8.48823529267958,109.138830811942,99.8993471153924,100.36706576273,26.0531550637154,25.3086596541418,25.1090664613817
travel,2,1,3,4,217.412309395626,200.508204447064,199.928174005975,7.73230957349343,5.97208875278513,5.89959066135714,108.846639789309,95.9891709741987,95.9916645984445,27.1414174015793,26.1297583682162,25.9841273518826
dwell,4,1,2,3,206.520836395319,210.226949925733,202.355058077828,5.36436781628265,5.36436781525167,5.36436780386476,103.968124064497,108.106978853532,97.2929816132337,25.6381780827054,25.5299927680503,26.2655191161485
travel,4,1,2,3,208.916970138349,213.905737976416,205.45917339228,4.66815057963893,6.76755092714659,7.35258653056488,105.159225004802,109.567551685892,100.081335171868,25.9394362833867,26.0845465726309,26.344459555103
dwell,3,1,2,4,214.505560475792,209.024331238358,221.565230577033,7.11111111086272,7.11111110394235,7.11111111113376,110.275839227766,108.276974099312,117.588861899631,26.0574303120067,25.1868392847613,25.9940921693504
travel,3,1,2,4,217.118222839315,209.371934840243,225.693796299687,7.43355353846583,6.02016118967725,7.58351803547758,110.901776430764,106.098469998593,118.3511986464,26.5541116021379,25.8183662104125,26.8356494133218
dwell,2,1,3,4,212.555921675029,226.624534734214,214.970799452024,6.44117645659877,6.44117646859457,6.44117646959856,108.346261314969,123.298539385931,113.504200059519,26.0524150900149,25.8314988370708,25.3666498481263
travel,2,1,3,4,214.666024828681,231.589786106079,216.273108568712,7.3092025010701,6.76923562096583,5.77727664361103,109.589962532102,125.160774348009,112.427816554189,26.2690155741446,26.6072529395174,25.9613230036306
dwell,1,2,3,4,224.690137632449,225.637526762454,206.890239122776,7.51111109841287,7.51111110580439,7.51111111000862,121.685678412341,121.215486502363,108.18287139803,25.7511148050268,26.1055100650227,24.6768419311866
travel,1,2,3,4,225.762369439748,227.124434579202,202.441438061307,7.70298501582828,7.4066884751779,4.82373986862849,119.301479353684,119.486295651811,101.902531299144,26.6152225215161,26.9095347318476,25.1347266905406
dwell,4,1,2,3,213.950214703608,202.361026330426,208.934893192253,7.8448275862204,7.84482757868916,7.84482758306729,113.683247636427,102.261069420789,105.215273325569,25.0667417667954,25.0249892274092,25.929904966671
travel,4,1,2,3,216.754004616196,201.541190826469,210.805946619765,5.62576339463445,5.72272075987011,7.29491095338839,112.501125010042,98.512185629409,104.493082028443,26.0632199015385,25.757251299265,26.5782161478305
dwell,2,1,3,4,215.387985691409,200.726128174399,214.119836191969,6.54705882343312,6.54705882269014,6.54705882235417,110.34420539146,98.74749148087,110.551100085768,26.2609450749872,25.4946591733821,25.8921840265501
travel,2,1,3,4,217.514339887168,199.286520270599,215.355708546832,7.39284939113447,5.93341988356139,6.6166523017508,109.734816306873,95.946840470233,110.254442977803,26.9448808950737,25.8349199500914,26.2753163922573
dwell,3,1,2,4,204.764136516991,206.576620435011,204.834327822064,7.1666666666787,7.16666665806248,7.16666666398346,100.471111617804,105.251953912074,101.276104177539,26.0732562247967,25.3311666307344,25.8895559111314
travel,3,1,2,4,207.817679368819,209.535359822305,207.583558913459,7.35931027817813,6.70817055855649,7.35727450908387,101.240263475434,104.950909016942,101.413918913898,26.6443539733463,26.1461127013409,26.5424099998902
dwell,4,1,2,3,206.470181433831,211.373752661137,229.138415522882,5.46896551141882,5.46896550119147,5.46896551719774,105.97189275341,109.952657915885,122.934863255559,25.1245721701053,25.3552736863131,26.5508880668306
travel,4,1,2,3,206.197943769794,212.004035654712,234.309011504856,4.74708244800463,5.85932866222739,7.92749320948385,104.806218648965,108.874244858319,125.753148759882,25.3479312802072,25.7824476990984,27.1389656862436
dwell,1,2,3,4,199.730765656425,216.736355886312,212.928599786645,6.85555555547757,6.85555555549622,6.85555553767189,97.3400639135296,111.794704379307,112.83488642029,25.5976754357239,26.2354128767514,25.0234283415889
travel,1,2,3,4,200.089412066863,220.949784111253,215.537866368856,7.37156690146949,7.34674032732942,5.64424117121174,96.4053268572539,112.992774281834,112.211619206526,25.9210213024022,26.9892524573549,25.8315617905825
dwell,2,1,3,4,217.078274735509,204.613674561067,204.492303753052,8.69999999926394,8.69999999932504,8.70000000005709,113.027812743379,103.539121590108,104.190512257187,26.0126154980325,25.2686382427398,25.0754478739663
travel,2,1,3,4,220.683621162477,203.403456278663,203.092690824261,7.6397871861231,5.97208868905255,5.89959065597652,112.11317773327,99.0387985864693,99.2565557496657,27.1426108573018,26.0911644230484,25.9590337686488
dwell,4,1,2,3,209.019698089312,213.286984689485,204.684985041867,5.49885057465891,5.49885057159826,5.49885057476857,107.873452205155,111.242322974769,99.7671690666994,25.2865614710393,25.5111654286791,26.229453993792
travel,4,1,2,3,210.901486772915,216.400737977014,207.080687175747,4.66815056203934,6.78293352273684,7.35258587937108,107.232969544112,112.063396304434,101.841799473243,25.917129307201,26.084335418145,26.3097219256261
dwell,3,1,2,4,212.514106975424,207.587412017711,220.01603142607,7.22222221816462,7.2222222216406,7.22222222245121,108.361445602803,106.869068996471,115.982520781356,26.0381653431553,25.17958575531,26.0083776611784
travel,3,1,2,4,214.552596463978,207.495128710221,223.759011354523,7.43355353585736,6.02016130650178,7.70388744781516,108.344644211516,104.113858540524,116.422629485488,26.5519880631156,25.8453175424242,26.8340954672588
dwell,2,1,3,4,209.678802098306,224.712701056036,212.653643127521,6.2294117408848,6.22941176487487,6.22941174423641,105.316606181537,118.436693755953,110.997951517551,26.0905489791921,26.5690018250206,25.4139229024926
travel,2,1,3,4,210.714502579017,227.77749205456,213.064783817471,7.30920250147929,6.86150363851771,5.7772768549124,105.585731596937,121.353632297097,109.028759313956,26.2821927455199,26.6059649393659,26.0090061258787
dwell,1,2,3,4,222.099306265296,223.259090539445,204.960324085912,7.46666666573438,7.4666666558833,7.46666666671648,119.068720248313,118.788137651983,106.196976656292,25.7576465042458,26.1177382218656,24.6908368574051
travel,1,2,3,4,222.632718650011,224.229065312343,200.080274470608,7.73385925112649,7.40668848304022,4.82373989467727,116.173397916307,116.512421581172,99.4063484166907,26.614830183426,26.9291609327927,25.1684815134792
dwell,4,1,2,3,212.202482092276,200.691832219992,207.460912540131,7.62068965483957,7.62068965150508,7.62068963722037,111.826308649384,100.470451440773,103.576766508955,25.0940433607231,25.0553451948047,25.9710365077942
travel,4,1,2,3,215.303349504287,200.205033963323,209.669479215427,5.64622775300506,5.72272079429779,7.29491098453683,111.051798068007,97.1404808330998,103.278557691684,26.0628878590701,25.7661382825559,26.5977303809358
dwell,2,1,3,4,214.535246048773,200.127263261746,213.181541171071,6.51176470539293,6.51176470390946,6.51176470163024,109.463355748908,98.1067504031828,109.590837390803,26.2679725749663,25.5051282146407,25.897675945067
travel,2,1,3,4,216.361141048281,198.432536541819,214.105708546835,7.39284939417202,5.93341989546565,6.6166578095623,108.561673083283,95.0257032485686,109.004450809973,26.9498669912496,25.8517083233126,26.2753144342153
dwell,3,1,2,4,204.85069451282,206.625526970924,204.833990419072,7.08888887081203,7.08888887685099,7.08888887693698,100.505467298346,105.261931361511,101.304531696693,26.0863068036186,25.3408989023531,25.8823646805947
travel,3,1,2,4,205.725197161376,207.540664075141,205.463049852653,7.35931030211314,6.78517417025291,7.35727451245817,99.0946939899961,102.960484652581,99.2472401159026,26.6576257928451,26.1450448556401,26.5539524341877
dwell,4,1,2,3,202.367642349089,207.55388482257,225.134866309813,5.31954021825923,5.31954022444417,5.31954022979939,101.744037867368,106.001770925759,118.790884217462,25.1559011204302,25.3880284742028,26.5859955230878
travel,4,1,2,3,202.028275771459,208.156388153024,230.176341525603,4.74708244887786,5.85932886713152,8.06092775952271,100.53601641774,104.868991174454,121.626984586844,25.3730648384298,25.8218492446425,27.1373392346897
dwell,1,2,3,4,197.233349533484,214.006216395065,209.718099899078,6.72222221630795,6.72222222216155,6.72222222212945,94.7261116434449,108.936994882159,109.55029518329,25.6268094725097,26.2673053782265,25.0419511789472
travel,1,2,3,4,197.502106894276,218.103047428036,212.122658265912,7.37156690327446,7.34674102899461,5.65754705203496,93.6847633123895,110.014578869458,108.79725658593,25.9543358954717,27.0221171396446,25.8313504199955
dwell,2,1,3,4,215.137394107872,202.999864743451,202.479567687767,8.4882352943571,8.48823526433398,8.48823529272975,110.957472065781,101.775662515232,102.065991601926,26.0449805105227,25.3060505570547,25.1033940214602
travel,2,1,3,4,217.782912270814,201.032252887887,200.2510156304,7.69118984088735,5.97208874875916,5.89959065882588,109.21512558854,96.5218714071306,96.3592729093244,27.1419466705683,26.1275953701891,25.9729356802688
dwell,4,1,2,3,207.160681160089,211.336470408506,203.323497523195,5.45402298692103,5.45402298712799,5.45402298596909,105.975905384812,109.266555733201,98.334874560887,25.2961939438192,25.5174786688262,26.2471557405771
travel,4,1,2,3,209.24643150448,214.600737977013,205.94584056677,4.66815056737524,6.78292917544803,7.35258588037937,105.548277767813,110.263391101452,100.591318976677,25.9245384341667,26.0843367188904,26.3386303975234
dwell,3,1,2,4,214.735806151275,209.540203759026,222.062767450168,7.14444442139505,7.14444443344339,7.14444444307265,110.545382943355,108.807530610357,118.103034235891,26.04760580198,25.1831682871673,25.9899333035693
travel,3,1,2,4,214.558222839395,207.311968594637,223.588985291666,7.43355353863915,6.0201612785862,7.67714692344876,108.341775901726,103.954790425077,116.251230838411,26.5541117344171,25.8392945423901,26.8344386133138
dwell,2,1,3,4,210.580536040669,224.914265001568,213.36735068233,6.31764705887777,6.31764705738816,6.31764705901462,106.283733079285,121.482838494417,111.783423927331,26.074200740346,25.8578566267878,25.3959816887498
travel,2,1,3,4,211.562233893302,228.807225808441,213.672676828777,7.30920250129892,6.87174755186035,5.77727678221802,106.456093562872,122.383927599708,109.704486334901,26.2765350826076,26.6058245521834,25.992047623469
dwell,1,2,3,4,224.733130365752,226.053654272589,207.40126631528,7.55555555574035,7.55555554373492,7.55555552246768,121.777270729574,121.655146587605,108.708580048518,25.7389649090446,26.0996269212461,24.6731715666905
travel,1,2,3,4,225.951228335696,227.812451980141,203.19602653637,7.61033597701122,7.40668847607656,4.82373987190394,119.485589609619,120.164530341211,102.640427418759,26.6164096815193,26.9119804097325,25.1388997794029
dwell,4,1,2,3,215.447923238793,203.50129235114,210.497433760579,7.84482757904379,7.84482757803401,7.84482758611269,115.215187840448,103.42863184967,106.780661158967,25.0581838495861,25.0181651253677,25.9291931504029
travel,4,1,2,3,216.053349504286,200.52763867853,210.189600495244,5.64622511065704,5.72272072766926,7.29491096693001,111.801794263253,97.5340085696124,103.842123470475,26.0628888102584,25.7484075272293,26.5868692561924
dwell,2,1,3,4,215.806798404338,201.283514262748,214.377338780977,6.67058823538269,6.67058822080059,6.67058822754329,110.818329746221,99.3841890840082,112.326503872243,26.2471171645293,25.474831294685,25.5127087271835
travel,2,1,3,4,219.927861210007,201.823044258556,217.831221088226,7.39284938045984,5.93341929181024,6.54996870941103,112.227759512206,98.527786357702,112.726158139931,26.9250254244504,25.8238144752136,26.2762657370739
dwell,3,1,2,4,206.937722284505,208.755203175092,207.051215734581,7.23333332788477,7.2333333261275,7.23333333338816,102.708994628798,107.492605635663,103.622974967732,26.0571819139267,25.3156493848573,25.8570601917122
travel,3,1,2,4,207.812952767366,209.6402856417,207.701249689923,7.35931026215021,6.69276515423815,7.35727450827543,101.270768355201,105.054973955094,101.543117207766,26.6355461030412,26.1463279216516,26.5395331205393
dwell,4,1,2,3,206.799597399824,211.760882673849,229.79160215459,5.49885057374998,5.49885055889096,5.49885056965915,106.33204212335,110.365087668288,123.59369547141,25.1168888191184,25.3489487513902,26.5494766707951
travel,4,1,2,3,206.380582269079,212.261100244781,234.908225768072,4.74708244772068,5.85932863553037,7.96856079687225,105.024351512985,109.155260664513,126.354383978264,25.3390576890235,25.7764598950669,27.138460447452
dwell,1,2,3,4,200.468501387456,217.780396805006,213.813193393541,6.93333333268787,6.93333333349451,6.93333333318289,98.1371420689602,112.885219713449,113.772917912674,25.5828398296239,26.2237942728892,25.0100688702169
travel,1,2,3,4,200.375459194444,221.607003689422,215.968270150077,7.37156690095076,7.34674041436405,5.61762141039419,96.7318918319526,113.629865978389,112.640319564767,25.9108918406228,26.9942844277581,25.8319876463274
dwell,2,1,3,4,218.406857959292,206.023698806958,205.681377758406,8.82352941185425,8.82352940972564,8.8235294015478,114.442129733455,105.020212354522,105.459747933654,25.9911820564593,25.2508716131091,25.0554074561881
travel,2,1,3,4,222.244152518444,205.026481820321,204.422182830535,7.59864999703944,5.97208867942406,5.89959065238657,113.671559645832,100.687272960866,100.663248972972,27.1431482181529,26.0848022148636,25.9397334643907
dwell,4,1,2,3,210.122953801829,214.430724937763,205.815064109152,5.60344825820822,5.60344827496869,5.60344825783624,109.057405523052,112.456155025838,100.980963245766,25.2663870696942,25.4936424779812,26.2085252158465
travel,4,1,2,3,213.026010930599,218.535692718452,209.281131018875,4.66815055049769,6.70601205092817,7.35258587892452,109.436020941953,114.194113615367,104.095665176358,25.8974974971616,26.0853947757712,26.2963664606295
dwell,3,1,2,4,217.847757405272,212.739382666725,225.393125063778,7.40000000020124,7.39999999970238,7.39999998638534,113.860577028927,112.168903337092,121.606598659463,25.9967950940864,25.1426198324082,25.9466316010788
travel,3,1,2,4,216.30157401723,209.173271240314,225.683922917431,7.43355270719259,6.02016120107319,7.63702371773124,110.186551968114,105.887905912877,118.344102216448,26.5287555122789,25.8213413318592,26.8349551752458
dwell,2,1,3,4,211.893716262535,226.736801280024,214.987919059777,6.42352940788534,6.42352939654779,6.42352940474126,107.70226875514,123.369569877811,113.479162803732,26.0478618768488,25.8418078505534,25.3771890640113
travel,2,1,3,4,212.710172744188,230.576957291648,215.145171139648,7.30920309224193,6.88199708691435,5.77727672876234,107.701385964277,124.154226071831,111.221889907909,26.2521966949779,26.6056828049542,25.9808203079347
dwell,1,2,3,4,225.711174978813,227.103383099742,208.283608634628,7.69999998353409,7.69999999851099,7.69999997519165,122.774547885662,122.796638538796,109.670684163892,25.7341567732879,26.0766861402364,24.653231117684
travel,1,2,3,4,227.080816812469,229.044434579194,204.132485055649,7.57942950035403,7.40668847513782,4.82373986273308,120.613561781316,121.406294706451,103.626806522465,26.616813757788,26.9095349681858,25.1264196332958
dwell,4,1,2,3,215.145726398245,203.185132565044,210.200547503356,7.88965517248244,7.88965515945753,7.88965517266546,114.933196646014,103.131600434981,106.506927419969,25.0531324380576,25.0133830325157,25.9234050208466
travel,4,1,2,3,214.742007421516,199.23119082647,208.863475664717,5.68714899732732,5.72272075987141,7.29491098121387,110.49309832843,96.2021858145989,102.48125985923,26.0622272732714,25.7572512529678,26.5955539513719
dwell,2,1,3,4,211.545566189696,196.923500656932,210.455764779476,6.45882351536433,6.4588235259914,6.45882352860928,106.33027463026,94.8564075437332,106.727818147519,26.3038228898589,25.5167732782997,25.9319866579892
travel,2,1,3,4,215.100522788157,196.920671998119,213.154412882377,7.39284940609061,5.9334192928843,6.74994476484216,107.230974592616,93.4988288013509,108.060615762042,26.9673870488853,25.855460799192,26.2734492800839
dwell,3,1,2,4,203.62560522547,204.911324309569,203.84930804104,7.06666664550197,7.06666665624918,7.06666666683442,99.244932264341,103.553107944074,100.267977827554,26.0951682402823,25.3395540913739,25.8953325533715
travel,3,1,2,4,205.083233240039,206.245359822302,205.10590703385,7.35931032677009,6.7081618482959,7.35727452121738,98.39935334888,101.660898921053,98.7854018458623,26.6709699727898,26.1461152253123,26.580126296997
dwell,1,2,3,4,212.325166662488,227.216291941895,203.712503982909,5.51111110839766,5.51111111129401,5.51111111103527,108.722525062801,120.962997400018,103.823989613188,25.9006603999219,26.5633236354694,24.9721285924304
travel,1,2,3,4,212.042916599581,230.459766982816,201.081845283928,7.35928703137587,8.01736862719209,4.75150688083419,106.911823620017,121.835630277801,100.010051017174,26.282773244891,27.1560341762537,25.2679485666883
dwell,4,1,2,3,211.17762858246,192.331617823197,212.186232499207,6.93333333333482,6.93333333337885,6.93333331969179,110.351456685148,92.057566123618,107.355914092475,25.206542974328,25.0685129248948,26.2075796016829
travel,4,1,2,3,211.985442115428,188.399383042575,213.402351773463,5.87116015305791,5.72272018242103,7.29491358389782,107.748177117308,86.4911236534601,105.390913628243,26.0593162495301,25.4770648472788,27.002859536305
dwell,2,1,3,4,202.409195394079,194.347980695275,200.236355537468,8.41764705815504,8.41764704026506,8.41764705679163,98.5384791119234,93.0636885288058,99.2763875586834,25.967679070539,25.3210730416173,25.2399919946963
travel,2,1,3,4,203.461141048277,192.29062471669,200.231975694658,7.39284939414833,5.93342025058949,6.41650845893218,95.6616730057989,87.6667412565477,95.1191710523169,26.9498670106196,26.1559708650356,26.2782011605852
dwell,3,1,2,4,201.001066350198,203.100915352135,200.434418045438,5.44444444077849,5.44444444183926,5.44444443817306,95.5176126781943,100.776326562012,95.9084225419768,26.370863418001,25.5811471975308,26.1314988758654
travel,3,1,2,4,204.021792707415,206.105942319361,203.015893481912,7.35930932280778,6.95445548661331,7.35727450990229,97.2842434751959,101.534970404813,96.8347323082925,26.6843873080548,26.1427429786368,26.545290293405
dwell,4,1,2,3,203.732479842363,208.824124500115,225.78589580806,5.49885057472998,5.49885057076219,5.49885057458793,103.219359041005,107.374079124338,119.602363713219,25.1282802003395,25.3625113439442,26.5458830237103
travel,4,1,2,3,203.401969287969,209.486388152891,230.859011504858,4.74708244894587,5.85932886656864,7.92749608690432,101.902467018003,106.198990370334,122.303153358083,25.3748755674916,25.8218494456391,27.1389645366938
dwell,1,2,3,4,199.711459790558,216.057563585609,212.190003104855,6.744444444585,6.7444444439526,6.74444443533863,97.2280272995587,111.057104358347,112.051405371648,25.6208581227497,26.2501148068155,25.0346494333018
travel,1,2,3,4,198.220926698586,218.168384625811,212.772658265912,7.37156690342811,7.34674037070026,5.65754507661998,94.3932324188266,110.201314798197,109.447253966992,25.9569235699398,26.9917674569035,25.8313510747299
dwell,2,1,3,4,216.566747309536,203.660856202187,203.561851455586,8.48823529162195,8.48823529307062,8.48823529398945,110.958064293042,102.469584036757,103.151476010991,26.4021707541236,25.2978180413577,25.1025938611489
travel,2,1,3,4,217.341836375634,199.829392511554,199.646342569585,7.76313927827166,5.97208871619797,5.8995906607263,108.777734626928,95.3964811467275,95.7210481985094,27.1410254371767,26.1082278412065,25.981323592769
dwell,4,1,2,3,206.120998586982,210.343473300562,201.654149691291,5.3793103447097,5.37931034125159,5.37931034070435,104.970286336962,108.200376612201,96.6282900057403,25.287678062505,25.5357741720905,26.2564649213876
travel,4,1,2,3,205.693155037441,211.245326031017,201.615840566772,4.66815383918415,6.98274353433253,7.35258588038247,101.835163584789,106.91872662747,96.2613199970068,25.9644978631628,26.0816498508868,26.3386301424413
dwell,3,1,2,4,209.076616599315,204.132145823764,216.163353229739,7.08888888854663,7.08888888684803,7.088888872329,104.789236527976,103.301143043521,112.120387050618,26.0718450178349,25.2077506950607,26.0107415447802
travel,3,1,2,4,209.389473211166,202.475222566556,218.173974968167,7.43355360190324,6.02015985223958,7.82417873937151,102.992839063132,98.8984069947389,110.843678239592,26.5991585370085,25.8942038929544,26.8325741821439
dwell,2,1,3,4,205.738309700931,219.328246014812,208.338135003928,5.94705880140235,5.94705881707266,5.94705882232694,101.12032947826,115.638445847656,106.474993391276,26.1544950556678,25.9224500417891,25.465785403163
travel,2,1,3,4,206.189318220276,222.505014086334,208.217079650212,7.30920250321531,6.95371155056688,5.7772771392022,100.854055454044,116.086203146964,104.020558012516,26.333815691558,26.6047027348425,26.0491304094241
dwell,1,2,3,4,219.870507498401,221.296687181002,203.179417286197,7.22222222219285,7.2222222223357,7.22222222191341,116.70819996822,116.648473048807,104.270738016977,25.7905768825453,26.1620535330487,24.727169817305
travel,1,2,3,4,221.892004650068,223.933593248547,200.101554345556,7.67210329056389,7.40668848638332,4.82373990883596,115.42953334618,116.187367047654,99.35883368344,26.6156178259718,26.9365565502234,25.1856801655291
dwell,4,1,2,3,211.849783549604,200.244698710375,207.333288407198,7.48620689398006,7.48620689580325,7.48620689673206,111.399744096003,99.9620981868647,103.349190663463,25.1125098634004,25.0706501308776,25.9960244359338
travel,4,1,2,3,213.992683773155,198.866380134945,208.628011949371,5.66668909388622,5.72272080654297,7.29491101489765,109.742454989221,95.789939062156,102.167167335349,26.0625571959836,25.7691102681972,26.6152111535056
dwell,2,1,3,4,213.291230123732,199.107925492708,211.677347848431,6.49411764692422,6.49411763886496,6.49411764741584,108.198001802523,97.056276760129,109.580779262533,26.2733070803023,25.5129121831448,25.5241421464746
travel,2,1,3,4,215.348015340419,197.675371063708,213.125478279248,7.3928493973507,5.93341929329057,6.64332073175105,107.528569476086,94.2083154784377,108.025722744598,26.9548614660833,25.8667638963176,26.2749388836625
dwell,3,1,2,4,203.47313936314,205.179115367488,203.949662119113,6.97777775158571,6.97777776457687,6.97777777767908,99.0413596838371,103.746589418124,98.3312409030911,26.1079449198258,25.358131487341,26.4046053040054
