optimal,current_idx,goal_idx_1,goal_idx_2,goal_idx_3,J_opt_1,J_opt_2,J_opt_3,opt_values_1,opt_values_2,opt_values_3,J_uncertainty_1,J_uncertainty_2,J_uncertainty_3,E_bar_1,E_bar_2,E_bar_3
dwell,2,1,3,4,328.96031417017,312.610150332291,313.248968977811,9.70588235321543,9.70588233998587,9.70588235236701,126.660765944292,114.486601691421,114.403574368351,25.2874435282347,24.7654435801086,24.8556743261825
travel,2,1,3,4,335.814579174681,313.863355598617,314.19211024129,11.7197516458314,6.8018090068192,7.9208077161723,129.196754264253,109.982009601768,112.290395330634,25.8272281138035,25.4851682496062,25.237714363832
dwell,3,1,2,4,329.396308637202,324.286405264495,314.753867886184,6.49999998363089,6.49999998087581,6.4999999992689,125.443820029052,125.535076483818,113.113025560916,25.4940610760187,24.8439160975846,25.2051052906585
travel,3,1,2,4,335.577103764026,329.120510075352,317.712722038133,10.2431804588467,10.475485607848,7.8229562176633,128.757227167265,128.116796016846,112.534125052779,25.8524845745951,25.1254642573132,25.6473246231692
dwell,4,1,2,3,315.246810114845,315.360348338078,336.829091885607,8.41264365460743,8.41264367253743,8.41264367841508,119.487617996336,118.723821068924,133.707982376838,24.4698990148135,24.5795659086443,25.3901386885961
travel,4,1,2,3,315.161321873129,315.946674197729,343.633532709337,5.0742626418884,7.54770069818957,11.7401043151831,114.302330178968,115.071127990818,137.016965851412,25.1073739617701,25.1094432758639,25.8270708572405
dwell,1,2,3,4,308.717540622172,329.647602924122,322.911824695751,6.35555555560608,6.35555554089155,6.35555555562073,108.192891221107,125.538256004341,125.96145644682,25.0655811751331,25.5136683649726,24.6187960311164
travel,1,2,3,4,308.871375203028,334.038203138356,325.950581287485,7.58418887935292,10.5194089599806,8.98888248104995,104.903205099665,127.237835616478,126.747497557427,25.4960212629204,25.8500459402348,24.9003854662573
dwell,2,1,3,4,327.761512556359,311.892643240161,312.115141392804,9.61764705869811,9.61764705754154,9.61764705440778,125.427952601873,113.693045854869,115.141736220262,25.2916949943107,24.7749496731615,24.6216756465677
travel,2,1,3,4,332.815620053677,311.561909311567,311.939973239388,11.6993930222298,6.92529974678589,8.05384977134201,126.196529181727,107.692170589407,110.049294132379,25.8273863589937,25.4837173402701,25.2363348883762
dwell,3,1,2,4,325.260854676927,320.592618322297,311.276238424855,6.31111110957091,6.31111111135455,6.31111110940266,121.174318007875,121.694362080464,109.465630579113,25.5108170836315,24.8622820302291,25.2263259807177
travel,3,1,2,4,331.365531598938,325.479608396296,314.360710805547,10.2943558550716,10.6426798118752,8.05115466167346,124.549306432878,124.486706842466,109.201091253275,25.8520281457574,25.1241126942288,25.644952444034
dwell,4,1,2,3,314.033181844375,314.571027018385,335.582274770947,8.23333331542835,8.23333330488461,8.23333333260289,118.159795969062,117.807181687057,132.355715696475,24.4841732344142,24.595480666416,25.403319884309
travel,4,1,2,3,312.340412837626,313.726732050155,340.612480657153,5.13597100123236,7.73229852795796,11.7604526778789,111.488216873428,112.866537811519,133.99716503918,25.1065244955247,25.1075242798295,25.8269144522466
dwell,1,2,3,4,306.364397167275,326.601978432276,319.987490214115,6.27777777650002,6.27777777334964,6.27777777750692,105.750288508668,122.432754114318,122.969088867454,25.0767635823259,25.5211530397448,24.6273001683327
travel,1,2,3,4,305.028474175334,329.235372147557,321.39202293425,7.86343930341195,10.6012020987519,9.11992956458796,101.083299530699,122.440689169535,122.198699171449,25.4931468305793,25.8493353722528,24.8991654703501
dwell,2,1,3,4,325.772720283054,309.949489808259,310.356612280281,9.37058821844285,9.37058823473021,9.37058823415477,123.275803662629,111.580928224126,113.2122325168,25.3121145775532,24.7960701980166,24.6430474704351
travel,2,1,3,4,329.071952535843,308.020384354296,308.69181939085,11.7706283967445,7.03844226734619,8.22667916819316,122.457263065383,104.161183262379,106.815289552851,25.8268361838076,25.4824001364896,25.2345662297499
dwell,3,1,2,4,325.90999508328,320.997401327145,312.209669583222,6.29999999917725,6.29999999778488,6.29999998670065,121.824255081049,122.118124414477,110.382879629386,25.5107175002788,24.8599096140836,25.2283487442296
travel,3,1,2,4,331.696164614791,325.537337862577,315.051323217248,10.2738974290757,10.5666959983623,8.10482130407326,124.878497998905,124.539542155399,109.896123537516,25.8522083269858,25.1247244633972,25.6443999599665
dwell,4,1,2,3,313.184683344041,313.633432988914,334.891941626173,8.11379310096224,8.11379310351258,8.11379310077959,117.231081574148,116.819030822777,131.571696107038,24.4942002212366,24.6018002707672,25.4150306898919
travel,4,1,2,3,311.2597701597,312.521716396498,339.629290974631,5.1770943338405,7.74768448201252,11.8214974158719,110.412077546447,111.662804061378,133.017722563309,25.1059615766566,25.1073640418899,25.8264460514152
dwell,1,2,3,4,304.672599362734,325.059934875821,319.213056361828,6.21111110244415,6.21111111134718,6.21111111121937,104.007238615923,120.824112237453,118.479210304745,25.0831700933514,25.5294778297959,25.0917307571353
travel,1,2,3,4,304.01920863452,328.422822334083,320.360276218533,7.89445104416848,10.672748465335,9.14613820625626,100.07656297889,121.633074245649,121.168899695938,25.4928307069537,25.8487185110543,24.8989220653244
dwell,2,1,3,4,324.060344735033,308.506785368665,308.785602126589,9.29999999099139,9.29999999348239,9.29999999396332,121.512170511657,110.065684018684,111.585071846006,25.318521777922,24.8051376687477,24.6500662850728
travel,2,1,3,4,331.195620053677,310.540236272215,310.902835058242,11.6993941671571,7.04872231861099,8.1735171620789,124.576530709348,106.681983514562,109.021977780186,25.8273861680411,25.4822815947066,25.235107159757
dwell,3,1,2,4,327.400386430832,322.732689538003,313.788094710088,6.26666665651906,6.26666666653718,6.26666666659892,123.306641031669,121.117529139695,111.94507052108,25.5117181748954,25.2018950497885,25.230378023626
travel,3,1,2,4,329.815213015982,323.581798221773,313.412176951549,10.3045904140325,10.581895593062,8.18529625441124,122.999717580536,122.584983900173,108.263568171751,25.8519369294308,25.1246017902,25.6435760974748
dwell,4,1,2,3,311.322400550596,311.778644871725,333.295491465803,8.00919538936891,8.00919540178821,8.00919540219525,115.289861603505,114.877411339393,129.875825667612,24.5040673683863,24.6126541915415,25.4274582247739
travel,4,1,2,3,309.558925570716,310.796650532219,338.173863053875,5.22849252269225,7.79379960255152,11.9232094441037,108.716850956236,109.941524906,131.568491554916,25.10525932681,25.1068907032773,25.82567143737
dwell,1,2,3,4,304.281326965712,324.959876524582,317.721867636111,6.18888888836196,6.18888888890836,6.18888887869238,103.601799869219,120.689723556681,120.648883868525,25.0849408870616,25.5337691209876,24.6341229709482
travel,1,2,3,4,302.999932230271,327.699444277333,319.126151037159,7.92545347767315,10.7647112439717,9.1330341225498,99.0598055970591,120.915994354859,119.93380311895,25.4925158291515,25.8479312403092,24.8990434897761
dwell,2,1,3,4,323.463443082624,308.20132525516,308.085190187516,9.28235294110097,9.28235293843623,9.28235292528662,120.924999747046,109.726508001837,110.880672335473,25.3173054169473,24.8093521566653,24.6505647315053
travel,2,1,3,4,328.933532709336,308.678336419875,308.572332253395,11.7401019246147,7.172087792271,8.20010285863343,122.316962409433,104.831462701065,106.69364484684,25.8270712874878,25.4808592148513,25.2348359258194
dwell,4,1,2,3,319.004959540899,323.632570513318,317.172782733418,5.82758620646934,5.82758620580188,5.82758619512472,121.110921660492,124.861074854034,113.609421127469,24.7367547350508,24.8464369574105,25.4454202007437
travel,4,1,2,3,319.541913068764,325.085325556258,317.370723276237,6.9887599298963,10.4220994637002,7.35264382925897,118.878918912763,124.424151358874,110.435311922731,25.0828742695001,25.082646774673,25.8669264191882
dwell,3,1,2,4,321.059711071281,313.05014063722,329.346716204061,7.6999999974235,7.69999997711933,7.69999999630544,118.334241235895,115.501274661946,127.32806829171,25.3406837294233,24.6936082469092,25.2523309890439
travel,3,1,2,4,322.427892818222,312.383141543826,332.698414343052,8.73435104680939,8.24422538645398,12.0988919184223,115.492883156766,111.218083337808,127.824385198932,25.866876207682,25.1456322757523,25.609253643015
dwell,2,1,3,4,319.609228103355,333.979705313223,321.258732083219,6.82941176428609,6.82941176465868,6.82941176462211,116.798644253922,132.959698579033,122.628529592904,25.3513229811791,25.1275008417738,24.8287753112893
travel,2,1,3,4,322.633908478015,340.649703371684,324.474745718081,7.30920449878235,10.3469830490789,8.06714637398874,115.963136488401,137.057520113632,122.5851610322,25.8338464987018,25.4490229072564,25.2361980857352
dwell,1,2,3,4,330.611876841672,332.60565051844,309.560977381061,8.03333332482135,8.0333333229107,8.03333332082487,129.974582997337,129.613911864391,114.762583963741,25.0796617305418,25.3739673317562,24.349799177165
travel,1,2,3,4,332.222348885394,334.911617288691,305.092888039889,12.0924817538832,10.4171341790461,4.8237458107119,128.572517330651,128.104081916796,105.878389793654,25.4562289443429,25.8509419214869,24.9018122807794
dwell,4,1,2,3,317.041242852264,304.867058536393,314.330772225217,8.00919540211375,8.00919540274603,8.00919540251983,119.94981729536,107.930113444778,111.855051194429,24.6364281946129,24.6171181364519,25.3094651288485
travel,4,1,2,3,318.91791455191,303.211166392259,315.165318237689,8.8850908957637,7.96285124560903,8.9166594629332,118.418517091195,102.369863350113,108.348619600339,25.0624246825894,25.1051628802682,25.8520873296688
dwell,2,1,3,4,324.276329460624,306.570321342287,320.133510858639,6.8647058766045,6.86470588072905,6.86470588079983,120.546995431665,106.89011134779,120.935584992129,25.4661667536198,24.9600262493122,24.8997407333138
travel,2,1,3,4,327.83168446963,305.840296497793,322.777690102336,10.6490161760116,5.93343686059052,10.2508365919821,121.143858356895,102.090328084482,121.051728319526,25.8359782640919,25.4687460516639,25.2157452228512
dwell,3,1,2,4,313.859583339729,313.306354123285,312.969285688282,7.60000000028354,7.59999999999463,7.59999999452984,110.942671611362,115.183775978375,111.368796869209,25.3646139660459,24.7653222681138,25.2000611023842
travel,3,1,2,4,318.292791811211,317.409465170828,317.034111028275,9.1251910987372,10.5058954136016,10.1227742585116,111.388999869767,116.407731665655,112.032764925572,25.8629739926804,25.1252166881467,25.6251682628379
dwell,4,1,2,3,319.952327141025,324.834079796733,347.481813414933,6.18620687200189,6.18620689621398,6.18620689049993,123.015710516888,126.924580015124,142.9878400005,24.6170770780171,24.7386874727011,25.5617466768042
travel,4,1,2,3,319.845875058705,326.191731180278,353.752480657154,4.74708518805623,7.59385718550297,11.7604532997371,119.721497935318,125.320037192226,147.137165023035,25.0155471404234,25.1089617485065,25.8269144542648
dwell,1,2,3,4,312.284470824221,332.821516756294,326.227913103532,7.54444441680117,7.54444443410306,7.54444444418534,112.503213871195,129.498196184307,130.004000545126,24.9726571191282,25.4154150714983,24.5279890698007
travel,1,2,3,4,312.072495758461,337.421617288691,329.124658432951,7.44447497755347,10.4171397594695,8.84461510087787,108.092681335206,130.614090104197,129.910651927669,25.4974768029068,25.8509408980617,24.9017508131603
dwell,2,1,3,4,327.967408032426,311.772824483491,311.920816478225,9.63529410348547,9.63529411743699,9.63529411808024,125.548318246482,113.520484982647,114.969112793532,25.302386223243,24.7815424376054,24.6189629605865
travel,2,1,3,4,333.913007381631,312.21241659906,312.466073149384,11.7502792133578,6.88414365465509,7.9873375993904,127.297066184481,108.338820216364,110.569891330325,25.8269926496437,25.484199547837,25.2370227273824
dwell,3,1,2,4,325.312433274629,320.357901864296,310.883701161737,6.33333331053339,6.33333333095541,6.33333333329719,121.121198462275,121.472456796989,109.096473483467,25.5239043515443,24.8606806334134,25.2234034597838
travel,3,1,2,4,328.821282101913,322.736229844177,311.366173358396,10.4273651683118,10.7338216886086,8.09140096103959,122.01446936589,121.749145065642,106.209864814308,25.8508515920029,25.1233855973169,25.644538568011
dwell,4,1,2,3,311.914918813279,312.311796103533,333.224914311795,8.20344827559508,8.20344827605134,8.20344827588089,115.99237814625,115.510956799577,129.960846614509,24.4903175833786,24.6001049129945,25.4080084621607
travel,4,1,2,3,310.058216902321,311.246590868792,337.97929097463,5.26960657917383,7.82455390131461,11.8215016574932,109.220625866576,110.394004237279,131.36772874862,25.1046988794682,25.1065733289391,25.8264452782512
dwell,1,2,3,4,307.085708348471,327.362500730306,320.475677543413,6.21111111033025,6.2111111113052,6.21111110762895,106.431859213793,123.150617433842,123.44054469036,25.0817311418348,25.5264854120581,24.6293916066316
travel,1,2,3,4,307.601590500544,331.937151900635,323.700581287484,7.7858979683369,10.5500859015657,8.98888220555147,103.65007174751,125.138923028762,124.497496723308,25.4939398441293,25.8497786089841,24.9003855705219
dwell,2,1,3,4,324.959166439391,309.069747616298,309.289229706846,9.30000000032467,9.29999999216104,9.29999999313888,122.397717907692,110.64243002515,112.103499583306,25.3201810664624,24.8034146988936,24.6482162654425
travel,2,1,3,4,329.560359790297,308.460086615047,308.837584912976,11.801153965988,7.05900752599897,8.18680790154992,122.947550064352,104.602790551455,106.957808970342,25.8266012157431,25.482162007949,25.2349719928292
dwell,3,1,2,4,325.740359773462,320.565376286301,311.772202517925,6.25555555579838,6.25555555530003,6.25555555073707,121.611061090402,121.664667869607,109.918709262664,25.5161623353824,24.8625885520867,25.2316866569076
travel,3,1,2,4,330.863924849599,324.431798221773,313.936470913339,10.3455206414666,10.5818951709958,8.11822873228853,124.051333009546,123.434983257341,108.782365287221,25.8515739800067,25.124601870554,25.6442632032647
dwell,4,1,2,3,311.225009478124,311.558197506941,332.788056132125,8.05402297303285,8.05402296026065,8.05402298703832,115.20685335899,114.676829173705,129.409008668425,24.5022695148917,24.6101710416545,25.4223809329624
travel,4,1,2,3,310.218216902322,311.256650532217,338.337136576322,5.2696034622744,7.79380285494649,11.862189429364,109.380620333065,110.401529476163,131.728059526292,25.104699571157,25.1068901320067,25.8261346312538
dwell,1,2,3,4,304.978960437569,325.422972355434,318.322778188085,6.14444444296507,6.14444444422871,6.14444444382878,104.271172968904,121.058015719352,121.230707509412,25.0884734335831,25.5456195795102,24.6365088348341
travel,1,2,3,4,303.859932230271,328.261708782234,319.857891910107,7.92544562336507,10.7034055436424,9.10683298089666,99.9197956515219,121.474066540785,120.663602777598,25.4925170723436,25.8484552801811,24.8992861415636
dwell,2,1,3,4,323.227613102056,307.408680011636,307.476623118209,9.21176470015253,9.21176470593962,9.21176469156515,118.388130468465,108.893247435565,110.222144975292,25.6049353291989,24.8144290720089,24.6568097678647
travel,2,1,3,4,327.810359790297,307.258336419876,307.411296469716,11.8011527938844,7.17209010916784,8.25325924102481,121.197547682014,103.411465242109,105.536928602768,25.8266015135353,25.480858897221,25.2342959833685
dwell,3,1,2,4,323.538361141379,318.43522052104,309.854436577583,6.09999999978368,6.10000000024809,6.10000000017258,119.29675044465,119.43399870711,107.874808131173,25.5302013370911,24.8751527267411,25.2474535558013
travel,3,1,2,4,330.183599349148,323.776255454989,313.597311670559,10.3557547812754,10.5970950332545,8.19870707039202,123.371736069751,122.780424074428,108.449798647425,25.8514829099246,25.1244789225701,25.6434391278917
dwell,4,1,2,3,314.300840685227,314.440121798178,335.674371225231,8.09885056570678,8.09885056734979,8.0988505740018,118.3318652897,117.614251568125,132.36673222789,24.4961219244409,24.6032337787566,25.4134548746676
travel,4,1,2,3,313.01960490799,313.856763162316,340.943532709336,5.18737968763658,7.67078352828514,11.7401023708972,112.173043327326,112.991478483474,134.326962079931,25.105820197583,25.1081605848552,25.8270713286755
dwell,1,2,3,4,308.97376521417,329.523511231804,322.882058670661,6.28888887495734,6.28888888453649,6.28888887203176,108.396226725485,125.301886840947,125.898753138462,25.0721923110856,25.5277030488572,24.6229131915249
travel,1,2,3,4,309.103028792844,333.769585408068,325.816421067678,7.64627114197998,10.4785066117041,8.97576848224592,105.14001091124,126.966361048735,126.612345882777,25.4953772352005,25.8504030449167,24.9005093981126
dwell,2,1,3,4,328.76155766609,312.72846650777,313.032767309375,9.58235294122041,9.58235292545734,9.58235293881887,126.413884845818,114.522819657646,116.048756607333,25.293459102534,24.7757058562656,24.6230013377552
travel,2,1,3,4,333.626138398448,312.17253948452,312.670420742379,11.6892148274131,6.87385464574123,8.02724721064426,127.0064162123,108.297981643682,110.777545670377,25.8274652732685,25.4843197301047,25.2366093840004
dwell,3,1,2,4,326.528664812297,321.854235492294,312.463454824512,6.38888888615044,6.38888888592093,6.38888888862418,122.501819304957,123.009011781964,110.716134916408,25.5033556884175,24.8556529637913,25.218414988513
travel,3,1,2,4,329.754571699794,324.017368539384,312.731021336815,10.3250661243427,10.7034440486191,8.07797969580549,122.940542455568,123.028349477264,107.573602431859,25.8517536555283,25.1236273827651,25.6446773631196
dwell,4,1,2,3,312.898951442911,313.546170359069,334.574209782852,8.2183908049992,8.21839080434867,8.21839080476385,117.011076949685,116.761856252264,131.324356147845,24.4859843116532,24.5980392633506,25.4062317043758
travel,4,1,2,3,312.580568925121,314.016732050154,341.001423017638,5.12568528421582,7.73230238203177,11.7808060801645,111.727240465535,113.156541933913,134.38736434059,25.1066660574482,25.1075237645301,25.826757334631
dwell,1,2,3,4,308.736048164405,329.176926211372,322.279272704219,6.35555555487816,6.35555553843977,6.35555555585962,108.190564518348,125.070495322171,125.345089930188,25.0681854557572,25.5133038611501,24.6167728467538
travel,1,2,3,4,308.160034676707,332.697854110186,324.43225792996,7.72385558908146,10.529637284295,8.9626521536437,104.203424398431,125.898203378875,125.227188583584,25.4945762847846,25.8499563414138,24.900633668297
dwell,2,1,3,4,325.872966927379,309.871731997791,310.041926167967,9.38823529412641,9.38823529073705,9.38823529415815,123.365759030715,111.510000636921,112.923205422538,25.3134009870831,24.7952164201088,24.6398400931786
travel,2,1,3,4,332.63300738163,311.331376829405,311.574745718081,11.7502775698936,6.96644992861946,8.067145981121,126.017064570418,107.465482503109,109.685160515368,25.8269928514015,25.483236790787,25.2361981503391
dwell,3,1,2,4,325.658725612538,320.523358700672,311.50401813962,6.27777777780773,6.2777777778063,6.27777777799908,121.538245435168,121.627700075577,109.670839204263,25.5150600221713,24.8619573281369,25.2291473669197
travel,3,1,2,4,328.571617288691,322.312933194926,311.491901024818,10.4171401656724,10.688255693863,8.15846957657821,121.764089268093,121.322946618791,106.341095320829,25.8509410025748,25.123748322017,25.6438507129985
dwell,4,1,2,3,311.660681290901,311.971655212123,333.106352415405,8.11379310195478,8.11379310321887,8.11379310126705,115.680758470111,115.125511374823,129.697302765875,24.4974903525988,24.6057679796625,25.4261312061912
travel,4,1,2,3,311.148574903115,312.136697592364,339.169290974629,5.24905306246526,7.76305932152738,11.8214999417653,110.308747378687,111.279052885998,132.557727645692,25.1049784405536,25.1072055882958,25.8264454161172
dwell,1,2,3,4,306.830785149609,327.296998248034,320.286004453136,6.1999999795618,6.19999999744343,6.20000000000575,106.174240025312,123.068940390166,123.23212795174,25.0820681405372,25.5285072322334,24.6317345626745
travel,1,2,3,4,308.690034676707,333.327151900635,324.898091874623,7.72385254391136,10.5500826574635,8.94954462832643,104.733422311787,126.528919437887,125.692041950188,25.4945765456149,25.8497790578436,24.9007562405543
dwell,2,1,3,4,327.231696634911,311.549358103845,311.551910776867,9.44117647083304,9.44117645613882,9.44117644077058,124.793513025163,113.225021955544,114.477900673165,25.3047729512186,24.7905420185376,24.6342512629628
travel,2,1,3,4,333.557685054585,312.651512312068,312.685640724274,11.6586822998867,6.95616525102555,8.01393897051414,126.936066660036,108.784661526335,110.791657482984,25.8277022993185,25.4833563482166,25.2367479051613
dwell,3,1,2,4,327.355342697432,322.605115637163,313.327824407098,6.31111110143416,6.31111111134176,6.3111111093319,123.287389121352,123.732229810249,111.533020530465,25.5084941970101,24.8591107283643,25.2243504845791
