optimal,current_idx,goal_idx_1,goal_idx_2,goal_idx_3,J_opt_1,J_opt_2,J_opt_3,opt_values_1,opt_values_2,opt_values_3,J_uncertainty_1,J_uncertainty_2,J_uncertainty_3,E_bar_1,E_bar_2,E_bar_3
dwell,4,1,2,3,153.590266869513,157.266588937112,147.675066966742,5.33448275880515,5.33448275879139,5.33448274179782,102.017169185051,104.903778028998,93.7171157010272,25.786548842231,26.1814054540568,26.9789756328575
travel,4,1,2,3,155.701644747236,160.326699147064,151.65412987601,4.6681504741808,5.93825918372577,7.35258586578777,103.157356100422,106.855366899961,98.4135712174787,26.2721443234071,26.7356661235517,26.6202793292655
dwell,3,1,2,4,157.824973489158,154.730037345119,165.02661706317,6.97777777714966,6.97777776301872,6.97777776408976,104.427711088185,103.516490212381,111.630232763489,26.6986312004862,25.6067735663688,26.6981921498405
travel,3,1,2,4,160.132413786109,154.466033665151,168.030489949007,7.43355308829065,6.02016031343757,7.43151853536328,106.338893778043,102.231548926662,113.281092368649,26.8967600040332,26.1172423692447,27.3746987901789
dwell,2,1,3,4,156.59599881466,170.790640464134,160.628011481722,6.15882350570737,6.15882351864811,6.15882352464249,103.194513503731,117.716561081112,108.851150777724,26.7007426554643,26.5370396915114,25.8884303519994
travel,2,1,3,4,159.397053653329,174.678459070178,161.739793046832,7.30920248838662,6.09440394273094,5.77727575595638,106.302138270404,119.994497220988,109.175711129719,26.5474576914629,27.3419809245946,26.2820409585565
dwell,1,2,3,4,173.584636756704,174.118466491746,158.932264103002,7.46666666502464,7.46666666310677,7.46666663462305,120.902348193676,120.698759415817,109.15244425912,26.3411442815139,26.7098535379646,24.8899099219411
travel,1,2,3,4,173.554240847676,174.891271929672,154.432216788438,7.43151855235335,7.40668888111859,4.82373964142966,119.454104941395,120.260494346968,103.874432885945,27.05006795314,27.3153887913517,25.2788919512466
dwell,4,1,2,3,165.067047134863,153.074713407941,157.967386621405,7.78505746307888,7.78505747087919,7.78505746236765,114.265693806829,102.411074523298,105.093205699335,25.4006766640167,25.3318194423218,26.437090461035
travel,4,1,2,3,164.954446408566,150.365703723816,158.232303352657,4.88369024793638,5.72271990128971,7.29491045600032,111.443365890588,98.4263568900791,104.437276693683,26.755540258989,25.9696734168685,26.8975133294868
dwell,2,1,3,4,160.865908592882,147.846513207683,161.000960436548,6.58235293774247,6.58235294078502,6.58235292758516,106.917674584721,96.0794391458743,108.906775896709,26.9741170040803,25.8835370309046,26.0470922699194
travel,2,1,3,4,161.819729949113,145.810399764462,160.74999797461,7.39284980367249,5.93341963362772,5.93825917859084,106.991500689462,93.7053583841866,106.880399841636,27.4141146298254,26.0525206901377,26.9347990664869
dwell,3,1,2,4,153.463781748249,156.483496513469,153.893093008973,7.22222219419882,7.2222222220927,7.22222222213146,100.195724405992,104.95117362949,101.048313068472,26.6340286711283,25.7661614419898,26.4223899702504
travel,3,1,2,4,153.085718100414,155.141067727861,153.068021682923,7.35930970867097,6.09440400592457,7.35727495964206,99.080877528617,101.761905079225,99.2548444902275,27.0024202858987,26.689581324318,26.9065885963479
dwell,4,1,2,3,154.565574931987,158.643491498115,174.057504792678,5.39425287345862,5.39425287308168,5.39425287387258,103.601781716692,106.919934441905,118.02632830241,25.4818966076476,25.8617785281052,28.0155882451337
travel,4,1,2,3,154.556884212197,159.118646383192,178.530267039313,4.74708243711575,5.85932770476523,7.43151785395089,103.498837241835,107.070871118658,122.764634394492,25.5290234851812,26.0238876322671,27.8828163224106
dwell,1,2,3,4,147.636182026748,163.508931164273,162.115708914157,6.80000000009399,6.79999997803105,6.79999998728375,95.4921613929455,109.611782351517,111.310225022928,26.0720103169012,26.948574406378,25.4027419456146
travel,1,2,3,4,145.796140494154,164.567909837477,160.900216225403,7.37156732047336,7.34673796928339,4.88369025153131,93.5223311564232,109.598941028876,107.983836564584,26.1369046688653,27.4844844043007,26.4581898304092
dwell,2,1,3,4,163.19057424551,152.647181770728,152.66786059,8.68235294124445,8.68235293666709,8.68235294001816,110.042543565737,101.47864133743,101.927307388023,26.5740153398861,25.5842702166493,25.3702766009886
travel,2,1,3,4,162.546506972004,147.948162335782,147.66125258915,7.43151785109356,5.97208823644824,5.89959109827276,106.995013895218,95.1347400443976,95.1462828991667,27.7757465383928,26.406711145692,26.2574848449919
dwell,4,1,2,3,156.596790855806,160.139561468461,150.39316827994,5.46896551721418,5.4689655157065,5.46896550163394,105.111840463878,107.871821461156,96.5503421747207,25.7424751959644,26.1338700036526,26.9214130526099
travel,4,1,2,3,154.9043525848,159.624882517706,150.573345189866,4.66815047424277,5.93825918436032,7.35258623192072,102.353306675616,106.131834257872,97.3618513009415,26.2755229545918,26.746524129917,26.6057469444622
dwell,3,1,2,4,158.307315592159,155.195562373145,165.763686337844,7.08888887724942,7.08888888880158,7.08888888915266,104.978058890427,103.888649360997,112.412680778655,26.6646283508657,25.6534565060739,26.6755027795943
travel,3,1,2,4,158.233325766259,152.655909930614,166.55468063681,7.43355308873355,6.0201603158269,7.43151855602767,104.434315687528,100.405889742612,111.731363228058,26.8995050393654,26.1250100940006,27.4116587043762
dwell,2,1,3,4,153.020279383532,167.37641018429,157.480828196519,6.03529411752442,6.03529411634707,6.03529411776499,99.5345079739871,114.193998312159,105.603650985648,26.7428857047726,26.5912059360654,25.9385886054352
travel,2,1,3,4,152.977018771632,168.50864108494,155.930309886448,7.3092024885772,6.09440400915318,5.77727577938166,99.8159086277946,113.673499135546,103.209709283694,26.5805550719185,27.4175709746968,26.3603003013768
dwell,1,2,3,4,165.130297714725,165.710247230982,150.912208830815,7.2333333321461,7.2333333335714,7.23333329964281,112.326864769193,112.093934178305,101.00310161774,26.4017164727663,26.8081565263385,24.9545536065378
travel,1,2,3,4,165.633577884941,167.036380107206,147.019844974218,7.43151859808992,7.40668890429324,4.82373965283707,111.376977964926,112.226100838293,96.3083104017356,27.1282999600071,27.4051396344565,25.355767286241
dwell,4,1,2,3,156.870756849361,145.901135675943,150.754301845384,7.29195402235933,7.29195402307625,7.2919540228804,105.842247068903,94.9928182825164,97.557190937918,25.5142548902291,25.4541586967134,26.5985554537331
travel,4,1,2,3,156.547340924767,143.188328151119,150.89411441482,4.88369025041245,5.72271992994185,7.29491047328632,102.950893436318,91.0523623255899,96.8899021362005,26.7982237442244,26.0679829127643,27.0021061393099
dwell,2,1,3,4,157.031410835322,144.870128284569,156.851645550569,6.24705882223997,6.24705882141294,6.24705882114737,102.871433459125,92.8782934191995,104.597338873144,27.0799886880985,25.9959174326846,26.1271533387124
travel,2,1,3,4,158.435925230764,143.489456688478,156.991903631524,7.39284980955056,5.93341928019144,5.93825917813147,103.566517277575,91.230423384418,103.142052992833,27.4347039765945,26.12951665203,26.9249253193452
dwell,3,1,2,4,152.451986086543,155.318987970998,152.607314015754,6.87777777764267,6.87777777707879,6.87777777277283,98.9864003325021,103.631580230955,99.5968208261531,26.7327928770206,25.8437038700215,26.5052465948002
travel,3,1,2,4,153.632028585191,155.412801781116,153.240674595933,7.35930971113125,6.09440400173871,7.35727495667542,99.5983786794799,102.043929972215,99.4501836194062,27.0168249528555,26.6844359044505,26.8952454882635
dwell,4,1,2,3,153.768646689181,157.661072637775,172.839705654505,5.39425287094139,5.39425287374892,5.39425287357406,102.789545309738,105.931178889082,117.731973991728,25.4895506897219,25.8649468743464,27.5538658313882
travel,4,1,2,3,152.893592144186,157.317725238797,176.559155124462,4.74708278549422,5.85932770939343,7.43151785419568,101.791680699326,105.23944820004,120.777352158388,25.55095572243,26.0391385193786,27.890901483037
dwell,1,2,3,4,148.909431937203,164.784264900757,163.344781239362,6.76666666683396,6.76666666621994,6.76666666683962,96.7579668472217,110.883104163789,112.540672399487,26.0757325449907,26.950580368484,25.4020544199378
travel,1,2,3,4,149.392723849913,168.239967126128,164.407780539752,7.37156731648769,7.34673795907788,4.88369106119248,97.1681065641701,113.340220982658,111.591022003065,26.1123086428712,27.4498730717352,26.4083792683436
dwell,2,1,3,4,165.726492827488,155.071686291749,154.984399136129,8.78823528719423,8.78823529275647,8.78823529341976,112.643907958032,103.958328803931,104.301036176009,26.5412924347282,25.556678743909,25.3416814800598
travel,2,1,3,4,164.896679069297,150.149377953424,149.733216411567,7.43151785063243,5.97208823204082,5.89959108964152,109.384004641178,97.3853725266868,97.2826613599263,27.7563372140594,26.3820027133685,26.2252775258206
dwell,4,1,2,3,156.124169930914,159.94512141646,149.769072233946,5.51379310338885,5.51379308662218,5.51379310334065,104.660703961392,107.675860776294,95.9609833824109,25.7317329847611,26.1346303200831,26.9040444257677
travel,4,1,2,3,156.740972901474,161.674882517705,152.262622312037,4.66815047393372,5.93825918435821,7.3525858655699,104.223600355616,108.181834105559,99.0943420146093,26.2586862729294,26.7465242060733,26.5841401487139
dwell,3,1,2,4,159.873705258264,156.788171537355,167.368399277661,7.18888888899891,7.18888887529044,7.18888888897424,106.074531982271,105.670839894883,113.010951614182,26.8995866379967,25.5586658212357,27.1787238317395
travel,3,1,2,4,160.396261484107,154.951126536941,168.580489949022,7.4335530853705,6.02016031237155,7.4315185353907,106.640986283758,102.724384825853,113.831092268733,26.8776376001743,26.113370855544,27.3746988401448
dwell,2,1,3,4,154.974267448516,169.547858948097,159.341096925993,6.08823529131455,6.08823529278522,6.08823529345319,101.537159663102,116.404697926452,107.514142136101,26.7185538927068,26.5715805108224,25.913477394946
travel,2,1,3,4,154.696882317407,170.458298444787,157.523440376512,7.30920284986151,6.09440400107886,5.77727577005509,101.573729789552,115.640159095893,104.863207444562,26.5615762639277,27.4090696744468,26.3301164659746
dwell,1,2,3,4,168.603567179439,169.250881797011,154.123531215394,7.37777776563127,7.37777776354076,7.3777777777694,115.893455750299,115.734394419063,104.28755317818,26.3550557145695,26.7582436889739,24.9179890186069
travel,1,2,3,4,166.685918028224,168.028728915636,147.662471587335,7.43151859492239,7.40668890155642,4.82373964964206,112.439243932466,113.238703597117,96.9979978298206,27.1233370478791,27.3950126592597,25.3322368787572
dwell,4,1,2,3,160.241620627522,148.86074677733,153.827460721571,7.53103447985961,7.53103448201158,7.53103447894022,109.324495465392,98.0700892760557,100.778788696651,25.4585625810646,25.3953287506374,26.5243360124597
travel,4,1,2,3,160.640061532544,146.755305488792,154.685711415463,4.88369024865403,5.72271991487839,7.2949104659778,107.103530638576,94.7190240786187,100.767458214144,26.768265446984,26.0181407050865,26.959126600659
dwell,2,1,3,4,158.309656428334,145.912869701272,158.332757278962,6.38823529397021,6.38823529378418,6.38823529416074,104.180392885023,94.0114635179252,106.143552880521,27.0646317716556,25.9507030916734,26.0946021992207
travel,2,1,3,4,159.885079671479,144.628871074726,158.670935898541,7.39284980559991,5.93341928000459,5.93825917836161,105.04315983326,92.4266112985019,104.811221921558,27.4209599191092,26.1011298881123,26.9298569884916
dwell,3,1,2,4,150.968957643905,154.014295509091,151.376575294503,6.94444444468135,6.94444443663753,6.94444444033535,97.5353052900767,102.339699832885,98.378587978167,26.7168261769143,25.8372978381032,26.4989936581682
travel,3,1,2,4,151.754616139758,153.794467424188,151.671377473208,7.35930971211034,6.09440402442895,7.35727496379914,97.7093920101128,100.37390626229,97.8277779826504,27.0226120648225,26.7102805809488,26.9217997452789
dwell,4,1,2,3,154.218208366614,158.240520911639,173.282775479543,5.364367810889,5.36436779905152,5.3643678158207,103.230303569631,106.495272125924,118.169619700715,25.4939523984915,25.8726243928571,27.5565778894139
travel,4,1,2,3,155.235815301745,159.678646383244,178.823991081977,4.74708278340374,5.85932770483476,7.43151785326025,104.164678191371,107.630871176715,123.106613276329,25.5355685551871,26.023887603264,27.8586889028241
dwell,1,2,3,4,149.088370175709,164.795088539398,163.508268021567,6.78888888904938,6.78888888678187,6.78888886760209,96.9445448134583,110.915927748186,112.710540979078,26.0719126811254,26.939580395606,25.3988635212445
travel,1,2,3,4,147.807266810937,166.382706035212,162.803562614789,7.37156731895389,7.34673796000683,4.88369025003749,95.5519842068682,111.476076886287,109.937283284111,26.1276413020345,27.4533145744627,26.433139665339
dwell,2,1,3,4,164.407574989069,153.572745068254,153.694503309411,8.69999999816083,8.69999999973207,8.7000000000306,110.847049752197,102.423323059032,102.96732402398,26.7802626184361,25.5747110046107,25.3635896427154
travel,2,1,3,4,164.072511108425,149.190315720477,149.009731813035,7.43151785099943,5.97208823255087,5.8995910943593,108.528802291049,96.4208502354055,96.5235261524951,27.7718544086877,26.3847327425359,26.24310283027
dwell,4,1,2,3,155.977145772674,159.608101377971,149.511841845041,5.45402298845709,5.45402298844244,5.45402298858538,104.476290288504,107.31461997152,95.6670464313724,25.7504277420848,26.1467407032256,26.9223977068341
travel,4,1,2,3,154.812572559586,159.612439556138,150.192956707905,4.66815047443386,5.93825918535888,7.35258586564277,102.241183043735,106.086625552696,97.0007247909912,26.2856947579254,26.7629070017206,26.5961159584567
dwell,3,1,2,4,157.214491084501,154.191392882806,164.524442245854,7.11111111142988,7.11111108098584,7.11111110155644,103.946663776876,103.026670266322,111.181801025952,26.6339136538123,25.5823613082418,26.6713206099513
travel,3,1,2,4,159.153325766241,153.575909930648,167.242403964678,7.43355308871474,6.0201603158741,7.43151854557729,105.354315131085,101.325890018784,112.456175346502,26.8995053175783,26.1250099559321,27.3931143090879
dwell,2,1,3,4,156.497747726552,170.698931693415,160.665113053171,6.15882352067848,6.15882352834879,6.15882352941829,103.098688948394,117.676799601085,108.882498805643,26.6995293890794,26.5110660461649,25.8913071237637
travel,2,1,3,4,157.976970485006,173.268161060172,160.517756635367,7.30920248841452,6.09440394946062,5.77727576126281,104.872664530808,118.567605496765,107.916974753451,26.5521529770988,27.3502777817031,26.300390940958
dwell,1,2,3,4,169.379485718266,169.629687721385,154.680064442242,7.35555555333725,7.35555555512977,7.35555554992765,116.649901357963,116.122996586937,104.840263461403,26.3647921801516,26.7533455672239,24.9199004904193
travel,1,2,3,4,169.230680044416,170.199175729479,150.024747280541,7.43151858884821,7.40668889102026,4.82373964765915,115.003799231875,115.489387168704,99.391196169972,27.1134404062707,27.3548942803874,25.3167755552847
dwell,4,1,2,3,161.637618995369,150.313070461589,154.928165090811,7.59080459775287,7.5908045707974,7.5908045854331,110.752557689834,99.5460145536085,101.933543459186,25.4425306527676,25.3835279539904,26.4973108158125
travel,4,1,2,3,159.141218226828,145.46395812573,152.841142620624,4.88369024962687,5.72271992167275,7.29491046407834,105.570540541029,93.3820165626174,98.9455434548222,26.7853388428993,26.0409707815565,26.947799582901
dwell,2,1,3,4,157.269003248455,144.527426134834,157.430528326518,6.28235293986018,6.28235292464855,6.28235293972075,103.124636765758,92.5817781365843,105.161171004604,27.0721832413486,25.9728239991251,26.1346786609567
travel,2,1,3,4,158.988667221506,143.398892599142,157.975002549734,7.39284981053508,5.93341927995814,5.93825918005952,104.112364767843,91.2106860034602,104.045679111837,27.4381512268316,26.0941032978407,26.9646617189487
